Occurrence Date,Occurrence Hour,NIBRS Description,,Offense Count,Beat,Premise,Block Range,Street Name,Street Type,Suffix
9/1/18,20,Forcible rape,,1,5F20,"Residence, Home (Includes Apartment)",8300-8399,HAMMERLY,BLVD,
9/1/18,21,Aggravated Assault,,1,18F40,"Residence, Home (Includes Apartment)",8800-8899,WESTHEIMER,RD,
9/1/18,21,Robbery,,1,14D30,"Residence, Home (Includes Apartment)",6100-6199,BELMARK,ST,
9/1/18,21,"Destruction, damage, vandalism",,1,1.60E+21,"Residence, Home (Includes Apartment)",4100-4199,TIDEWATER,,
9/1/18,21,Simple assault,,1,9C30,"Government, Public Building",10900-10999,BEAUMONT,HWY,
9/1/18,21,All other offenses,,1,9C30,"Government, Public Building",10900-10999,BEAUMONT,HWY,
9/1/18,21,Driving under the influence,,1,9C40,"Highway, Road, Street, Alley",500-599,MAXEY,RD,
9/1/18,21,Driving under the influence,,1,13D10,"Highway, Road, Street, Alley",2900-2999,WAYSIDE,DR,S
9/1/18,21,Simple assault,,1,2A10,"Residence, Home (Includes Apartment)",2100-2199,CHESTNUT,ST,
9/1/18,21,"Destruction, damage, vandalism",,1,2A10,"Residence, Home (Includes Apartment)",2100-2199,CHESTNUT,ST,
9/1/18,21,Aggravated Assault,,1,6B30,"Residence, Home (Includes Apartment)",5700-5799,LOST FOREST,DR,
9/1/18,21,Simple assault,,2,18F20,Restaurant,2000-2099,POST OAK,BLVD,
9/1/18,21,Purse-snatching,,1,20G10,"Department, Discount Store",9800-9899,BELLAIRE,BLVD,
9/1/18,21,"Drug, narcotic violations",,1,14D20,"Residence, Home (Includes Apartment)",4800-4899,JARMESE,ST,
9/1/18,21,Aggravated Assault,,2,14D20,"Residence, Home (Includes Apartment)",4800-4899,JARMESE,ST,
9/1/18,21,Driving under the influence,,1,18F30,"Highway, Road, Street, Alley",6100-6199,ELLA LEE,LN,
9/1/18,21,Aggravated Assault,,1,14D30,"Residence, Home (Includes Apartment)",8100-8199,MARCY,DR,
9/1/18,21,"Destruction, damage, vandalism",,1,11H10,"Residence, Home (Includes Apartment)",200-299,66TH,ST,N
9/1/18,21,Aggravated Assault,,1,1.70E+21,"Parking Lot, Garage",6500-6599,BISSONNET,ST,
9/1/18,21,All other offenses,,1,1.70E+21,"Parking Lot, Garage",6500-6599,BISSONNET,ST,
9/1/18,21,Impersonation,,1,6B10,"Residence, Home (Includes Apartment)",200-299,SUNNYSIDE,ST,
9/1/18,21,Motor vehicle theft,,1,5F30,"Service, Gas Station",4300-4399,GESSNER,RD,
9/1/18,21,All other offenses,,1,10H20,"Residence, Home (Includes Apartment)",1400-1499,MILBY,,
9/1/18,21,Aggravated Assault,,1,1.60E+41,"Residence, Home (Includes Apartment)",6800-6899,CHASEWOOD,DR,
9/1/18,21,Theft from motor vehicle,,1,1A20,Park/Playground,1700-1799,ALLEN,PKWY,
9/1/18,21,Robbery,,1,20G30,"Residence, Home (Includes Apartment)",3200-3299,DAIRY ASHFORD,RD,S
9/1/18,21,Theft from motor vehicle,,1,10H30,"Highway, Road, Street, Alley",2100-2199,LAMAR,,
9/1/18,21,Theft from motor vehicle,,1,2A40,"Parking Lot, Garage",100-199,SABINE,ST,
9/1/18,21,Motor vehicle theft,,1,7C20,"Residence, Home (Includes Apartment)",4600-4699,CAVALCADE,ST,
9/1/18,21,"Burglary, Breaking and Entering",,1,1.70E+41,"Residence, Home (Includes Apartment)",12500-12599,DUNLAP,ST,
9/1/18,21,Aggravated Assault,,1,1.70E+11,"Other, Unknown",6100-6199,GLENMONT,DR,
9/1/18,21,Motor vehicle theft,,1,12D10,"Residence, Home (Includes Apartment)",10800-10899,TALLOW BRIAR,LN,
9/1/18,21,Theft from motor vehicle,,1,10H30,"Parking Lot, Garage",2100-2199,LAMAR,,
9/1/18,21,Motor vehicle theft,,1,9C30,"Residence, Home (Includes Apartment)",13200-13299,CRIM,RD,
9/1/18,21,Intimidation,,1,2A30,"Residence, Home (Includes Apartment)",900-999,DURHAM,DR,N
9/1/18,21,Motor vehicle theft,,1,12D30,"Parking Lot, Garage",12800-12899,GULF,FWY,
9/1/18,21,Robbery,,1,22B30,"Parking Lot, Garage",100-199,GOODSON,DR,
9/1/18,21,Aggravated Assault,,1,HCSO,"Residence, Home (Includes Apartment)",2100-2199,DEERHURST,LN,
9/1/18,21,Theft from motor vehicle,,1,4F10,"Parking Lot, Garage",9700-9799,PINE LAKE,DR,
9/1/18,21,Theft from motor vehicle,,1,6B10,"Parking Lot, Garage",200-299,ROSAMOND,,
9/1/18,21,Theft from motor vehicle,,1,20G50,"Parking Lot, Garage",900-999,WILCREST,DR,N
9/1/18,21,"Credit card, ATM fraud",,1,20G10,"Residence, Home (Includes Apartment)",10000-10099,WESTPARK,DR,
9/1/18,21,"Credit card, ATM fraud",,1,5F10,"Residence, Home (Includes Apartment)",1800-1899,JACQUELYN,DR,
9/1/18,22,Intimidation,,1,3B50,"Residence, Home (Includes Apartment)",9300-9399,HIGHLAWN,,
9/1/18,22,Theft from motor vehicle,,1,11H20,"Parking Lot, Garage",6900-6999,GULF,FWY,
9/1/18,22,Simple assault,,1,6B40,"Residence, Home (Includes Apartment)",900-999,RANDOLPH,ST,
9/1/18,22,Aggravated Assault,,1,1.70E+11,"Parking Lot, Garage",6100-6199,GLENMONT,DR,
9/1/18,22,Simple assault,,1,14D20,"Residence, Home (Includes Apartment)",8400-8499,CANYON,ST,
9/1/18,22,"Destruction, damage, vandalism",,1,14D20,"Residence, Home (Includes Apartment)",8400-8499,CANYON,ST,
9/1/18,22,Driving under the influence,,1,6B30,"Highway, Road, Street, Alley",5600-5699,VICTORY,DR,
9/1/18,22,All other offenses,,1,6B30,"Highway, Road, Street, Alley",5600-5699,VICTORY,DR,
9/1/18,22,"Kidnapping, abduction",,1,9C40,"Residence, Home (Includes Apartment)",600-699,MAXEY,RD,
9/1/18,22,Simple assault,,2,9C40,"Residence, Home (Includes Apartment)",600-699,MAXEY,RD,
9/1/18,22,Simple assault,,1,9C40,"Residence, Home (Includes Apartment)",13000-13099,ORLEANS,ST,
9/1/18,22,Robbery,,1,10H20,"Parking Lot, Garage",4000-4099,POLK,,
9/1/18,22,All other offenses,,1,3B40,"Highway, Road, Street, Alley",3100-3199,CORTLANDT,ST,
9/1/18,22,All other offenses,,1,6B10,"Residence, Home (Includes Apartment)",400-499,DUNKLEY,DR,
9/1/18,22,Simple assault,,1,7C20,"Residence, Home (Includes Apartment)",3500-3599,RUSSELL,,
9/1/18,22,All other larceny,,1,7C20,"Residence, Home (Includes Apartment)",3500-3599,RUSSELL,,
9/1/18,22,Simple assault,,1,20G30,"Residence, Home (Includes Apartment)",10600-10699,MEADOWGLEN,LN,
9/1/18,22,All other offenses,,1,20G30,"Residence, Home (Includes Apartment)",10600-10699,MEADOWGLEN,LN,
9/1/18,22,Drunkenness,,1,2A50,"Bar, Nightclub",5300-5399,WASHINGTON,AVE,
9/1/18,22,"Destruction, damage, vandalism",,1,19G40,"Residence, Home (Includes Apartment)",11400-11499,LARKDALE,DR,
9/1/18,22,Simple assault,,2,13D10,"Residence, Home (Includes Apartment)",4900-4999,IRVING,WAY,
9/1/18,22,"Burglary, Breaking and Entering",,1,7C30,"Residence, Home (Includes Apartment)",2400-2499,ALDINE WESTFIELD,RD,
9/1/18,22,Robbery,,1,20G40,"Residence, Home (Includes Apartment)",1300-1399,SILVERADO,DR,
9/1/18,22,Simple assault,,1,11H10,"Residence, Home (Includes Apartment)",7100-7199,AVENUE,,
9/1/18,22,Theft from motor vehicle,,1,2A60,"Parking Lot, Garage",1200-1299,20TH,ST,W
9/1/18,22,Driving under the influence,,1,14D10,"Highway, Road, Street, Alley",7300-7399,CALHOUN,RD,
9/1/18,22,All other larceny,,1,10H50,Convenience Store,2700-2799,SCOTT,ST,
9/1/18,22,Intimidation,,1,10H20,"Residence, Home (Includes Apartment)",1100-1199,WYATT,,
9/1/18,22,Theft from motor vehicle,,1,18F30,"Parking Lot, Garage",5800-5899,BEVERLY HILL,ST,
9/1/18,22,Theft from motor vehicle,,1,8C60,"Highway, Road, Street, Alley",10700-10799,HIRSCH,RD,
9/1/18,22,Motor vehicle theft,,1,5F30,"Parking Lot, Garage",14100-14199,NORTHWEST,FWY,
9/1/18,22,Theft from motor vehicle,,1,10H30,"Highway, Road, Street, Alley",2200-2299,LEELAND,,
9/1/18,22,Theft from motor vehicle,,1,10H30,"Highway, Road, Street, Alley",1200-1299,HUTCHINS,ST,
9/1/18,22,Theft from motor vehicle,,1,1A20,"Highway, Road, Street, Alley",2300-2399,CROCKER,ST,
9/1/18,22,Theft from motor vehicle,,1,10H40,"Highway, Road, Street, Alley",2200-2299,SAN JACINTO,ST,
9/1/18,22,Theft from motor vehicle,,1,1.70E+11,"Parking Lot, Garage",6000-6099,GULFTON,ST,
9/1/18,22,"Destruction, damage, vandalism",,1,19G40,"Residence, Home (Includes Apartment)",10800-10899,ODYSSEY,CT,
9/1/18,22,Motor vehicle theft,,1,1.50E+41,"Parking Lot, Garage",9500-9599,MAIN,ST,
9/1/18,22,Theft from motor vehicle,,1,1.50E+11,"Parking Lot, Garage",9100-9199,BRAESMONT,DR,
9/1/18,22,Theft from motor vehicle,,1,1A30,"Parking Lot, Garage",1800-1899,ALABAMA,ST,W
9/1/18,22,Simple assault,,1,14D40,"Residence, Home (Includes Apartment)",5200-5299,BUNGALOW,LN,
9/1/18,23,Trespass of real property,,1,1A20,"Service, Gas Station",2200-2299,LOUISIANA,ST,
9/1/18,23,Robbery,,1,20G10,"Residence, Home (Includes Apartment)",5900-5999,RANCHESTER,DR,
9/1/18,23,"Murder, non-negligent",,1,10H50,Convenience Store,3000-3099,SCOTT,ST,
9/1/18,23,Simple assault,,1,1A20,Restaurant,800-899,WESTHEIMER,RD,
9/1/18,23,Driving under the influence,,1,OOJ,"Highway, Road, Street, Alley",5600-5699,LOOP,,W
9/1/18,23,"Destruction, damage, vandalism",,1,14D20,"Residence, Home (Includes Apartment)",3800-3899,SOUTHLAWN,ST,
9/1/18,23,Aggravated Assault,,2,19G10,"Highway, Road, Street, Alley",10500-10599,HERALD SQUARE,DR,
9/1/18,23,Purse-snatching,,1,18F20,"Hotel, Motel, ETC",2000-2099,POST OAK,BLVD,
9/1/18,23,Aggravated Assault,,1,22B20,"Residence, Home (Includes Apartment)",13700-13799,CAMBURY,DR,
9/1/18,23,Intimidation,,1,5F20,"Residence, Home (Includes Apartment)",7900-7999,RAVENWOOD,CIR,
9/1/18,23,Shoplifting,,1,13D20,"Grocery, Supermarket",6300-6399,TELEPHONE,RD,
9/1/18,23,Simple assault,,1,19G10,"Residence, Home (Includes Apartment)",8400-8499,SOUTH COURSE,DR,
9/1/18,23,All other offenses,,1,12D20,"Field, Woods",10700-10799,SABO,RD,
9/1/18,23,Aggravated Assault,,1,1A10,"Highway, Road, Street, Alley",1200-1299,FANNIN,ST,
9/1/18,23,All other offenses,,1,1A20,"Highway, Road, Street, Alley",1900-1999,BALDWIN,ST,
9/1/18,23,Simple assault,,1,3B10,"Residence, Home (Includes Apartment)",6200-6299,PEG,ST,
9/1/18,23,"Drug, narcotic violations",,1,12D10,"Highway, Road, Street, Alley",9100-9199,CLEARWOOD,ST,
9/1/18,23,Simple assault,,1,22B20,"Residence, Home (Includes Apartment)",13700-13799,CAMBURY DR. APT 207,,
9/1/18,23,Driving under the influence,,1,2A50,"Highway, Road, Street, Alley",6000-6099,WASHINGTON,AVE,
9/1/18,23,Simple assault,,1,13D20,"Residence, Home (Includes Apartment)",7900-7999,BELLFORT,ST,
9/1/18,23,Aggravated Assault,,1,1.50E+11,"Residence, Home (Includes Apartment)",6100-6199,DUMFRIES,DR,
9/1/18,23,Simple assault,,1,13D10,"Parking Lot, Garage",6100-6199,LOOP,,S
9/1/18,23,All other larceny,,1,13D10,"Parking Lot, Garage",6100-6199,LOOP,,S
9/1/18,23,"Drug, narcotic violations",,1,13D10,"Parking Lot, Garage",6100-6199,LOOP,,S
9/1/18,23,"False pretenses, swindle",,1,20G40,Restaurant,11600-11699,WESTHEIMER,RD,
9/1/18,23,Theft from motor vehicle,,1,10H30,"Highway, Road, Street, Alley",1600-1699,HUTCHINS,ST,
9/1/18,23,"Burglary, Breaking and Entering",,1,20G60,"Residence, Home (Includes Apartment)",1200-1299,DAIRY ASHFORD,RD,
9/1/18,23,Simple assault,,1,1.60E+31,"Residence, Home (Includes Apartment)",6300-6399,GREENWICK LOOP,,S
9/1/18,23,Motor vehicle theft,,1,1.50E+11,"Parking Lot, Garage",5400-5499,BRAESVALLEY,DR,
9/1/18,23,Motor vehicle theft,,1,13D10,"Parking Lot, Garage",7300-7399,FAIRWAY,DR,
9/1/18,23,Simple assault,,1,7C10,"Residence, Home (Includes Apartment)",5200-5299,NICHOLS,ST,
9/1/18,23,Motor vehicle theft,,1,10H60,"Parking Lot, Garage",2300-2399,SOUTHMORE,BLVD,
9/1/18,23,All other offenses,,1,OOJ,"Government, Public Building",7000-7099,RICE,AVE,S
9/1/18,23,Intimidation,,1,12D50,"Bar, Nightclub",1600-1699,CLEAR LAKE CITY,BLVD,
9/1/18,23,Simple assault,,1,1A20,"Highway, Road, Street, Alley",800-899,PACIFIC,,
9/1/18,23,All other larceny,,1,1A20,"Other, Unknown",2200-2299,DALLAS,ST,W
9/2/18,0,Theft of motor vehicle parts or accessory,,1,1.70E+21,"Highway, Road, Street, Alley",7000-7099,ROOS,RD,
9/2/18,0,Robbery,,1,12D60,Restaurant,500-599,BAY AREA,BLVD,
9/2/18,0,Motor vehicle theft,,1,13D20,"Residence, Home (Includes Apartment)",8900-8999,BROADWAY,ST,
9/2/18,0,Drunkenness,,1,14D20,"Residence, Home (Includes Apartment)",4800-4899,JARMESE,ST,
9/2/18,0,Aggravated Assault,,1,1.70E+11,"Residence, Home (Includes Apartment)",6100-6199,ELM,ST,
9/2/18,0,Theft from motor vehicle,,1,1.50E+31,"Residence, Home (Includes Apartment)",8700-8799,LINKPASS,LN,
9/2/18,0,"Drug, narcotic violations",,1,13D10,"Highway, Road, Street, Alley",4400-4499,TELEPHONE,RD,
9/2/18,0,Driving under the influence,,1,13D10,"Highway, Road, Street, Alley",4400-4499,TELEPHONE,RD,
9/2/18,0,Driving under the influence,,1,2A10,"Highway, Road, Street, Alley",1700-1799,IH 45,FWY,
9/2/18,0,"Destruction, damage, vandalism",,1,20G40,"Residence, Home (Includes Apartment)",11600-11699,VILLAGE PLACE,DR,
9/2/18,0,Weapon law violations,,1,10H40,"Highway, Road, Street, Alley",2300-2399,MAIN,ST,
9/2/18,0,Simple assault,,1,2A20,"Residence, Home (Includes Apartment)",1300-1399,CORDELL,ST,
9/2/18,0,Simple assault,,2,18F20,"Hotel, Motel, ETC",1600-1699,LOOP,,W
9/2/18,0,"Drug, narcotic violations",,1,1.70E+31,"Highway, Road, Street, Alley",8600-8699,SOUTHWEST,FWY,
9/2/18,0,"Drug, narcotic violations",,1,22B40,"Residence, Home (Includes Apartment)",14800-14899,CROSSWINDS,DR,
9/2/18,0,Robbery,,1,10H40,"Highway, Road, Street, Alley",2400-2499,FANNIN,ST,
9/2/18,0,Simple assault,,1,13D20,"Highway, Road, Street, Alley",7800-7899,ROCKHILL,,
9/2/18,0,Simple assault,,1,8C60,Community Center,5200-5299,LITTLE YORK,RD,
9/2/18,0,Simple assault,,1,1.70E+11,"Highway, Road, Street, Alley",5700-5799,GLENMONT,DR,
9/2/18,0,All other larceny,,1,1.50E+41,"Parking Lot, Garage",9500-9599,MAIN,ST,
9/2/18,0,Theft from motor vehicle,,1,18F40,"Highway, Road, Street, Alley",2600-2699,LAZY HOLLOW,DR,
9/2/18,0,All other larceny,,1,1.60E+11,"Residence, Home (Includes Apartment)",13500-13599,HOOPER,RD,
9/2/18,0,Motor vehicle theft,,3,1.60E+11,"Residence, Home (Includes Apartment)",13500-13599,HOOPER,RD,
9/2/18,0,Theft from motor vehicle,,1,2A50,"Parking Lot, Garage",5100-5199,WASHINGTON,AVE,
9/2/18,0,Theft from motor vehicle,,1,1A20,"Parking Lot, Garage",3000-3099,BAGBY,ST,
9/2/18,0,Theft from motor vehicle,,1,18F60,"Residence, Home (Includes Apartment)",6200-6299,LUGARY,DR,
9/2/18,0,"Credit card, ATM fraud",,1,24C30,"Residence, Home (Includes Apartment)",3500-3599,MORNINGSIDE,ST,
9/2/18,0,Motor vehicle theft,,1,11H20,"Parking Lot, Garage",7500-7599,OFFICE CITY,DR,
9/2/18,0,"Destruction, damage, vandalism",,1,20G40,"Residence, Home (Includes Apartment)",2300-2399,CRESCENT PARK,DR,
9/2/18,0,"Destruction, damage, vandalism",,1,13D20,"Residence, Home (Includes Apartment)",8900-8999,BROADWAY,ST,
9/2/18,0,Theft from motor vehicle,,1,10H50,"Other, Unknown",3000-3099,EMANCIPATION,AVE,
9/2/18,1,Driving under the influence,,1,4F10,"Highway, Road, Street, Alley",9700-9799,KATY,FWY,
9/2/18,1,Aggravated Assault,,1,14D30,"Residence, Home (Includes Apartment)",5800-5899,SOUTHSEAS,ST,
9/2/18,1,All other offenses,,1,14D20,"Residence, Home (Includes Apartment)",4700-4799,WILMINGTON,ST,
9/2/18,1,Simple assault,,1,14D10,"Residence, Home (Includes Apartment)",6700-6799,BURKETT,ST,
9/2/18,1,"Drug, narcotic violations",,1,11H20,"Parking Lot, Garage",7500-7599,OFFICE CITY,DR,
9/2/18,1,Driving under the influence,,1,13D10,"Highway, Road, Street, Alley",6000-6099,GULF,FWY,
9/2/18,1,Simple assault,,2,20G30,"Residence, Home (Includes Apartment)",10600-10699,MEADOWGLEN,LN,
9/2/18,1,Disorderly conduct,,1,1A10,"Bar, Nightclub",900-999,HARDY,,
9/2/18,1,"Destruction, damage, vandalism",,1,9C40,"Residence, Home (Includes Apartment)",500-599,WOOD MIST,,
9/2/18,1,Simple assault,,1,8C40,"Residence, Home (Includes Apartment)",9100-9199,LAKE FOREST,BLVD,
9/2/18,1,Simple assault,,1,1A30,"Residence, Home (Includes Apartment)",1400-1499,HAWTHORNE,ST,
9/2/18,1,Simple assault,,1,2A50,"Bar, Nightclub",5100-5199,WASHINGTON,AVE,
9/2/18,1,"False pretenses, swindle",,1,4F10,"Bar, Nightclub",1200-1299,WITTE,RD,
9/2/18,1,Simple assault,,1,12D10,"Residence, Home (Includes Apartment)",100-199,EDGEBROOK,DR,E
9/2/18,1,Aggravated Assault,,1,1.70E+41,Convenience Store,12600-12699,GESSNER,RD,S
9/2/18,1,Weapon law violations,,1,19G10,"Parking Lot, Garage",9500-9599,BISSONNET,ST,
9/2/18,1,Driving under the influence,,1,19G10,"Parking Lot, Garage",9500-9599,BISSONNET,ST,
9/2/18,1,Driving under the influence,,1,1.50E+21,"Highway, Road, Street, Alley",10800-10899,POST OAK,RD,S
9/2/18,1,Robbery,,1,19G10,"Highway, Road, Street, Alley",8900-8999,WILCREST,DR,
9/2/18,1,"Drug, narcotic violations",,1,1A10,"Highway, Road, Street, Alley",1300-1399,LEELAND,,
9/2/18,1,Driving under the influence,,1,23J50,"Highway, Road, Street, Alley",7800-7899,AIRPORT,BLVD,
9/2/18,1,Driving under the influence,,1,20G80,"Highway, Road, Street, Alley",14500-14599,RICHMOND,AVE,
9/2/18,1,Simple assault,,1,19G30,"Residence, Home (Includes Apartment)",7400-7499,CADDO LAKE,LN,
9/2/18,1,Intimidation,,1,19G30,"Residence, Home (Includes Apartment)",7400-7499,CADDO LAKE,LN,
9/2/18,1,Aggravated Assault,,1,7C20,"Residence, Home (Includes Apartment)",3700-3799,DABNEY,ST,
9/2/18,1,Robbery,,1,3B10,"Bar, Nightclub",2700-2799,T C JESTER,BLVD,W
9/2/18,1,All other larceny,,1,2A20,"Highway, Road, Street, Alley",300-399,TABOR,ST,
9/2/18,1,Robbery,,1,1A30,"Highway, Road, Street, Alley",1200-1299,HAWTHORNE,ST,
9/2/18,1,Simple assault,,1,18F40,"Residence, Home (Includes Apartment)",2500-2599,OLD FARM,RD,
9/2/18,1,"Burglary, Breaking and Entering",,1,2A30,Restaurant,300-399,19TH,ST,W
9/2/18,1,Pocket-picking,,1,1A20,"Bar, Nightclub",2300-2399,CROCKER,ST,
9/2/18,1,"Destruction, damage, vandalism",,1,19G50,"Parking Lot, Garage",11600-11699,BELLFORT,AVE,W
9/2/18,1,All other larceny,,1,6B20,"Residence, Home (Includes Apartment)",6800-6899,EZZARD CHARLES,LN,
9/2/18,2,Driving under the influence,,1,2A50,"Highway, Road, Street, Alley",4900-4999,WASHINGTON,AVE,
9/2/18,2,Intimidation,,1,11H10,"Residence, Home (Includes Apartment)",7800-7899,AVENUE,,
9/2/18,2,"Burglary, Breaking and Entering",,1,3B10,"Residence, Home (Includes Apartment)",4600-4699,34TH,ST,W
9/2/18,2,"Drug, narcotic violations",,1,10H60,"Highway, Road, Street, Alley",5100-5199,EMANCIPATION,AVE,
9/2/18,2,"Family offenses, no violence",,1,3B40,"Highway, Road, Street, Alley",4600-4699,WERNER,ST,
9/2/18,2,All other offenses,,1,1A10,"Highway, Road, Street, Alley",,MAIN,ST,
9/2/18,2,Aggravated Assault,,1,4F20,"Highway, Road, Street, Alley",2600-2699,GESSNER,RD,
9/2/18,2,Simple assault,,1,22B40,Speciality Store,18000-18099,EASTEX,FWY,
9/2/18,2,All other offenses,,1,7C30,"Highway, Road, Street, Alley",9400-9499,EASTEX,FWY,
9/2/18,2,"Drug, narcotic violations",,1,18F60,"Highway, Road, Street, Alley",5700-5799,FONDREN,RD,
9/2/18,2,Driving under the influence,,1,18F60,"Highway, Road, Street, Alley",5700-5799,FONDREN,RD,
9/2/18,2,All other offenses,,1,10H50,"Highway, Road, Street, Alley",2300-2399,NAPOLEON,,
9/2/18,2,All other larceny,,1,20G70,"Residence, Home (Includes Apartment)",12700-12799,ASHFORD POINT,DR,
9/2/18,2,Driving under the influence,,1,1.50E+31,"Highway, Road, Street, Alley",9500-9599,POST OAK,RD,S
9/2/18,2,Simple assault,,1,2A50,"Highway, Road, Street, Alley",1000-1099,MOY,ST,
9/2/18,2,Simple assault,,1,1.70E+11,"Residence, Home (Includes Apartment)",6200-6299,GULFTON,ST,
9/2/18,2,Forcible rape,,1,1.60E+21,"Residence, Home (Includes Apartment)",4000-4099,FUQUA,ST,W
9/2/18,2,All other offenses,,1,10H40,Restaurant,2000-2099,MAIN,ST,
9/2/18,2,Driving under the influence,,1,4F10,"Highway, Road, Street, Alley",10000-10099,IH 10,FWY,W
9/2/18,2,All other offenses,,1,1A10,"Highway, Road, Street, Alley",1300-1399,LEELAND,,
9/2/18,2,Forcible rape,,1,19G50,"Hotel, Motel, ETC",9700-9799,BISSONNET,ST,
9/2/18,2,"Burglary, Breaking and Entering",,1,1A20,"Residence, Home (Includes Apartment)",700-799,CLEVELAND,ST,
9/2/18,2,Theft from motor vehicle,,1,19G30,"Residence, Home (Includes Apartment)",12300-12399,WELLINGTON PARK,DR,
9/2/18,2,"Destruction, damage, vandalism",,1,20G80,"Parking Lot, Garage",13200-13299,BRIAR FOREST,DR,
9/2/18,2,Simple assault,,1,1.60E+21,"Residence, Home (Includes Apartment)",13500-13599,TOWNWOOD,DR,
9/2/18,2,Motor vehicle theft,,1,3B10,"Highway, Road, Street, Alley",5000-5099,MILWEE,ST,
9/2/18,2,Motor vehicle theft,,1,6B30,"Bar, Nightclub",6500-6599,LITTLE YORK,RD,W
9/2/18,2,"Destruction, damage, vandalism",,1,7C10,"Residence, Home (Includes Apartment)",5300-5399,COKE,ST,
9/2/18,2,Simple assault,,1,12D60,"Residence, Home (Includes Apartment)",16200-16299,WHITE STAR,DR,
9/2/18,3,Driving under the influence,,1,19G10,"Highway, Road, Street, Alley",9800-9899,SOUTHWEST,FWY,
9/2/18,3,Driving under the influence,,1,18F40,"Highway, Road, Street, Alley",7900-7999,WESTHEIMER,RD,
9/2/18,3,"Burglary, Breaking and Entering",,1,19G40,"Residence, Home (Includes Apartment)",9300-9399,DAIRY VIEW,LN,
9/2/18,3,Driving under the influence,,1,12D30,"Highway, Road, Street, Alley",11200-11299,PALMSPRINGS,DR,
9/2/18,3,Driving under the influence,,1,19G20,"Highway, Road, Street, Alley",11600-11699,ALIEF CLODINE,RD,
9/2/18,3,"Burglary, Breaking and Entering",,1,19G40,"Residence, Home (Includes Apartment)",12600-12699,BROOKGLADE,CIR,
9/2/18,3,Simple assault,,1,2A50,Restaurant,4800-4899,WASHINGTON,AVE,
9/2/18,3,Trespass of real property,,1,2A50,Restaurant,4800-4899,WASHINGTON,AVE,
9/2/18,3,Intimidation,,1,1.50E+31,Restaurant,3300-3399,LOOP,,S
9/2/18,3,Aggravated Assault,,1,4F20,"Residence, Home (Includes Apartment)",10500-10599,HAMMERLY,BLVD,
9/2/18,3,Disorderly conduct,,1,2A10,"Highway, Road, Street, Alley",1700-1799,IH 45,FWY,N
9/2/18,3,Simple assault,,2,2A10,"Highway, Road, Street, Alley",1700-1799,IH 45,FWY,N
9/2/18,3,Driving under the influence,,1,18F40,"Highway, Road, Street, Alley",8300-8399,RICHMOND,AVE,
9/2/18,3,Aggravated Assault,,2,19G10,"Highway, Road, Street, Alley",10000-10099,SPICE,LN,
9/2/18,3,Aggravated Assault,,1,10H10,"Residence, Home (Includes Apartment)",200-299,DELMAR,ST,
9/2/18,3,"Destruction, damage, vandalism",,1,13D20,"Parking Lot, Garage",7600-7699,PECAN VILLAS,DR,
9/2/18,4,Driving under the influence,,1,3B40,"Highway, Road, Street, Alley",4600-4699,WERNER,ST,
9/2/18,4,Simple assault,,1,20G30,"Hotel, Motel, ETC",2900-2999,SAM HOUSTON,PKWY,W
9/2/18,4,"Destruction, damage, vandalism",,1,20G30,"Hotel, Motel, ETC",2900-2999,SAM HOUSTON,PKWY,W
9/2/18,4,Motor vehicle theft,,1,8C10,"Highway, Road, Street, Alley",5500-5599,CROSSTIMBERS,ST,E
9/2/18,4,"Burglary, Breaking and Entering",,1,3B50,Restaurant,200-299,CROSSTIMBERS,ST,E
9/2/18,4,All other larceny,,1,11H10,"Residence, Home (Includes Apartment)",7000-7099,AVENUE,,
9/2/18,4,Driving under the influence,,1,10H40,"Highway, Road, Street, Alley",2800-2899,FANNIN,ST,
9/2/18,4,"Drug, narcotic violations",,1,10H40,"Highway, Road, Street, Alley",2800-2899,FANNIN,ST,
9/2/18,4,Simple assault,,1,6B30,"Residence, Home (Includes Apartment)",5700-5799,GULF BANK,RD,W
9/2/18,4,"Destruction, damage, vandalism",,1,6B30,"Residence, Home (Includes Apartment)",5700-5799,GULF BANK,RD,W
9/2/18,4,Simple assault,,1,9C30,"Residence, Home (Includes Apartment)",10300-10399,BROADSTAIRS,ST,
9/2/18,4,All other larceny,,1,1.70E+41,"Residence, Home (Includes Apartment)",14500-14599,FONMEADOW,DR,
9/2/18,4,Aggravated Assault,,1,20G10,"Parking Lot, Garage",5900-5999,RANCHESTER,DR,
9/2/18,4,All other larceny,,1,1A10,Park/Playground,1500-1599,MCKINNEY,ST,
9/2/18,4,"Destruction, damage, vandalism",,1,22B30,"Parking Lot, Garage",700-799,SAM HOUSTON,PKWY,N
9/2/18,4,Theft from motor vehicle,,1,5F30,"Parking Lot, Garage",5700-5799,CAMPBELL,RD,
9/2/18,4,All other larceny,,1,10H80,"Residence, Home (Includes Apartment)",1600-1699,VASSAR,,
9/2/18,5,Simple assault,,1,11H30,"Residence, Home (Includes Apartment)",8400-8499,PARK PLACE,BLVD,
9/2/18,5,Simple assault,,1,13D20,"Residence, Home (Includes Apartment)",8500-8599,BROADWAY,ST,
9/2/18,5,Driving under the influence,,1,6B40,"Highway, Road, Street, Alley",,MOUNT HOUSTON OBIB,,
