Occurrence Date,Occurrence Hour,NIBRS Description,,Offense Count,Beat,Premise,Block Range,Street Name,Street Type,Suffix
8/6/18,7,Forcible rape,,1,20G10,"Residence, Home (Includes Apartment)",9700-9799,PAGEWOOD,LN,
8/6/18,7,All other larceny,,1,18F20,"Hotel, Motel, ETC",5300-5399,WESTHEIMER,RD,
8/6/18,7,All other larceny,,1,1.50E+11,"Parking Lot, Garage",5400-5499,BRAESVALLEY,DR,
8/6/18,7,Motor vehicle theft,,1,20G10,"Parking Lot, Garage",6000-6099,WESTLINE,DR,
8/6/18,7,All other larceny,,1,10H30,"Parking Lot, Garage",2800-2899,MCKINNEY,ST,
8/6/18,7,All other larceny,,1,3B30,"Grocery, Supermarket",1300-1399,43RD,ST,W
8/6/18,7,All other larceny,,1,2A60,"Drug Store, Doctors Office, Hospital",1600-1699,LOOP,,N
8/6/18,8,All other offenses,,1,18F40,"Parking Lot, Garage",9600-9699,WESTHEIMER,RD,
8/6/18,8,All other offenses,,1,10H40,"Airplane, Bus,Train Terminal",4500-4599,MAIN,ST,
8/6/18,8,"Murder, non-negligent",,1,8C30,"Other, Unknown",8300-8399,HOWTON,,
8/6/18,8,"Counterfeiting, forgery",,1,14D30,Restaurant,6400-6499,MARTIN LUTHER KING,BLVD,
8/6/18,8,All other larceny,,1,1A10,Daycare Facility,1400-1499,FANNIN,ST,
8/6/18,8,All other offenses,,1,3B10,"Government, Public Building",4900-4999,34TH,ST,W
8/6/18,8,Animal Cruelty,,1,4F10,"Residence, Home (Includes Apartment)",9500-9599,LONG POINT,RD,
8/6/18,8,"Burglary, Breaking and Entering",,1,3B10,"Commercial, Office Building",11200-11299,NORTHWEST,FWY,
8/6/18,8,All other larceny,,1,18F60,"Residence, Home (Includes Apartment)",9100-9199,BEECHNUT,ST,
8/6/18,8,Robbery,,1,14D20,"Residence, Home (Includes Apartment)",10000-10099,CULLEN,BLVD,
8/6/18,8,All other offenses,,1,12D40,"Government, Public Building",12400-12499,GALVESTON,RD,
8/6/18,8,Theft from motor vehicle,,1,1.50E+11,"Parking Lot, Garage",5600-5699,BEECHNUT,ST,
8/6/18,8,"Burglary, Breaking and Entering",,1,1A30,"Residence, Home (Includes Apartment)",1700-1799,RIDGEWOOD,,
8/6/18,8,Theft from motor vehicle,,1,19G20,"Parking Lot, Garage",11300-11399,HARWIN,DR,
8/6/18,8,"Drug, narcotic violations",,1,22B20,"Highway, Road, Street, Alley",12800-12899,NORTHBOROUGH,DR,
8/6/18,8,Intimidation,,1,1A10,"Commercial, Office Building",1400-1499,ST JOSEPH,PKWY,
8/6/18,8,"Burglary, Breaking and Entering",,1,13D10,"Residence, Home (Includes Apartment)",4000-4099,TELEPHONE,RD,
8/6/18,8,"Burglary, Breaking and Entering",,1,22B10,"Residence, Home (Includes Apartment)",12300-12399,GESSNER,RD,N
8/6/18,8,Intimidation,,1,18F30,"Residence, Home (Includes Apartment)",6400-6499,WESTHEIMER,RD,
8/6/18,8,"Burglary, Breaking and Entering",,1,11H50,"Residence, Home (Includes Apartment)",4800-4899,ALLENDALE,RD,
8/6/18,8,"Burglary, Breaking and Entering",,1,1.70E+11,"Other, Unknown",5900-5999,RAMPART,ST,
8/6/18,8,"Credit card, ATM fraud",,1,10H70,"Residence, Home (Includes Apartment)",7000-7099,ALMEDA,RD,
8/6/18,8,Robbery,,1,20G10,"Residence, Home (Includes Apartment)",9800-9899,MEADOWGLEN,LN,
8/6/18,8,"Destruction, damage, vandalism",,1,5F20,"Parking Lot, Garage",1700-1799,HOLLISTER,ST,
8/6/18,8,"Burglary, Breaking and Entering",,1,19G20,"Residence, Home (Includes Apartment)",11600-11699,POMPANO,LN,
8/6/18,8,"False pretenses, swindle",,1,18F40,"Other, Unknown",2100-2199,TANGLEWILDE,ST,
8/6/18,8,Embezzlement,,1,4F10,"Commercial, Office Building",9500-9599,LONG POINT,RD,
8/6/18,8,"Destruction, damage, vandalism",,1,1.60E+21,"Residence, Home (Includes Apartment)",4400-4499,HIGH POINT,LN,
8/6/18,8,All other larceny,,1,6B30,"Other, Unknown",5500-5599,SHERATON OAKS,DR,
8/6/18,8,"Credit card, ATM fraud",,1,6B30,"Other, Unknown",5500-5599,SHERATON OAKS,DR,
8/6/18,9,All other offenses,,1,1.60E+41,"Highway, Road, Street, Alley",7400-7499,GATEBRIAR,CT,
8/6/18,9,Robbery,,1,18F40,Speciality Store,2700-2799,DUNVALE,RD,
8/6/18,9,"Drug, narcotic violations",,1,18F40,Speciality Store,2700-2799,DUNVALE,RD,
8/6/18,9,Trespass of real property,,1,14D20,"Residence, Home (Includes Apartment)",3800-3899,SEABROOK,ST,
8/6/18,9,"Destruction, damage, vandalism",,1,14D20,"Residence, Home (Includes Apartment)",3800-3899,SEABROOK,ST,
8/6/18,9,"Drug, narcotic violations",,1,14D20,"Residence, Home (Includes Apartment)",3800-3899,SEABROOK,ST,
8/6/18,9,Motor vehicle theft,,1,19G10,"Residence, Home (Includes Apartment)",10600-10699,BEECHNUT,ST,
8/6/18,9,Motor vehicle theft,,1,20G10,"Parking Lot, Garage",8700-8799,TOWN PARK,DR,
8/6/18,9,Intimidation,,1,14D20,"Residence, Home (Includes Apartment)",1200-1299,DANUBE,ST,
8/6/18,9,All other offenses,,1,3B10,"Government, Public Building",4900-4999,34TH,ST,W
8/6/18,9,Motor vehicle theft,,1,18F50,"Parking Lot, Garage",6200-6299,SAVOY,DR,
8/6/18,9,All other larceny,,1,18F50,"Parking Lot, Garage",6200-6299,SAVOY,DR,
8/6/18,9,"Destruction, damage, vandalism",,1,6B10,"Highway, Road, Street, Alley",200-299,CANINO,RD,W
8/6/18,9,Aggravated Assault,,1,1.70E+31,"Grocery, Supermarket",11200-11299,GESSNER,RD,S
8/6/18,9,Simple assault,,1,4F10,"Residence, Home (Includes Apartment)",1100-1199,BLALOCK,RD,
8/6/18,9,Motor vehicle theft,,1,2A60,"Commercial, Office Building",1400-1499,LOOP,,N
8/6/18,9,Simple assault,,1,1.60E+41,"Residence, Home (Includes Apartment)",16000-16099,CLARKE SPRINGS,DR,
8/6/18,9,"Destruction, damage, vandalism",,1,1.60E+41,"Residence, Home (Includes Apartment)",16000-16099,CLARKE SPRINGS,DR,
8/6/18,9,Theft from motor vehicle,,1,9C40,"Parking Lot, Garage",12000-12099,EAST,FWY,
8/6/18,9,Drunkenness,,1,2A10,"Highway, Road, Street, Alley",2900-2999,FULTON,ST,
8/6/18,9,"False pretenses, swindle",,1,11H40,"Residence, Home (Includes Apartment)",5500-5599,NIGHTINGALE,DR,
8/6/18,9,All other offenses,,1,6B30,"Residence, Home (Includes Apartment)",7400-7499,DEEP FOREST,DR,
8/6/18,9,"Extortion, Blackmail",,1,22B30,"Residence, Home (Includes Apartment)",200-299,LA FONDA,DR,
8/6/18,9,Impersonation,,1,22B30,"Residence, Home (Includes Apartment)",200-299,LA FONDA,DR,
8/6/18,9,Identify theft,,1,22B30,"Residence, Home (Includes Apartment)",200-299,LA FONDA,DR,
8/6/18,9,"Burglary, Breaking and Entering",,1,1A20,"Residence, Home (Includes Apartment)",1200-1299,CLAY,ST,W
8/6/18,9,Intimidation,,1,12D40,"Residence, Home (Includes Apartment)",12300-12399,CARMEL DALE,LN,
8/6/18,9,Simple assault,,1,2A10,"Highway, Road, Street, Alley",3900-3999,CALENDAR,ST,
8/6/18,9,"Destruction, damage, vandalism",,1,2A10,"Highway, Road, Street, Alley",3900-3999,CALENDAR,ST,
8/6/18,9,"Counterfeiting, forgery",,1,20G80,"Residence, Home (Includes Apartment)",14100-14199,HEATHERHILL,PL,
8/6/18,9,All other larceny,,1,14D30,"Residence, Home (Includes Apartment)",5800-5899,BELCREST,ST,
8/6/18,9,Theft of motor vehicle parts or accessory,,1,22B40,"Hotel, Motel, ETC",15800-15899,JOHN F KENNEDY,BLVD,
8/6/18,9,"False pretenses, swindle",,1,20G60,"Residence, Home (Includes Apartment)",14900-14999,BRAMBLEWOOD,DR,
8/6/18,9,"Counterfeiting, forgery",,1,1.50E+31,"Bank, Savings & Loan",3500-3599,ABERDEEN,WAY,
8/6/18,9,Motor vehicle theft,,1,22B40,"Hotel, Motel, ETC",15700-15799,JOHN F KENNEDY,BLVD,
8/6/18,9,All other larceny,,1,20G80,"Residence, Home (Includes Apartment)",14600-14699,BRIAR FOREST,DR,
8/6/18,10,"Counterfeiting, forgery",,1,2A50,"Commercial, Office Building",4700-4799,FLOYD,ST,
8/6/18,10,Robbery,,1,14D10,"Other, Unknown",5100-5199,GRIGGS,RD,
8/6/18,10,Motor vehicle theft,,1,12D10,"Parking Lot, Garage",100-199,EDGEBROOK,DR,E
8/6/18,10,All other larceny,,1,13D20,"Government, Public Building",7100-7199,DIXIE,DR,
8/6/18,10,Shoplifting,,1,3B50,"Department, Discount Store",4400-4499,NORTH,FWY,
8/6/18,10,All other offenses,,1,19G40,Restaurant,11800-11899,BISSONNET,ST,
8/6/18,10,Simple assault,,1,10H70,"Highway, Road, Street, Alley",2700-2799,OLD SPANISH,TRL,
8/6/18,10,Robbery,,1,7C10,"Highway, Road, Street, Alley",2300-2399,DAN,ST,
8/6/18,10,"Destruction, damage, vandalism",,1,10H50,"Residence, Home (Includes Apartment)",2200-2299,NETTLETON,,
8/6/18,10,All other offenses,,1,3B10,"Commercial, Office Building",10100-10199,NORTHWEST,FWY,
8/6/18,10,All other offenses,,1,14D20,"Residence, Home (Includes Apartment)",4700-4799,CLOVER,ST,
8/6/18,10,"Family offenses, no violence",,1,19G50,"Residence, Home (Includes Apartment)",10400-10499,SOUTH,DR,
8/6/18,10,All other offenses,,1,4F10,"Highway, Road, Street, Alley",1500-1599,WITTE,RD,
8/6/18,10,"Family offenses, no violence",,1,4F10,"Residence, Home (Includes Apartment)",1500-1599,WITTE,RD,
8/6/18,10,"Counterfeiting, forgery",,1,18F30,"Residence, Home (Includes Apartment)",5900-5999,SHADY RIVER,DR,
8/6/18,10,Intimidation,,1,9C40,"Residence, Home (Includes Apartment)",13000-13099,MARKET,ST,
8/6/18,10,"Destruction, damage, vandalism",,1,1.50E+21,Convenience Store,6000-6099,WILLOWBEND,BLVD,
8/6/18,10,"Extortion, Blackmail",,1,20G10,"Residence, Home (Includes Apartment)",10100-10199,WATERSTONE,DR,
8/6/18,10,"Drug, narcotic violations",,1,6B10,"Residence, Home (Includes Apartment)",7300-7399,NORTHLINE,DR,
8/6/18,10,Intimidation,,1,6B10,"Residence, Home (Includes Apartment)",1100-1199,WARDMONT,,
8/6/18,10,"Destruction, damage, vandalism",,1,1.50E+41,"Hotel, Motel, ETC",7700-7799,MAIN,ST,
8/6/18,10,"Destruction, damage, vandalism",,1,2A60,"Parking Lot, Garage",900-999,LOOP,,N
8/6/18,10,"Burglary, Breaking and Entering",,1,4F30,"Hotel, Motel, ETC",1200-1299,SH 6,,N
8/6/18,10,Motor vehicle theft,,1,18F50,"Highway, Road, Street, Alley",6200-6299,MARINETTE,DR,
8/6/18,10,Intimidation,,2,1.70E+41,"Residence, Home (Includes Apartment)",12400-12499,TRUESDELL,DR,
8/6/18,10,All other larceny,,1,1A10,Construction Site,800-899,FANNIN,ST,
8/6/18,10,All other larceny,,1,18F20,"Hotel, Motel, ETC",5100-5199,HIDALGO,ST,
8/6/18,10,"Credit card, ATM fraud",,1,1.70E+41,"Other, Unknown",11900-11999,BRAES PARK,DR,
8/6/18,10,Theft from motor vehicle,,1,12D10,Gambling Facility/Casino/Race Track,9900-9999,KLECKLEY,DR,
8/6/18,10,"Destruction, damage, vandalism",,1,12D10,Gambling Facility/Casino/Race Track,9900-9999,KLECKLEY,DR,
8/6/18,11,Theft from motor vehicle,,1,3B10,"Highway, Road, Street, Alley",5700-5799,34TH,ST,W
8/6/18,11,Trespass of real property,,1,11H10,Restaurant,7500-7599,HARRISBURG,BLVD,
8/6/18,11,Intimidation,,1,14D40,"Residence, Home (Includes Apartment)",12700-12799,GREENSHIRE,DR,
8/6/18,11,Simple assault,,1,1.50E+31,"Residence, Home (Includes Apartment)",0-99,CHARLESTON PARK,DR,
8/6/18,11,All other offenses,,1,13D30,"Government, Public Building",8300-8399,TELEPHONE,RD,
8/6/18,11,All other larceny,,1,1A10,"Highway, Road, Street, Alley",1700-1799,MAIN,,
8/6/18,11,All other offenses,,1,10H40,"Parking Lot, Garage",4200-4299,SAN JACINTO,ST,
8/6/18,11,Shoplifting,,1,10H40,"Grocery, Supermarket",4200-4299,SAN JACINTO,ST,
8/6/18,11,"Drug, narcotic violations",,1,10H40,"Parking Lot, Garage",4200-4299,SAN JACINTO,ST,
8/6/18,11,Weapon law violations,,1,10H40,"Parking Lot, Garage",4200-4299,SAN JACINTO,ST,
8/6/18,11,Theft from motor vehicle,,1,2A50,"Parking Lot, Garage",4000-4099,WASHINGTON,AVE,
8/6/18,11,"Counterfeiting, forgery",,1,4F20,"Residence, Home (Includes Apartment)",1800-1899,BRITTMOORE,RD,
8/6/18,11,"Drug, narcotic violations",,1,5F20,"Highway, Road, Street, Alley",9000-9099,SPRING BRANCH,DR,
8/6/18,11,Theft from motor vehicle,,1,5F20,"Parking Lot, Garage",9000-9099,SPRING BRANCH,DR,
8/6/18,11,All other larceny,,1,2A40,"Residence, Home (Includes Apartment)",1500-1599,WINTER,ST,
8/6/18,11,"Destruction, damage, vandalism",,1,1.70E+31,"Residence, Home (Includes Apartment)",8800-8899,BRAESWOOD,BLVD,S
8/6/18,11,Impersonation,,1,2A50,"Residence, Home (Includes Apartment)",900-999,WESTCOTT,ST,
8/6/18,11,Theft from motor vehicle,,1,1A20,"Highway, Road, Street, Alley",200-299,PIERCE,ST,
8/6/18,11,Theft from motor vehicle,,1,10H60,Park/Playground,5200-5299,CALHOUN,RD,
8/6/18,11,Intimidation,,1,9C10,"Highway, Road, Street, Alley",700-799,FIDELITY,ST,
8/6/18,11,Shoplifting,,1,3B10,Speciality Store,11100-11199,NORTHWEST,FWY,
8/6/18,11,Intimidation,,1,14D20,"Residence, Home (Includes Apartment)",9500-9599,ASHVILLE,DR,
8/6/18,11,Simple assault,,1,1.70E+41,"Residence, Home (Includes Apartment)",6200-6299,PORTAL,DR,
8/6/18,11,Intimidation,,1,14D40,"Commercial, Office Building",3500-3599,ALMEDA GENOA,RD,
8/6/18,11,Impersonation,,1,4F10,"Residence, Home (Includes Apartment)",10500-10599,HAMMERLY,BLVD,
8/6/18,12,Simple assault,,1,18F30,"Residence, Home (Includes Apartment)",6300-6399,BEVERLY HILL,ST,
8/6/18,12,Theft from motor vehicle,,1,1A50,"Parking Lot, Garage",3700-3799,BUFFALO SPEEDWAY,,
8/6/18,12,Simple assault,,1,1.50E+31,"Residence, Home (Includes Apartment)",0-99,CHARLESTON PARK,DR,
8/6/18,12,Simple assault,,1,11H10,"Commercial, Office Building",7500-7599,AVENUE C,,
8/6/18,12,"Destruction, damage, vandalism",,1,10H70,"Drug Store, Doctors Office, Hospital",6500-6599,FANNIN,ST,
8/6/18,12,Simple assault,,2,10H70,"Drug Store, Doctors Office, Hospital",6500-6599,FANNIN,ST,
8/6/18,12,Purchasing prostitution,,1,7C30,"Highway, Road, Street, Alley",3700-3799,TIDFORD,,
8/6/18,12,Purchasing prostitution,,1,7C30,"Highway, Road, Street, Alley",3600-3699,TIDFORD,,
8/6/18,12,All other offenses,,1,7C30,"Highway, Road, Street, Alley",3600-3699,TIDFORD,,
8/6/18,12,All other offenses,,1,18F20,"Highway, Road, Street, Alley",2400-2499,LOOP,,W
8/6/18,12,Trespass of real property,,1,3B50,"Commercial, Office Building",100-199,CROSSTIMBERS,ST,E
8/6/18,12,Theft from building,,1,4F10,"Residence, Home (Includes Apartment)",10100-10199,WESTVIEW,DR,
8/6/18,12,"Destruction, damage, vandalism",,1,4F10,"Residence, Home (Includes Apartment)",10100-10199,WESTVIEW,DR,
8/6/18,12,Trespass of real property,,1,19G20,"Residence, Home (Includes Apartment)",11200-11299,SHARPCREST,ST,
8/6/18,12,Simple assault,,1,1.70E+11,"Other, Unknown",6900-6999,HILLCROFT,AVE,
8/6/18,12,Motor vehicle theft,,1,18F20,"Parking Lot, Garage",1800-1899,SAINT JAMES,PL,
8/6/18,12,All other larceny,,1,6B30,"Residence, Home (Includes Apartment)",5700-5799,THOUSAND OAKS,CIR,
8/6/18,12,Aggravated Assault,,1,14D20,"Residence, Home (Includes Apartment)",3300-3399,ALICE,ST,
8/6/18,12,Shoplifting,,1,OOJ,"Grocery, Supermarket",1000-1099,SHEPHERD,DR,N
8/6/18,12,Intimidation,,1,20G30,"Parking Lot, Garage",12300-12399,WESTHEIMER,RD,
8/6/18,12,Simple assault,,1,20G10,"Grocery, Supermarket",9900-9999,WESTHEIMER,RD,
8/6/18,12,"Destruction, damage, vandalism",,1,19G20,"Parking Lot, Garage",11800-11899,BELLAIRE,BLVD,
8/6/18,12,Motor vehicle theft,,1,11H20,"Parking Lot, Garage",8000-8099,ELVERA,ST,
8/6/18,12,Theft from motor vehicle,,1,1A50,"Parking Lot, Garage",4100-4199,SOUTHWEST,FWY,
8/6/18,12,"Credit card, ATM fraud",,1,1A50,"Parking Lot, Garage",4100-4199,SOUTHWEST,FWY,
8/6/18,12,Theft from motor vehicle,,1,9C30,"Parking Lot, Garage",4900-4999,OATES,RD,
8/6/18,12,Theft from motor vehicle,,1,5F10,"Service, Gas Station",1100-1199,SILBER,RD,
8/6/18,12,"Credit card, ATM fraud",,1,12D40,Convenience Store,12400-12499,SERENE ELM,ST,
8/6/18,12,"Burglary, Breaking and Entering",,1,20G20,"Residence, Home (Includes Apartment)",10700-10799,WICKERSHAM,LN,
8/6/18,12,"False pretenses, swindle",,1,13D20,"Residence, Home (Includes Apartment)",7800-7899,LEONORA,,
8/6/18,12,Shoplifting,,1,20G60,"Grocery, Supermarket",14600-14699,MEMORIAL,DR,
8/6/18,12,"Destruction, damage, vandalism",,1,6B10,"Residence, Home (Includes Apartment)",1100-1199,MOONEY,RD,
8/6/18,12,Theft from motor vehicle,,1,6B20,"Parking Lot, Garage",3800-3899,PINEMONT,DR,
8/6/18,12,All other larceny,,1,1A20,"Residence, Home (Includes Apartment)",1900-1999,MASON,,
8/6/18,12,All other larceny,,1,13D30,"Residence, Home (Includes Apartment)",8800-8899,TWEED,DR,
8/6/18,12,Simple assault,,2,6B10,"Residence, Home (Includes Apartment)",100-199,PARKER,RD,W
8/6/18,12,"Credit card, ATM fraud",,1,20G10,"Commercial, Office Building",5900-5999,CORPORATE,DR,
8/6/18,12,"Counterfeiting, forgery",,1,18F20,"Other, Unknown",1900-1999,POST OAK,BLVD,
8/6/18,12,All other larceny,,1,6B10,"Residence, Home (Includes Apartment)",1200-1299,LAZY HOLLOW,,
8/6/18,12,"Credit card, ATM fraud",,1,22B10,"Other, Unknown",8100-8199,MILLS,RD,
8/6/18,12,"Counterfeiting, forgery",,1,14D20,"Residence, Home (Includes Apartment)",8900-8999,DUANE,ST,
8/6/18,13,Shoplifting,,1,5F30,"Department, Discount Store",13800-13899,NORTHWEST,FWY,
8/6/18,13,"Credit card, ATM fraud",,1,1.70E+41,"Residence, Home (Includes Apartment)",14600-14699,FONMEADOW,DR,
8/6/18,13,Robbery,,1,3B10,"Department, Discount Store",5300-5399,34TH,ST,W
8/6/18,13,All other larceny,,1,1.70E+21,"Other, Unknown",9600-9699,FONDREN,RD,
8/6/18,13,Shoplifting,,1,18F20,"Department, Discount Store",5100-5199,WESTHEIMER,RD,
8/6/18,13,Trespass of real property,,1,10H40,"Highway, Road, Street, Alley",2100-2199,FANNIN,ST,
8/6/18,13,Simple assault,,1,10H60,"Residence, Home (Includes Apartment)",2200-2299,BARBEE,ST,
8/6/18,13,All other offenses,,1,19G10,Convenience Store,10200-10299,CLUB CREEK,DR,
8/6/18,13,Intimidation,,1,13D40,"Residence, Home (Includes Apartment)",10200-10299,TELEPHONE,RD,
8/6/18,13,Simple assault,,1,14D30,"Residence, Home (Includes Apartment)",5600-5699,BELNEATH,ST,
8/6/18,13,Shoplifting,,1,1A30,"Department, Discount Store",1900-1999,GRAY,ST,W
8/6/18,13,Shoplifting,,1,1.50E+11,"Department, Discount Store",300-399,MEYERLAND PLAZA,,
8/6/18,13,"Counterfeiting, forgery",,1,8C20,"Residence, Home (Includes Apartment)",7400-7499,FINCH,ST,
8/6/18,13,Simple assault,,1,1.70E+41,"Residence, Home (Includes Apartment)",8700-8799,VICTORIAN VILLAGE,DR,
8/6/18,13,Drug equipment violations,,1,20G80,"Highway, Road, Street, Alley",1500-1599,ELDRIDGE,PKWY,
8/6/18,13,"Drug, narcotic violations",,1,20G80,"Highway, Road, Street, Alley",1500-1599,ELDRIDGE,PKWY,
8/6/18,13,Motor vehicle theft,,2,20G80,"Highway, Road, Street, Alley",1500-1599,ELDRIDGE,PKWY,
8/6/18,13,Theft from motor vehicle,,1,8C40,"Parking Lot, Garage",8800-8899,LEYCREST,RD,
8/6/18,13,All other larceny,,1,1A10,"Church, Synagogue, Temple",1100-1199,TEXAS,ST,
8/6/18,13,"Destruction, damage, vandalism",,1,1.70E+41,"Residence, Home (Includes Apartment)",7600-7699,FAWN TERRACE,DR,
8/6/18,13,Robbery,,1,14D20,"Highway, Road, Street, Alley",8900-8999,CULLEN,BLVD,
8/6/18,13,Aggravated Assault,,1,1.70E+41,"Residence, Home (Includes Apartment)",8200-8299,CREEKBEND,DR,
8/6/18,13,All other offenses,,1,1A40,"Department, Discount Store",4000-4099,WESTHEIMER,RD,
8/6/18,13,Shoplifting,,1,1A40,"Department, Discount Store",4000-4099,WESTHEIMER,RD,
8/6/18,13,Motor vehicle theft,,1,8C20,"Highway, Road, Street, Alley",7400-7499,BYWOOD,ST,
8/6/18,13,Simple assault,,1,1.70E+11,"Commercial, Office Building",6900-6999,HILLCROFT,AVE,
8/6/18,13,All other offenses,,1,1.70E+11,"Commercial, Office Building",6900-6999,HILLCROFT,AVE,
8/6/18,13,Shoplifting,,1,12D70,"Department, Discount Store",18600-18699,GULF,FWY,
8/6/18,13,Theft from motor vehicle,,1,12D20,"Parking Lot, Garage",12300-12399,GULF,FWY,
8/6/18,13,"Destruction, damage, vandalism",,1,1.60E+21,"Parking Lot, Garage",5200-5299,DANFIELD,DR,
8/6/18,13,Simple assault,,1,2A60,"Highway, Road, Street, Alley",1100-1199,LOOP,,W
8/6/18,13,Theft from motor vehicle,,1,18F40,"Parking Lot, Garage",8300-8399,WESTHEIMER,RD,
8/6/18,13,Simple assault,,2,10H60,"Parking Lot, Garage",3800-3899,CANFIELD,ST,
8/6/18,13,Shoplifting,,1,22B10,"Department, Discount Store",8400-8499,FM 1960,RD,W
8/6/18,14,All other offenses,,1,22B40,"Commercial, Office Building",5400-5499,SAM HOUSTON,PKWY,N
8/6/18,14,Intimidation,,1,22B20,"Commercial, Office Building",100-199,RANKIN,RD,W
8/6/18,14,"Counterfeiting, forgery",,1,1.70E+31,"Residence, Home (Includes Apartment)",9300-9399,SOUTHWEST,FWY,
8/6/18,14,Theft from motor vehicle,,1,10H40,"Highway, Road, Street, Alley",3600-3699,TRAVIS,ST,
8/6/18,14,Theft from motor vehicle,,1,18F30,Restaurant,6000-6099,WESTHEIMER,RD,
8/6/18,14,Forcible fondling,,1,18F40,"Residence, Home (Includes Apartment)",2600-2699,WESTERLAND,DR,
8/6/18,14,All other offenses,,1,20G20,Speciality Store,11000-11099,BRIAR FOREST,DR,
8/6/18,14,Simple assault,,1,19G40,"Residence, Home (Includes Apartment)",12000-12099,PLUMPOINT,DR,
8/6/18,14,Motor vehicle theft,,1,3B40,"Parking Lot, Garage",400-499,GARDEN OAKS,BLVD,
8/6/18,14,All other larceny,,1,1.60E+11,"Residence, Home (Includes Apartment)",1900-1999,ACACIAWOOD,WAY,
8/6/18,14,All other offenses,,1,10H40,"Other, Unknown",4100-4199,AUSTIN,ST,
8/6/18,14,Motor vehicle theft,,1,22B20,"Parking Lot, Garage",13000-13099,NORTHBOROUGH,DR,
8/6/18,14,"Drug, narcotic violations",,1,1.70E+11,"Highway, Road, Street, Alley",6900-6999,ASHCROFT,DR,
8/6/18,14,Weapon law violations,,1,1.70E+11,"Highway, Road, Street, Alley",6900-6999,ASHCROFT,DR,
8/6/18,14,"Drug, narcotic violations",,1,14D30,"Highway, Road, Street, Alley",8500-8599,CRESTMONT,ST,
8/6/18,14,All other offenses,,1,14D30,"Highway, Road, Street, Alley",8500-8599,CRESTMONT,ST,
8/6/18,14,Weapon law violations,,1,14D30,"Highway, Road, Street, Alley",8500-8599,CRESTMONT,ST,
8/6/18,14,Intimidation,,1,8C10,"Residence, Home (Includes Apartment)",6900-6999,HIRSCH,RD,
8/6/18,14,Simple assault,,1,14D10,"Residence, Home (Includes Apartment)",6000-6099,SCHROEDER,RD,
8/6/18,14,Theft from motor vehicle,,1,2A10,"Highway, Road, Street, Alley",1000-1099,BURNETT,ST,
8/6/18,14,Intimidation,,1,6B20,"Residence, Home (Includes Apartment)",6900-6999,STUEBNER AIRLINE,RD,
8/6/18,14,Trespass of real property,,1,6B20,"Residence, Home (Includes Apartment)",6900-6999,STUEBNER AIRLINE,RD,
8/6/18,14,Drunkenness,,1,6B20,"Residence, Home (Includes Apartment)",6900-6999,STUEBNER AIRLINE,RD,
8/6/18,14,All other offenses,,1,20G10,"Parking Lot, Garage",6000-6099,GESSNER,RD,S
8/6/18,14,Shoplifting,,1,20G50,Speciality Store,600-699,SAM HOUSTON,PKWY,W
8/6/18,14,Trespass of real property,,1,19G10,"Residence, Home (Includes Apartment)",9500-9599,SAM HOUSTON,PKWY,W
8/6/18,14,Simple assault,,1,5F20,"Highway, Road, Street, Alley",8500-8599,PITNER,RD,
8/6/18,14,All other larceny,,1,6B10,"Department, Discount Store",6600-6699,AIRLINE,DR,
8/6/18,14,Robbery,,1,1A50,"Residence, Home (Includes Apartment)",4400-4499,WESTHEIMER,RD,
8/6/18,14,Theft of motor vehicle parts or accessory,,1,14D30,"Parking Lot, Garage",7500-7599,MARTIN LUTHER KING,BLVD,
8/6/18,14,"False pretenses, swindle",,1,5F10,"Residence, Home (Includes Apartment)",7100-7199,WESTVIEW,DR,
8/6/18,14,Negligent manslaughter,,1,1.60E+41,"Highway, Road, Street, Alley",6700-6799,INDIAN LAKE,DR,
8/6/18,14,"Burglary, Breaking and Entering",,1,19G50,"Residence, Home (Includes Apartment)",10500-10599,SOUTH,DR,
8/6/18,14,Simple assault,,1,20G60,"Residence, Home (Includes Apartment)",600-699,NOTTINGHAM OAKS,TRL,
8/6/18,15,Shoplifting,,1,20G50,Shopping Mall,900-999,MEMORIAL CITY,WAY,
8/6/18,15,"Credit card, ATM fraud",,1,2A50,"Other, Unknown",4300-4399,FLOYD,ST,
8/6/18,15,Shoplifting,,1,1.70E+11,"Grocery, Supermarket",6200-6299,BELLAIRE,BLVD,
8/6/18,15,All other offenses,,1,OOJ,"Government, Public Building",7000-7099,RICE,AVE,S
8/6/18,15,All other offenses,,1,5F20,"Highway, Road, Street, Alley",9200-9299,LONG POINT,RD,
8/6/18,15,"Drug, narcotic violations",,1,5F20,"Highway, Road, Street, Alley",9200-9299,LONG POINT,RD,
8/6/18,15,Intimidation,,1,2A10,"Residence, Home (Includes Apartment)",1400-1499,AMUNDSEN,ST,
8/6/18,15,Trespass of real property,,1,10H40,"Airplane, Bus,Train Terminal",4500-4599,MAIN,ST,
8/6/18,15,All other offenses,,1,7C30,Restaurant,9400-9499,JENSEN,DR,
8/6/18,15,Shoplifting,,1,14D50,Convenience Store,14400-14499,CULLEN,BLVD,
8/6/18,15,Aggravated Assault,,1,11H10,"Residence, Home (Includes Apartment)",2200-2299,RAINBOW,DR,
8/6/18,15,Driving under the influence,,1,9C40,"Highway, Road, Street, Alley",12400-12499,MARKET,ST,
