Occurrence Date,Occurrence Hour,NIBRS Description,,Offense Count,Beat,Premise,Block Range,Street Name,Street Type,Suffix
10/1/18,0,"False pretenses, swindle",,1,20G40,"Residence, Home (Includes Apartment)",2200-2299,KIRKWOOD,RD,S
10/1/18,0,From coin-operated machine or device,,1,1.70E+11,"Residence, Home (Includes Apartment)",6700-6799,DE MOSS,DR,
10/1/18,0,From coin-operated machine or device,,1,19G10,"Residence, Home (Includes Apartment)",8600-8699,SOUTH COURSE,DR,
10/1/18,0,Intimidation,,1,1A50,"Residence, Home (Includes Apartment)",3900-3999,ESSEX,LN,
10/1/18,0,"False pretenses, swindle",,1,8C50,"Residence, Home (Includes Apartment)",9700-9799,MESA,DR,
10/1/18,0,All other offenses,,1,19G10,"Highway, Road, Street, Alley",9500-9599,BISSONNET,ST,
10/1/18,0,Aggravated Assault,,1,3B50,"Bar, Nightclub",4400-4499,NORTH,FWY,
10/1/18,0,Simple assault,,1,3B50,"Bar, Nightclub",4400-4499,NORTH,FWY,
10/1/18,0,"Drug, narcotic violations",,1,1A10,"Bar, Nightclub",1700-1799,MAIN,ST,
10/1/18,0,Simple assault,,1,5F10,"Parking Lot, Garage",7600-7699,KATY,FWY,
10/1/18,0,Driving under the influence,,1,13D10,"Highway, Road, Street, Alley",6200-6299,GULF,FWY,
10/1/18,0,Trespass of real property,,1,18F30,"Bar, Nightclub",3100-3199,FOUNTAIN,VIEW,
10/1/18,0,"Drug, narcotic violations",,1,13D20,"Highway, Road, Street, Alley",6500-6599,WESTOVER,ST,
10/1/18,0,Weapon law violations,,1,13D20,"Highway, Road, Street, Alley",6500-6599,WESTOVER,ST,
10/1/18,0,All other offenses,,1,13D20,"Highway, Road, Street, Alley",6500-6599,WESTOVER,ST,
10/1/18,0,"Drug, narcotic violations",,1,10H50,"Highway, Road, Street, Alley",2900-2999,BRAILSFORT,,
10/1/18,0,All other offenses,,1,8C10,"Other, Unknown",7700-7799,SAYERS,ST,
10/1/18,0,Intimidation,,1,19G10,"Residence, Home (Includes Apartment)",9200-9299,WOODFAIR,DR,
10/1/18,0,"Destruction, damage, vandalism",,1,1A10,"Bar, Nightclub",900-999,TEXAS,ST,
10/1/18,0,Aggravated Assault,,1,1A50,"Residence, Home (Includes Apartment)",4700-4799,OAKSHIRE,DR,
10/1/18,0,Stolen property offenses,,1,6B20,"Parking Lot, Garage",5600-5699,YALE,ST,
10/1/18,0,Trespass of real property,,1,6B20,"Parking Lot, Garage",5600-5699,YALE,ST,
10/1/18,0,Simple assault,,1,2A30,"Residence, Home (Includes Apartment)",1100-1199,STUDE,ST,
10/1/18,0,Simple assault,,1,2A50,"Highway, Road, Street, Alley",4300-4399,CHESTER,ST,
10/1/18,0,Shoplifting,,1,14D40,Convenience Store,5300-5399,SELINSKY,RD,
10/1/18,0,Theft of motor vehicle parts or accessory,,1,20G40,"Parking Lot, Garage",1900-1999,KIRKWOOD,RD,S
10/1/18,0,Theft from motor vehicle,,1,22B10,"Parking Lot, Garage",13500-13599,BRETON RIDGE,ST,
10/1/18,0,Driving under the influence,,1,6B10,"Highway, Road, Street, Alley",7300-7399,AIRLINE,DR,
10/1/18,0,"Drug, narcotic violations",,1,1.60E+21,"Other, Unknown",4300-4399,OREM,DR,W
10/1/18,0,Aggravated Assault,,1,2A30,Restaurant,2700-2799,HOUSTON,AVE,
10/1/18,0,Theft from motor vehicle,,1,3B10,"Parking Lot, Garage",12400-12499,NORTHWEST,FWY,
10/1/18,0,Identify theft,,1,11H40,"Other, Unknown",4900-4999,FALVEY,ST,
10/1/18,0,"Credit card, ATM fraud",,1,2A30,"Other, Unknown",700-799,SHEPHERD,DR,N
10/1/18,0,Identify theft,,1,14D10,"Other, Unknown",5300-5399,DEWBERRY,ST,
10/1/18,0,Identify theft,,1,1A50,"Other, Unknown",5100-5199,BUFFALO SPEEDWAY,,
10/1/18,0,All other larceny,,1,20G10,"Parking Lot, Garage",3600-3699,WOODCHASE,DR,
10/1/18,0,Impersonation,,1,10H50,"Residence, Home (Includes Apartment)",3700-3799,BREMOND,ST,
10/1/18,0,All other larceny,,1,10H50,"Other, Unknown",3500-3599,SCOTT,ST,
10/1/18,0,Theft from motor vehicle,,1,8C20,"Residence, Home (Includes Apartment)",6900-6999,JAY,,
10/1/18,0,Intimidation,,1,6B10,"Other, Unknown",12400-12499,FOXRIDGE,DR,
10/1/18,0,Impersonation,,1,11H20,"Other, Unknown",7000-7099,MOSSROSE,,
10/1/18,0,All other larceny,,1,10H50,"Other, Unknown",3500-3599,ELGIN,ST,
10/1/18,0,Identify theft,,1,7C20,"Residence, Home (Includes Apartment)",5300-5399,LELIA,,
10/1/18,0,"Burglary, Breaking and Entering",,1,11H10,"Residence, Home (Includes Apartment)",7500-7599,AVENUE,,
10/1/18,0,"Credit card, ATM fraud",,1,7C10,"Other, Unknown",5300-5399,COKE,ST,
10/1/18,0,All other larceny,,1,18F40,"Residence, Home (Includes Apartment)",6300-6399,CHEVY CHASE,,
10/1/18,0,Simple assault,,1,6B20,"Residence, Home (Includes Apartment)",100-199,ANABEL,LN,
10/1/18,0,"Murder, non-negligent",,1,1.70E+41,"Residence, Home (Includes Apartment)",11000-11099,BELLBROOK,DR,
10/1/18,0,Aggravated Assault,,1,1.70E+41,"Residence, Home (Includes Apartment)",11000-11099,BELLBROOK,DR,
10/1/18,0,Intimidation,,1,14D20,Industrial Site,3700-3799,HOLMES,RD,
10/1/18,0,All other larceny,,1,8C60,"Other, Unknown",6700-6799,MOUNT HOUSTON,RD,E
10/1/18,0,All other larceny,,1,8C10,"Other, Unknown",8700-8799,HIRSCH,,
10/1/18,1,All other offenses,,1,7C30,"Highway, Road, Street, Alley",2900-2999,WIMBERLY,,
10/1/18,1,"Drug, narcotic violations",,1,1.60E+31,"Highway, Road, Street, Alley",13000-13099,HIRAM CLARKE,RD,
10/1/18,1,Driving under the influence,,1,19G50,"Highway, Road, Street, Alley",,SOUTHWEST,FWY,
10/1/18,1,All other larceny,,1,1.70E+11,"Residence, Home (Includes Apartment)",6700-6799,HORNWOOD,DR,
10/1/18,1,Theft from building,,1,22B30,"Bar, Nightclub",11400-11499,AIRLINE,DR,
10/1/18,1,Weapon law violations,,1,1.70E+41,"Highway, Road, Street, Alley",7700-7799,CREEKBEND,DR,
10/1/18,1,All other offenses,,1,1.70E+41,"Highway, Road, Street, Alley",7700-7799,CREEKBEND,DR,
10/1/18,1,Theft from motor vehicle,,1,10H60,"Parking Lot, Garage",6200-6299,SEDALIA,ST,
10/1/18,1,Theft from motor vehicle,,1,10H60,"Highway, Road, Street, Alley",3300-3399,NATCHEZ,,
10/1/18,1,Theft of motor vehicle parts or accessory,,1,22B10,"Parking Lot, Garage",9600-9699,GRANT,RD,
10/1/18,1,Motor vehicle theft,,1,3B40,"Parking Lot, Garage",1200-1299,CROSSTIMBERS,ST,
10/1/18,1,"Destruction, damage, vandalism",,1,6B10,"Parking Lot, Garage",300-399,LITTLE YORK,RD,
10/1/18,1,"Counterfeiting, forgery",,1,2A30,"Other, Unknown",800-899,USENER,ST,
10/1/18,2,"Burglary, Breaking and Entering",,1,22B20,"Commercial, Office Building",1400-1499,GEARS,RD,
10/1/18,2,Simple assault,,2,5F30,"Bar, Nightclub",13300-13399,NORTHWEST,FWY,
10/1/18,2,Pocket-picking,,1,1.70E+11,"Bar, Nightclub",6900-6999,RAMPART,ST,
10/1/18,2,Driving under the influence,,1,2A20,"Highway, Road, Street, Alley",3400-3499,NORTH,FWY,
10/1/18,2,"Drug, narcotic violations",,1,14D40,Convenience Store,11400-11499,MARTIN LUTHER KING,BLVD,
10/1/18,2,"Burglary, Breaking and Entering",,1,19G20,Convenience Store,11100-11199,BELLAIRE,BLVD,
10/1/18,2,Intimidation,,1,20G40,"Residence, Home (Includes Apartment)",1900-1999,KIRKWOOD,RD,S
10/1/18,2,"Burglary, Breaking and Entering",,1,18F40,Restaurant,1400-1499,VOSS,RD,S
10/1/18,2,"Destruction, damage, vandalism",,1,18F40,Restaurant,1400-1499,VOSS,RD,S
10/1/18,2,Driving under the influence,,1,3B50,"Highway, Road, Street, Alley",8900-8999,FULTON,ST,
10/1/18,2,"Drug, narcotic violations",,1,2A40,"Highway, Road, Street, Alley",800-899,HOUSTON,AVE,
10/1/18,2,Driving under the influence,,1,2A40,"Highway, Road, Street, Alley",800-899,HOUSTON,AVE,
10/1/18,2,Simple assault,,1,10H50,"Residence, Home (Includes Apartment)",3300-3399,ANITA,ST,
10/1/18,2,"Burglary, Breaking and Entering",,1,3B10,Restaurant,3400-3499,T C JESTER,BLVD,W
10/1/18,2,Theft of motor vehicle parts or accessory,,1,19G10,"Residence, Home (Includes Apartment)",10000-10099,GREENFORK,DR,
10/1/18,2,Motor vehicle theft,,1,13D10,"Highway, Road, Street, Alley",7600-7699,PARK PLACE,BLVD,
10/1/18,2,Aggravated Assault,,1,10H40,"Bar, Nightclub",2900-2999,TRAVIS,ST,
10/1/18,3,Driving under the influence,,1,18F40,"Highway, Road, Street, Alley",8800-8899,WESTHEIMER,RD,
10/1/18,3,Driving under the influence,,1,18F50,"Highway, Road, Street, Alley",8600-8699,WESTPARK,DR,
10/1/18,3,Aggravated Assault,,1,8C60,"Residence, Home (Includes Apartment)",5500-5599,BRETSHIRE,DR,
10/1/18,3,Robbery,,1,6B20,"Residence, Home (Includes Apartment)",5600-5699,YALE,ST,
10/1/18,3,"Drug, narcotic violations",,1,10H70,"Residence, Home (Includes Apartment)",1300-1399,ROSEWOOD,ST,
10/1/18,3,Simple assault,,1,1.70E+41,"Residence, Home (Includes Apartment)",6100-6199,CLARIDGE,DR,
10/1/18,3,All other larceny,,1,1.70E+41,"Residence, Home (Includes Apartment)",6100-6199,CLARIDGE,DR,
10/1/18,3,"Destruction, damage, vandalism",,1,5F20,"Highway, Road, Street, Alley",2000-2099,LAVERNE,ST,
10/1/18,3,"Destruction, damage, vandalism",,1,5F20,"Residence, Home (Includes Apartment)",2000-2099,LAVERNE,ST,
10/1/18,3,Motor vehicle theft,,1,22B20,"Parking Lot, Garage",1200-1299,GRAND PLAZA,DR,
10/1/18,3,Aggravated Assault,,1,1.70E+41,"Residence, Home (Includes Apartment)",12200-12299,FONDREN,RD,
10/1/18,3,Aggravated Assault,,1,11H10,"Highway, Road, Street, Alley",900-999,REDWOOD,ST,
10/1/18,3,Simple assault,,1,6B20,"Residence, Home (Includes Apartment)",5500-5599,TIDWELL ESTATES,LN,
10/1/18,4,Aggravated Assault,,1,1A10,"Highway, Road, Street, Alley",1900-1999,PIERCE,ST,
10/1/18,4,Driving under the influence,,1,3B50,Convenience Store,9300-9399,IRVINGTON,BLVD,
10/1/18,4,"Burglary, Breaking and Entering",,1,3B50,Restaurant,100-199,CROSSTIMBERS,ST,E
10/1/18,4,Motor vehicle theft,,1,20G10,"Parking Lot, Garage",2900-2999,GESSNER,RD,S
10/1/18,4,Theft from motor vehicle,,1,18F60,"Residence, Home (Includes Apartment)",8500-8599,LEADER,ST,
10/1/18,4,Hacking/Computer Invasion,,1,14D20,"Other, Unknown",3000-3099,JIPSIE,LN,
10/1/18,5,"Drug, narcotic violations",,1,23J50,"Airplane, Bus,Train Terminal",7800-7899,AIRPORT,BLVD,
10/1/18,5,"Destruction, damage, vandalism",,1,1.50E+31,"Residence, Home (Includes Apartment)",9500-9599,MEYER FOREST,DR,
10/1/18,5,Robbery,,1,7C10,"Highway, Road, Street, Alley",1900-1999,SAKOWITZ,ST,
10/1/18,5,Motor vehicle theft,,1,8C30,"Residence, Home (Includes Apartment)",5300-5399,HOUSTON,RD,E
10/1/18,5,All other offenses,,1,13D10,"Residence, Home (Includes Apartment)",3100-3199,TILFER,ST,
10/1/18,5,Motor vehicle theft,,1,13D10,"Residence, Home (Includes Apartment)",3100-3199,TILFER,ST,
10/1/18,5,"Drug, narcotic violations",,1,13D10,"Residence, Home (Includes Apartment)",3100-3199,TILFER,ST,
10/1/18,5,Simple assault,,1,12D10,"Highway, Road, Street, Alley",11600-11699,GULF,FWY,
10/1/18,5,"Burglary, Breaking and Entering",,1,1A20,Speciality Store,1000-1099,WESTHEIMER,RD,
10/1/18,5,"Destruction, damage, vandalism",,1,1.50E+41,"Residence, Home (Includes Apartment)",2700-2799,WESTRIDGE,ST,
10/1/18,5,"Destruction, damage, vandalism",,1,19G10,"Parking Lot, Garage",9800-9899,CLUB CREEK,DR,
10/1/18,5,Robbery,,1,11H50,Restaurant,1700-1799,COLLEGE,AVE,
10/1/18,5,Simple assault,,1,3B30,"Residence, Home (Includes Apartment)",1000-1099,PINEMONT,DR,
10/1/18,5,"Burglary, Breaking and Entering",,1,18F60,"Residence, Home (Includes Apartment)",9000-9099,SHARPCREST,ST,
10/1/18,5,Theft of motor vehicle parts or accessory,,1,13D30,"Residence, Home (Includes Apartment)",8800-8899,TEWANTIN,,
10/1/18,5,All other larceny,,1,1A20,"Residence, Home (Includes Apartment)",,VALENTINE,ST,
10/1/18,5,"Burglary, Breaking and Entering",,1,20G70,"Residence, Home (Includes Apartment)",12900-12999,WHITTINGTON,DR,
10/1/18,5,All other larceny,,1,18F20,"Commercial, Office Building",3000-3099,POST OAK,BLVD,
10/1/18,5,All other larceny,,1,24C40,"Residence, Home (Includes Apartment)",1300-1399,DIABLO,DR,
10/1/18,6,Driving under the influence,,1,18F60,"Highway, Road, Street, Alley",9300-9399,HARWIN,DR,
10/1/18,6,"Destruction, damage, vandalism",,1,7C10,"Commercial, Office Building",1500-1599,SCHWEIKHARDT,ST,
10/1/18,6,Simple assault,,1,6B20,"Residence, Home (Includes Apartment)",5600-5699,PATRICK,,
10/1/18,6,Aggravated Assault,,1,1A20,"Highway, Road, Street, Alley",2500-2599,LOUISIANA,ST,
10/1/18,6,Simple assault,,1,1.70E+11,"Residence, Home (Includes Apartment)",6600-6699,ATWELL,DR,
10/1/18,6,Driving under the influence,,1,1.70E+11,"Highway, Road, Street, Alley",5200-5299,CHIMNEY ROCK,RD,
10/1/18,6,All other offenses,,1,1.70E+11,"Highway, Road, Street, Alley",5200-5299,CHIMNEY ROCK,RD,
10/1/18,6,All other offenses,,1,1A10,"Highway, Road, Street, Alley",600-699,BAGBY,ST,
10/1/18,6,"Burglary, Breaking and Entering",,1,3B10,Restaurant,1800-1899,MANGUM,RD,
10/1/18,6,"Destruction, damage, vandalism",,1,3B10,Restaurant,1800-1899,MANGUM,RD,
10/1/18,6,Theft from motor vehicle,,1,12D30,"Highway, Road, Street, Alley",12600-12699,ALMEDA GENOA,RD,
10/1/18,6,All other larceny,,1,10H60,Convenience Store,2300-2399,SOUTHMORE,BLVD,
10/1/18,6,Trespass of real property,,1,10H60,Convenience Store,2300-2399,SOUTHMORE,BLVD,
10/1/18,6,Simple assault,,1,6B20,"Residence, Home (Includes Apartment)",4500-4599,BAYOU VISTA,DR,
10/1/18,6,"Destruction, damage, vandalism",,1,5F20,"Other, Unknown",1700-1799,HUGE OAKS,ST,
10/1/18,6,Intimidation,,1,2A60,"Residence, Home (Includes Apartment)",2100-2199,TANNEHILL,DR,
10/1/18,7,Identify theft,,1,10H60,"Other, Unknown",2200-2299,ROSEWOOD,ST,
10/1/18,7,"Burglary, Breaking and Entering",,1,3B10,Speciality Store,5900-5999,GARDENDALE,DR,
10/1/18,7,All other offenses,,1,1.50E+41,"Residence, Home (Includes Apartment)",8400-8499,HEARTH,DR,
10/1/18,7,Aggravated Assault,,1,2A10,"Residence, Home (Includes Apartment)",1100-1199,PROVIDENCE,ST,
10/1/18,7,Simple assault,,1,2A10,"Residence, Home (Includes Apartment)",1100-1199,PROVIDENCE,ST,
10/1/18,7,All other offenses,,1,2A10,"Residence, Home (Includes Apartment)",1100-1199,PROVIDENCE,ST,
10/1/18,7,Simple assault,,1,3B10,"Residence, Home (Includes Apartment)",4300-4399,SHERWOOD,LN,
10/1/18,7,All other offenses,,1,20G60,"Highway, Road, Street, Alley",14300-14399,MEMORIAL,DR,
10/1/18,7,Trespass of real property,,1,1A30,"Church, Synagogue, Temple",1800-1899,ALABAMA,ST,W
10/1/18,7,"Burglary, Breaking and Entering",,1,1.50E+41,"Residence, Home (Includes Apartment)",2500-2599,WESTRIDGE,ST,
10/1/18,7,Simple assault,,1,22B20,"Residence, Home (Includes Apartment)",800-899,GREENS,RD,
10/1/18,7,Simple assault,,1,11H10,"Residence, Home (Includes Apartment)",8000-8099,SHERMAN,,
10/1/18,7,"Burglary, Breaking and Entering",,1,5F10,"Other, Unknown",1300-1399,SILBER,RD,
10/1/18,7,Motor vehicle theft,,2,5F10,"Other, Unknown",1300-1399,SILBER,RD,
10/1/18,7,Trespass of real property,,1,1.60E+11,"Residence, Home (Includes Apartment)",600-699,ANDERSON,RD,E
10/1/18,7,Intimidation,,2,1.60E+11,"Residence, Home (Includes Apartment)",600-699,ANDERSON,RD,E
10/1/18,7,Robbery,,1,3B40,"Service, Gas Station",5000-5099,YALE,ST,
10/1/18,7,All other larceny,,1,6B10,School-Elementary/Secondary,9400-9499,IRVINGTON,BLVD,
10/1/18,7,"Burglary, Breaking and Entering",,1,19G20,"Residence, Home (Includes Apartment)",4300-4399,WILLOW BEACH,DR,
10/1/18,7,Intimidation,,1,18F30,"Highway, Road, Street, Alley",2700-2799,GREENRIDGE,DR,
10/1/18,7,Theft from motor vehicle,,1,1A50,"Commercial, Office Building",3400-3499,MERCER,ST,
10/1/18,7,All other larceny,,1,10H40,"Residence, Home (Includes Apartment)",2900-2999,JACKSON,ST,
10/1/18,7,"Credit card, ATM fraud",,1,6B30,"Residence, Home (Includes Apartment)",5900-5999,DARKWOOD,DR,
10/1/18,7,All other larceny,,1,9C30,Convenience Store,4400-4499,MCCARTY,ST,N
10/1/18,7,All other offenses,,1,1.60E+21,"Residence, Home (Includes Apartment)",4700-4799,ANDERSON,RD,
10/1/18,7,"Burglary, Breaking and Entering",,1,14D30,"Residence, Home (Includes Apartment)",5700-5799,WESTOVER,ST,
10/1/18,8,Theft from building,,1,1.70E+11,"Other, Unknown",5700-5799,GLENMONT,DR,
10/1/18,8,Embezzlement,,1,1.70E+11,"Other, Unknown",6000-6099,BELLAIRE,BLVD,
10/1/18,8,Identify theft,,1,10H30,"Other, Unknown",2200-2299,JEFFERSON,ST,
10/1/18,8,Embezzlement,,1,9C40,Speciality Store,13400-13499,MARKET,ST,
10/1/18,8,All other offenses,,1,14D30,"Government, Public Building",8300-8399,MYKAWA,RD,
10/1/18,8,Intimidation,,1,22B20,"Residence, Home (Includes Apartment)",1300-1399,GREENS,PKWY,
10/1/18,8,All other offenses,,1,19G10,"Residence, Home (Includes Apartment)",9400-9499,CONCOURSE,DR,
10/1/18,8,"Drug, narcotic violations",,1,24C50,"Highway, Road, Street, Alley",24600-24699,EASTEX,FWY,
10/1/18,8,Trespass of real property,,1,23J50,"Airplane, Bus,Train Terminal",7800-7899,AIRPORT,BLVD,
10/1/18,8,"Drug, narcotic violations",,1,10H70,"Drug Store, Doctors Office, Hospital",6500-6599,FANNIN,ST,
10/1/18,8,"Burglary, Breaking and Entering",,1,6B10,"Residence, Home (Includes Apartment)",600-699,GRENFELL,LN,
10/1/18,8,All other offenses,,1,22B40,"Commercial, Office Building",5400-5499,SAM HOUSTON,PKWY,N
10/1/18,8,Theft from motor vehicle,,1,18F40,Park/Playground,7700-7799,RICHMOND,AVE,
10/1/18,8,Simple assault,,1,10H70,"Drug Store, Doctors Office, Hospital",6600-6699,FANNIN,ST,
10/1/18,8,"Counterfeiting, forgery",,1,2A60,"Service, Gas Station",1600-1699,18TH,ST,W
10/1/18,8,All other offenses,,1,22B40,"Commercial, Office Building",5400-5499,SAM HOUSTON,PKWY,N
10/1/18,8,"Burglary, Breaking and Entering",,1,19G10,"Residence, Home (Includes Apartment)",9500-9599,WILCREST,DR,
10/1/18,8,"Burglary, Breaking and Entering",,1,10H50,"Residence, Home (Includes Apartment)",2500-2599,NAGLE,,
10/1/18,8,All other larceny,,1,5F20,"Highway, Road, Street, Alley",8400-8499,RANNIE,RD,
10/1/18,8,"Credit card, ATM fraud",,1,5F20,"Residence, Home (Includes Apartment)",8400-8499,RANNIE,RD,
10/1/18,8,"Burglary, Breaking and Entering",,1,4F20,"Residence, Home (Includes Apartment)",10500-10599,HAMMERLY,BLVD,
10/1/18,8,Theft from motor vehicle,,1,14D50,"Service, Gas Station",6600-6699,ALMEDA GENOA,RD,
10/1/18,8,Theft from motor vehicle,,1,22B40,"Parking Lot, Garage",15300-15399,JOHN F KENNEDY,BLVD,
10/1/18,8,All other larceny,,1,5F10,"Residence, Home (Includes Apartment)",2000-2099,ANTOINE,DR,
10/1/18,8,Theft from motor vehicle,,1,20G80,"Residence, Home (Includes Apartment)",14500-14599,BRIAR FOREST,DR,
10/1/18,8,"Counterfeiting, forgery",,1,4F10,"Commercial, Office Building",1400-1499,SAM HOUSTON,PKWY,W
10/1/18,8,Intimidation,,1,20G80,"Residence, Home (Includes Apartment)",13200-13299,BRIAR FOREST,DR,
10/1/18,8,"Destruction, damage, vandalism",,1,3B50,"Residence, Home (Includes Apartment)",100-199,WEISENBERGER,DR,
10/1/18,8,All other offenses,,1,3B50,"Residence, Home (Includes Apartment)",100-199,WEISENBERGER,DR,
10/1/18,8,Theft from building,,1,19G30,"Residence, Home (Includes Apartment)",8000-8099,COOK,RD,
10/1/18,8,"False pretenses, swindle",,1,19G30,"Residence, Home (Includes Apartment)",8000-8099,COOK,RD,
10/1/18,8,Embezzlement,,1,20G70,"Residence, Home (Includes Apartment)",2700-2799,DAIRY ASHFORD,RD,S
10/1/18,8,All other offenses,,1,14D30,"Government, Public Building",8300-8399,MYKAWA,RD,
10/1/18,8,Intimidation,,1,2A40,"Commercial, Office Building",1900-1999,MEMORIAL,WAY,N
10/1/18,8,All other offenses,,1,14D30,"Government, Public Building",8300-8399,MYKAWA,RD,
10/1/18,8,Intimidation,,1,18F60,"Residence, Home (Includes Apartment)",7200-7299,CORPORATE,DR,
10/1/18,9,Forcible rape,,1,4F10,"Other, Unknown",1100-1199,BLALOCK,RD,
10/1/18,9,"Burglary, Breaking and Entering",,1,18F20,"Residence, Home (Includes Apartment)",1100-1199,POST OAK,BLVD,
10/1/18,9,All other offenses,,1,14D30,"Government, Public Building",8300-8399,MYKAWA,RD,
10/1/18,9,Theft from motor vehicle,,1,1.70E+41,"Parking Lot, Garage",12500-12599,FONDREN,RD,
10/1/18,9,All other larceny,,1,8C30,"Drug Store, Doctors Office, Hospital",9100-9199,WAYSIDE,DR,N
10/1/18,9,"Destruction, damage, vandalism",,1,8C60,"Parking Lot, Garage",7100-7199,LANGLEY,RD,
10/1/18,9,All other offenses,,1,19G10,"Highway, Road, Street, Alley",9300-9399,STARFIRE,LN,
10/1/18,9,Simple assault,,1,1A10,"Highway, Road, Street, Alley",1300-1399,SAN JACINTO,ST,
10/1/18,9,Aggravated Assault,,1,22B30,"Residence, Home (Includes Apartment)",100-199,HARDWICKE,RD,
10/1/18,9,All other offenses,,1,22B40,"Government, Public Building",5400-5499,SAM HOUSTON,PKWY,N
10/1/18,9,Intimidation,,2,1.50E+31,"Residence, Home (Includes Apartment)",7500-7599,KIRBY,DR,
10/1/18,9,All other offenses,,1,2A30,"Parking Lot, Garage",6600-6699,MAIN,ST,N
10/1/18,9,All other larceny,,1,1.70E+41,"Residence, Home (Includes Apartment)",12300-12399,BOB WHITE,DR,
10/1/18,9,All other offenses,,1,3B10,"Other, Unknown",10100-10199,NORTHWEST,FWY,
10/1/18,9,Trespass of real property,,1,6B40,"Residence, Home (Includes Apartment)",1400-1499,GULF BANK,RD,W
10/1/18,9,All other offenses,,1,19G10,"Highway, Road, Street, Alley",10100-10199,FINCHWOOD,LN,
10/1/18,9,Bad checks,,1,6B10,"Bank, Savings & Loan",6100-6199,NORTH,FWY,
10/1/18,9,All other larceny,,1,18F20,"Residence, Home (Includes Apartment)",2800-2899,WATERWALL,DR,
10/1/18,9,Intimidation,,1,1.50E+11,"Residence, Home (Includes Apartment)",6000-6099,BEECHNUT,ST,
10/1/18,9,Simple assault,,1,20G40,"Residence, Home (Includes Apartment)",12700-12799,BRIAR FOREST,DR,
10/1/18,9,"Burglary, Breaking and Entering",,1,12D10,"Residence, Home (Includes Apartment)",9200-9299,GARFIELD PARK,LN,
10/1/18,9,"Destruction, damage, vandalism",,1,10H50,"Parking Lot, Garage",3200-3299,TRUXILLO,,
10/1/18,9,"Burglary, Breaking and Entering",,1,13D10,"Residence, Home (Includes Apartment)",7700-7799,GREENDOWNS,ST,
10/1/18,9,"Destruction, damage, vandalism",,1,13D10,"Residence, Home (Includes Apartment)",7700-7799,GREENDOWNS,ST,
10/1/18,9,Intimidation,,1,4F10,"Other, Unknown",9900-9999,KATY,FWY,
10/1/18,9,Motor vehicle theft,,1,22B10,"Drug Store, Doctors Office, Hospital",18200-18299,TOMBALL,PKWY,
10/1/18,9,All other larceny,,1,10H20,"Residence, Home (Includes Apartment)",1900-1999,CULLEN,BLVD,
10/1/18,9,"Destruction, damage, vandalism",,1,1A50,"Parking Lot, Garage",2900-2999,SOUTHWEST,FWY,
10/1/18,9,All other larceny,,1,18F30,"Residence, Home (Includes Apartment)",2600-2699,AUGUSTA,DR,
10/1/18,9,"False pretenses, swindle",,1,20G40,"Residence, Home (Includes Apartment)",12000-12099,WALDEMAR,DR,
10/1/18,9,Intimidation,,1,3B50,"Department, Discount Store",4400-4499,NORTH,FWY,
10/1/18,9,Theft from motor vehicle,,1,11H10,"Parking Lot, Garage",1300-1399,WAYSIDE,DR,
10/1/18,9,Theft from building,,1,6B20,"Residence, Home (Includes Apartment)",2300-2399,TIDWELL,RD,W
10/1/18,9,Theft from motor vehicle,,1,2A60,"Other, Unknown",1100-1199,LOOP,,N
10/1/18,9,"False pretenses, swindle",,1,4F10,"Commercial, Office Building",9600-9699,LONG POINT,RD,
10/1/18,9,Embezzlement,,1,10H40,"Commercial, Office Building",3300-3399,LOUISIANA,ST,
10/1/18,10,Identify theft,,1,12D30,"Residence, Home (Includes Apartment)",11500-11599,PALMSPRINGS,DR,
10/1/18,10,All other offenses,,1,11H50,"Residence, Home (Includes Apartment)",5100-5199,SILVER CREEK,DR,
10/1/18,10,Aggravated Assault,,1,2A30,"Residence, Home (Includes Apartment)",,2 STREET,,
10/1/18,10,Simple assault,,1,18F60,"Commercial, Office Building",6800-6899,GESSNER,RD,
10/1/18,10,Identify theft,,1,7C20,"Residence, Home (Includes Apartment)",3100-3199,FONTINOT,,
10/1/18,10,All other offenses,,1,24C40,"Highway, Road, Street, Alley",24700-24799,LAKE HOUSTON,PKWY,E
10/1/18,10,Simple assault,,1,13D20,"Residence, Home (Includes Apartment)",8700-8799,BROADWAY,ST,
10/1/18,10,Aggravated Assault,,1,10H40,"Highway, Road, Street, Alley",4200-4299,SAN JACINTO,ST,
10/1/18,10,All other larceny,,1,9C10,"Commercial, Office Building",1800-1899,TURNING BASIN,,
10/1/18,10,"Burglary, Breaking and Entering",,1,22B40,"Residence, Home (Includes Apartment)",6200-6299,GREENS,RD,
10/1/18,10,Theft from motor vehicle,,1,14D20,Convenience Store,4400-4499,MCKINLEY,ST,
10/1/18,10,Robbery,,1,12D10,"Department, Discount Store",10000-10099,ALMEDA GENOA,RD,
10/1/18,10,"Burglary, Breaking and Entering",,1,3B10,"Residence, Home (Includes Apartment)",6200-6299,MILWEE,ST,
10/1/18,10,Intimidation,,2,12D20,"Residence, Home (Includes Apartment)",11100-11199,BEAMER,RD,
10/1/18,10,"Burglary, Breaking and Entering",,1,12D10,"Residence, Home (Includes Apartment)",9200-9299,NATHANIEL,,
10/1/18,10,Intimidation,,1,5F30,"Residence, Home (Includes Apartment)",7200-7299,PINEMONT,DR,
