Occurrence Date,Occurrence Hour,NIBRS Description,,Offense Count,Beat,Premise,Block Range,Street Name,Street Type,Suffix
11/1/18,0,From coin-operated machine or device,,1,3B10,"Residence, Home (Includes Apartment)",3700-3799,WATONGA,BLVD,
11/1/18,0,From coin-operated machine or device,,1,1.70E+11,"Residence, Home (Includes Apartment)",6700-6799,DE MOSS,DR,
11/1/18,0,From coin-operated machine or device,,1,19G10,"Residence, Home (Includes Apartment)",8600-8699,SOUTH COURSE,DR,
11/1/18,0,All other larceny,,1,11H10,"Residence, Home (Includes Apartment)",900-999,VILLA DE MATEL,RD,
11/1/18,0,"False pretenses, swindle",,1,9C40,"Bank, Savings & Loan",12600-12699,EAST,FWY,
11/1/18,0,"Credit card, ATM fraud",,1,1.70E+41,"Residence, Home (Includes Apartment)",12200-12299,FONDREN,RD,
11/1/18,0,"False pretenses, swindle",,1,10H50,"Residence, Home (Includes Apartment)",3400-3499,BEULAH,ST,
11/1/18,0,"Credit card, ATM fraud",,1,9C30,"Other, Unknown",10000-10099,WALLISVILLE,RD,
11/1/18,0,Simple assault,,1,13D10,"Residence, Home (Includes Apartment)",6000-6099,CHERRYHILL,ST,
11/1/18,0,Theft from motor vehicle,,1,2A30,"Highway, Road, Street, Alley",3200-3299,HOUSTON,AVE,
11/1/18,0,All other offenses,,1,13D20,"Highway, Road, Street, Alley",8500-8599,IH 45,FWY,S
11/1/18,0,"Destruction, damage, vandalism",,1,1.70E+11,"Parking Lot, Garage",5300-5399,RICE,AVE,S
11/1/18,0,Robbery,,1,10H50,"Highway, Road, Street, Alley",3000-3099,GULF,FWY,
11/1/18,0,All other offenses,,1,13D20,"Other, Unknown",8800-8899,BROADWAY,ST,
11/1/18,0,"Drug, narcotic violations",,1,10H40,"Airplane, Bus,Train Terminal",2100-2199,MAIN,ST,
11/1/18,0,Driving under the influence,,1,19G50,"Parking Lot, Garage",10600-10699,BELLFORT,AVE,W
11/1/18,0,"Destruction, damage, vandalism",,1,8C50,"Residence, Home (Includes Apartment)",7800-7899,HAMLET,ST,
11/1/18,0,Simple assault,,1,22B20,"Residence, Home (Includes Apartment)",16900-16999,NORTHCHASE,DR,
11/1/18,0,All other offenses,,1,2A50,"Highway, Road, Street, Alley",5200-5299,WASHINGTON,AVE,
11/1/18,0,Intimidation,,1,5F20,"Residence, Home (Includes Apartment)",3600-3699,MORNINGVIEW,DR,
11/1/18,0,Driving under the influence,,1,18F60,"Highway, Road, Street, Alley",5900-5999,BURNING TREE,DR,
11/1/18,0,"Destruction, damage, vandalism",,1,7C20,"Residence, Home (Includes Apartment)",5400-5499,RAND,ST,
11/1/18,0,Simple assault,,1,1.50E+11,"Residence, Home (Includes Apartment)",5400-5499,BRAESWOOD,BLVD,N
11/1/18,0,Simple assault,,1,1A10,"Drug Store, Doctors Office, Hospital",1400-1499,ST JOSEPH,PKWY,
11/1/18,0,Simple assault,,1,1.50E+41,"Airplane, Bus,Train Terminal",1600-1699,BELLFORT,AVE,W
11/1/18,0,Motor vehicle theft,,1,3B50,"Highway, Road, Street, Alley",7600-7699,MELROSE,,
11/1/18,0,Theft of motor vehicle parts or accessory,,1,18F30,"Parking Lot, Garage",6000-6099,BEVERLY HILL,ST,
11/1/18,0,All other larceny,,1,22B30,"Hotel, Motel, ETC",400-499,SAM HOUSTON,PKWY,N
11/1/18,0,Intimidation,,1,20G10,"Residence, Home (Includes Apartment)",9800-9899,UNITED,DR,
11/1/18,0,All other larceny,,1,4F30,"Residence, Home (Includes Apartment)",1500-1599,SHERWOOD FOREST,ST,
11/1/18,0,"Credit card, ATM fraud",,1,4F30,"Residence, Home (Includes Apartment)",1500-1599,SHERWOOD FOREST,ST,
11/1/18,0,Simple assault,,1,18F40,"Bar, Nightclub",1600-1699,VOSS,RD,S
11/1/18,0,Theft of motor vehicle parts or accessory,,1,18F50,Auto Dealership New/Used,8600-8699,ANTELOPE,DR,
11/1/18,0,All other larceny,,1,5F20,Convenience Store,8500-8599,HAMMERLY,BLVD,
11/1/18,0,"Credit card, ATM fraud",,1,5F20,Convenience Store,8500-8599,HAMMERLY,BLVD,
11/1/18,0,"Credit card, ATM fraud",,1,10H60,"Residence, Home (Includes Apartment)",5100-5199,EMANCIPATION,AVE,
11/1/18,0,Identify theft,,1,12D20,"Residence, Home (Includes Apartment)",11400-11499,KIRKVALLEY,DR,
11/1/18,0,Driving under the influence,,1,20G30,"Highway, Road, Street, Alley",13400-13499,HOUSTON CENTER,BLVD,W
11/1/18,0,"Burglary, Breaking and Entering",,1,22B20,"Residence, Home (Includes Apartment)",1100-1199,LANGWICK,DR,
11/1/18,0,"Burglary, Breaking and Entering",,1,7C40,"Residence, Home (Includes Apartment)",4700-4799,TERRELL,ST,
11/1/18,0,Driving under the influence,,1,18F60,"Highway, Road, Street, Alley",7700-7799,SOUTH,FWY,
11/1/18,0,Motor vehicle theft,,3,1.50E+41,Arena/Stadium/Fairgrounds/Coliseum,8400-8499,KIRBY,DR,
11/1/18,0,"Destruction, damage, vandalism",,1,19G20,"Highway, Road, Street, Alley",4400-4499,YUPON RIDGE,DR,
11/1/18,0,All other larceny,,1,19G20,Restaurant,10600-10699,BELLAIRE,BLVD,
11/1/18,0,Identify theft,,1,19G20,"Other, Unknown",10600-10699,BELLAIRE,BLVD,
11/1/18,0,"Credit card, ATM fraud",,1,5F30,"Other, Unknown",13800-13899,NORTHWEST,FWY,
11/1/18,0,Simple assault,,1,6B30,"Residence, Home (Includes Apartment)",5300-5399,GULF BANK,RD,W
11/1/18,0,Aggravated Assault,,2,8C60,"Residence, Home (Includes Apartment)",10400-10499,BARNHAM,ST,
11/1/18,0,All other offenses,,1,9C10,"Residence, Home (Includes Apartment)",8500-8599,RICHCROFT,,
11/1/18,1,"Burglary, Breaking and Entering",,1,10H50,"Residence, Home (Includes Apartment)",3000-3099,GRAY,ST,
11/1/18,1,Motor vehicle theft,,1,6B30,"Parking Lot, Garage",7700-7799,SALGE,DR,
11/1/18,1,Intimidation,,1,12D30,"Residence, Home (Includes Apartment)",4800-4899,1ST,ST,
11/1/18,1,Driving under the influence,,1,12D10,"Highway, Road, Street, Alley",11200-11299,GULF,FWY,
11/1/18,1,Simple assault,,1,12D70,"Residence, Home (Includes Apartment)",15900-15999,GALVESTON,RD,
11/1/18,1,Driving under the influence,,1,20G70,"Highway, Road, Street, Alley",2700-2799,DAIRY ASHFORD,RD,S
11/1/18,1,Theft from motor vehicle,,1,7C30,"Highway, Road, Street, Alley",2800-2899,BOSTIC,ST,
11/1/18,1,"Burglary, Breaking and Entering",,1,12D10,"Residence, Home (Includes Apartment)",10900-10999,GULF,FWY,
11/1/18,1,Intimidation,,1,1.70E+21,"Highway, Road, Street, Alley",7800-7899,BEECHNUT,ST,
11/1/18,1,"Destruction, damage, vandalism",,1,1.70E+21,"Highway, Road, Street, Alley",7800-7899,BEECHNUT,ST,
11/1/18,1,Intimidation,,1,1.50E+41,"Residence, Home (Includes Apartment)",2500-2599,WESTRIDGE,ST,
11/1/18,1,All other larceny,,1,1.50E+41,"Residence, Home (Includes Apartment)",2500-2599,WESTRIDGE,ST,
11/1/18,1,Simple assault,,1,7C20,"Residence, Home (Includes Apartment)",6600-6699,HIRSCH,RD,
11/1/18,1,"Burglary, Breaking and Entering",,1,18F50,Speciality Store,6900-6999,HARWIN,DR,
11/1/18,1,Simple assault,,1,1.70E+11,"Residence, Home (Includes Apartment)",5500-5599,RICE,AVE,S
11/1/18,1,"Burglary, Breaking and Entering",,1,12D10,Speciality Store,11500-11599,GULF,FWY,
11/1/18,1,"Destruction, damage, vandalism",,1,1A20,"Highway, Road, Street, Alley",4100-4199,ROSELAND,,
11/1/18,1,All other larceny,,1,1A20,"Airplane, Bus,Train Terminal",800-899,WESTHEIMER,RD,
11/1/18,1,Simple assault,,1,14D40,"Residence, Home (Includes Apartment)",11300-11399,GLEN HOLLOW,DR,
11/1/18,2,Driving under the influence,,1,24C20,"Highway, Road, Street, Alley",3700-3799,KINGWOOD,DR,
11/1/18,2,"Burglary, Breaking and Entering",,1,22B10,Speciality Store,16900-16999,TOMBALL,PKWY,
11/1/18,2,Driving under the influence,,1,10H40,"Highway, Road, Street, Alley",1200-1299,MCILHENNY,ST,
11/1/18,2,All other larceny,,1,2A40,"Highway, Road, Street, Alley",700-799,COLORADO,ST,
11/1/18,2,"Burglary, Breaking and Entering",,1,11H30,Restaurant,8400-8499,GULF,FWY,
11/1/18,2,Simple assault,,1,2A50,"Residence, Home (Includes Apartment)",900-999,WESTCOTT,ST,
11/1/18,2,Intimidation,,1,7C30,"Residence, Home (Includes Apartment)",2800-2899,LAURA KOPPE,RD,
11/1/18,2,"Counterfeiting, forgery",,1,18F50,Restaurant,6600-6699,FONDREN,RD,
11/1/18,2,"Destruction, damage, vandalism",,1,11H10,"Residence, Home (Includes Apartment)",6500-6599,AVENUE I,,
11/1/18,2,Driving under the influence,,1,1.50E+41,"Highway, Road, Street, Alley",9100-9199,SH 288,HWY,
11/1/18,2,Simple assault,,1,18F20,"Parking Lot, Garage",3400-3499,SAGE,RD,
11/1/18,2,Theft from motor vehicle,,1,10H10,"Parking Lot, Garage",2100-2199,RUNNELS,,
11/1/18,2,Motor vehicle theft,,1,10H10,"Parking Lot, Garage",2100-2199,RUNNELS,,
11/1/18,2,Simple assault,,1,5F30,"Residence, Home (Includes Apartment)",13900-13999,REO,,
11/1/18,2,"Destruction, damage, vandalism",,1,5F30,"Residence, Home (Includes Apartment)",13900-13999,REO,,
11/1/18,2,Motor vehicle theft,,1,24C50,"Hotel, Motel, ETC",200-299,KINGWOOD MEDICAL,DR,
11/1/18,2,Theft from building,,1,5F10,"Bank, Savings & Loan",7800-7899,LONG POINT,RD,
11/1/18,3,Simple assault,,1,1A20,"Residence, Home (Includes Apartment)",300-399,WEBSTER,ST,
11/1/18,3,"Destruction, damage, vandalism",,1,1A20,"Residence, Home (Includes Apartment)",300-399,WEBSTER,ST,
11/1/18,3,"Drug, narcotic violations",,1,1.50E+31,"Highway, Road, Street, Alley",10600-10699,MAIN,ST,
11/1/18,3,Weapon law violations,,1,1.50E+31,"Highway, Road, Street, Alley",10600-10699,MAIN,ST,
11/1/18,3,"Burglary, Breaking and Entering",,1,1A50,"Department, Discount Store",4300-4399,SAN FELIPE,ST,
11/1/18,3,"Drug, narcotic violations",,1,3B10,"Highway, Road, Street, Alley",4500-4599,WATONGA,BLVD,
11/1/18,3,Driving under the influence,,1,3B10,"Highway, Road, Street, Alley",4500-4599,WATONGA,BLVD,
11/1/18,3,Theft from motor vehicle,,1,20G60,Auto Dealership New/Used,15600-15699,KATY,FWY,
11/1/18,3,Motor vehicle theft,,1,12D20,"Residence, Home (Includes Apartment)",9600-9699,CARMALEE,ST,
11/1/18,3,Intimidation,,1,4F10,"Residence, Home (Includes Apartment)",9700-9799,PINE LAKE,DR,
11/1/18,3,All other larceny,,1,2A50,"Bar, Nightclub",4100-4199,WASHINGTON,AVE,
11/1/18,3,Simple assault,,2,2A50,"Bar, Nightclub",4100-4199,WASHINGTON,AVE,
11/1/18,3,Intimidation,,1,1A30,"Commercial, Office Building",2200-2299,NORFOLK,ST,
11/1/18,3,Robbery,,1,5F30,"Residence, Home (Includes Apartment)",7800-7899,GROW,LN,
11/1/18,3,"Destruction, damage, vandalism",,1,20G80,"Residence, Home (Includes Apartment)",14200-14299,ELLA LEE,LN,
11/1/18,4,Stolen property offenses,,1,5F10,"Highway, Road, Street, Alley",2000-2099,COUNTER POINT,DR,
11/1/18,4,"Burglary, Breaking and Entering",,1,6B30,"Commercial, Office Building",5300-5399,DE SOTO,ST,
11/1/18,4,Simple assault,,1,3B10,"Residence, Home (Includes Apartment)",6500-6599,JIM,ST,
11/1/18,4,"Burglary, Breaking and Entering",,1,10H70,Restaurant,1800-1899,BINZ,ST,
11/1/18,4,Motor vehicle theft,,1,2A10,"Residence, Home (Includes Apartment)",2200-2299,HARDY,,
11/1/18,4,Aggravated Assault,,1,7C20,"Residence, Home (Includes Apartment)",4200-4299,KASHMERE,ST,
11/1/18,4,Simple assault,,3,11H10,"Residence, Home (Includes Apartment)",7400-7499,ELM,ST,
11/1/18,4,Driving under the influence,,1,1.70E+11,"Parking Lot, Garage",6600-6699,HILLCROFT,AVE,
11/1/18,4,Theft of motor vehicle parts or accessory,,1,4F30,"Commercial, Office Building",16200-16299,PARK TEN,PL,
11/1/18,4,Theft from motor vehicle,,1,14D20,"Parking Lot, Garage",7000-7099,STEARNS,ST,
11/1/18,5,"Burglary, Breaking and Entering",,1,10H40,"Bar, Nightclub",4100-4199,FANNIN,ST,
11/1/18,5,From coin-operated machine or device,,1,10H50,"Service, Gas Station",3300-3399,EMANCIPATION,AVE,
11/1/18,5,Motor vehicle theft,,1,6B30,"Residence, Home (Includes Apartment)",5300-5399,DE SOTO,ST,
11/1/18,5,All other larceny,,1,20G30,"Other, Unknown",3100-3199,SAM HOUSTON,PKWY,W
11/1/18,6,Robbery,,1,10H30,Convenience Store,3500-3599,GULF,FWY,
11/1/18,6,Theft of motor vehicle parts or accessory,,1,18F30,"Hotel, Motel, ETC",6200-6299,RICHMOND,AVE,
11/1/18,6,Robbery,,1,5F30,"Highway, Road, Street, Alley",5800-5899,CLARA,RD,
11/1/18,6,Shoplifting,,1,7C20,Convenience Store,5700-5799,LOCKWOOD,DR,
11/1/18,6,Robbery,,1,12D20,"Highway, Road, Street, Alley",11400-11499,BEAMER,RD,
11/1/18,6,"Destruction, damage, vandalism",,1,24C30,Convenience Store,4500-4599,KINGWOOD,DR,
11/1/18,6,Theft of motor vehicle parts or accessory,,1,3B40,Construction Site,4300-4399,HEITE,ST,
11/1/18,6,"Credit card, ATM fraud",,1,1.50E+31,"Residence, Home (Includes Apartment)",4000-4099,MCDERMED,DR,
11/1/18,6,"Burglary, Breaking and Entering",,1,1.70E+41,"Residence, Home (Includes Apartment)",10700-10799,BRAES FOREST,DR,
11/1/18,6,All other offenses,,1,10H70,School-College/University,0-99,BAYLOR PLAZA,,
11/1/18,6,"Burglary, Breaking and Entering",,1,19G20,"Residence, Home (Includes Apartment)",11000-11099,SANDS POINT,DR,
11/1/18,6,Shoplifting,,1,2A50,"Department, Discount Store",100-199,YALE,ST,
11/1/18,6,"Destruction, damage, vandalism",,1,1.50E+41,"Parking Lot, Garage",1500-1599,OLD SPANISH,TRL,
11/1/18,6,Motor vehicle theft,,1,23J50,"Parking Lot, Garage",7700-7799,AIRPORT,BLVD,
11/1/18,7,Identify theft,,1,10H20,"Other, Unknown",,4943.5 EELAND ST,,
11/1/18,7,All other offenses,,1,5F10,"Other, Unknown",1300-1399,AFTON,ST,
11/1/18,7,"Burglary, Breaking and Entering",,1,10H60,"Residence, Home (Includes Apartment)",2600-2699,PALM,ST,
11/1/18,7,All other offenses,,1,7C10,"Highway, Road, Street, Alley",1900-1999,DAVIS,ST,
11/1/18,7,"Drug, narcotic violations",,1,14D10,"Hotel, Motel, ETC",4600-4699,YELLOWSTONE,BLVD,
11/1/18,7,Motor vehicle theft,,1,22B30,"Residence, Home (Includes Apartment)",200-299,SAN FERNANDO,DR,
11/1/18,7,Intimidation,,1,8C10,"Residence, Home (Includes Apartment)",7900-7999,SHOTWELL,ST,
11/1/18,7,Trespass of real property,,1,8C10,"Residence, Home (Includes Apartment)",7900-7999,SHOTWELL,ST,
11/1/18,7,"Destruction, damage, vandalism",,1,4F20,"Residence, Home (Includes Apartment)",10300-10399,ROTHBURY,ST,
11/1/18,7,Theft from motor vehicle,,1,10H70,Park/Playground,1700-1799,HERMANN,DR,
11/1/18,7,Simple assault,,1,8C60,"Residence, Home (Includes Apartment)",9900-9999,WOODWICK,ST,
11/1/18,7,"Burglary, Breaking and Entering",,1,1.50E+21,"Other, Unknown",5300-5399,BELLFORT,AVE,W
11/1/18,7,All other larceny,,1,3B30,"Residence, Home (Includes Apartment)",800-899,34TH,ST,W
11/1/18,7,"Burglary, Breaking and Entering",,1,5F30,"Residence, Home (Includes Apartment)",5900-5999,FLINTLOCK,RD,
11/1/18,7,"Burglary, Breaking and Entering",,1,19G10,"Residence, Home (Includes Apartment)",8000-8099,BOONE,RD,
11/1/18,7,Motor vehicle theft,,1,1.70E+11,"Parking Lot, Garage",6200-6299,BELLAIRE,BLVD,
11/1/18,7,Intimidation,,1,1.70E+41,"Other, Unknown",14400-14499,FONMEADOW,DR,
11/1/18,7,"Destruction, damage, vandalism",,1,1.70E+11,"Residence, Home (Includes Apartment)",5500-5599,EL CAMINO DEL REY,ST,
11/1/18,7,"Destruction, damage, vandalism",,1,19G10,"Residence, Home (Includes Apartment)",9400-9499,CONCOURSE,DR,
11/1/18,7,All other larceny,,1,10H70,"Other, Unknown",2100-2199,HOLCOMBE,BLVD,
11/1/18,7,Intimidation,,1,20G40,"Residence, Home (Includes Apartment)",1900-1999,KIRKWOOD,RD,S
11/1/18,8,Theft of motor vehicle parts or accessory,,1,6B30,"Highway, Road, Street, Alley",7100-7199,YELLOW PINE,DR,
11/1/18,8,All other offenses,,1,14D30,"Government, Public Building",8300-8399,MYKAWA,RD,
11/1/18,8,All other larceny,,1,1.70E+31,Convenience Store,11600-11699,SOUTHWEST,FWY,
11/1/18,8,Theft from building,,1,1.70E+31,Auto Dealership New/Used,10400-10499,SOUTHWEST,FWY,
11/1/18,8,"Credit card, ATM fraud",,1,8C30,"Residence, Home (Includes Apartment)",5900-5999,WEDGEFIELD,,
11/1/18,8,"Credit card, ATM fraud",,1,6B10,"Residence, Home (Includes Apartment)",700-799,TWIN OAKS,ST,
11/1/18,8,Forcible rape,,1,6B20,"Residence, Home (Includes Apartment)",1200-1299,TIDWELL,RD,W
11/1/18,8,Intimidation,,2,8C20,"Residence, Home (Includes Apartment)",7500-7599,GLEN MANOR,DR,
11/1/18,8,Forcible fondling,,1,19G30,"Residence, Home (Includes Apartment)",6200-6299,WESTSTAR,LN,
11/1/18,8,Identify theft,,1,8C30,"Residence, Home (Includes Apartment)",8100-8199,TALTON,ST,
11/1/18,8,"Burglary, Breaking and Entering",,1,20G30,Rental Storage Facility,11300-11399,WESTPARK,DR,
11/1/18,8,All other offenses,,1,19G10,"Residence, Home (Includes Apartment)",10900-10999,VILLAGE BEND,LN,
11/1/18,8,"False pretenses, swindle",,1,20G20,"Residence, Home (Includes Apartment)",1400-1499,LAKESIDE ESTATES,DR,
11/1/18,8,All other offenses,,1,1.50E+41,"Highway, Road, Street, Alley",8500-8599,HEARTH,DR,
11/1/18,8,All other offenses,,1,7C10,"Highway, Road, Street, Alley",4500-4599,RAWLEY,,
11/1/18,8,All other offenses,,1,4F10,"Highway, Road, Street, Alley",1000-1099,GESSNER,RD,
11/1/18,8,Shoplifting,,1,3B50,"Department, Discount Store",4400-4499,NORTH,FWY,
11/1/18,8,Stolen property offenses,,1,13D20,"Residence, Home (Includes Apartment)",7900-7999,LEONORA,,
11/1/18,8,"Drug, narcotic violations",,1,13D20,"Residence, Home (Includes Apartment)",7900-7999,LEONORA,,
11/1/18,8,Aggravated Assault,,1,5F30,Restaurant,7800-7899,TIDWELL,RD,W
11/1/18,8,Robbery,,1,14D20,"Highway, Road, Street, Alley",7800-7899,TIERWESTER,ST,
11/1/18,8,Intimidation,,1,18F20,Speciality Store,2600-2699,LOOP,,W
11/1/18,8,"Drug, narcotic violations",,1,14D30,"Highway, Road, Street, Alley",8300-8399,MYKAWA,RD,
11/1/18,8,All other offenses,,1,14D10,"Other, Unknown",3300-3399,OLD SPANISH,TRL,
11/1/18,8,Simple assault,,1,20G40,"Hotel, Motel, ETC",2400-2499,HAYES,RD,
11/1/18,8,Theft from motor vehicle,,1,18F50,"Highway, Road, Street, Alley",9400-9499,MEADOWCROFT,DR,
11/1/18,8,"Burglary, Breaking and Entering",,1,3B40,"Commercial, Office Building",4400-4499,AIRLINE,DR,
11/1/18,8,All other offenses,,1,8C10,Daycare Facility,5800-5899,TIDWELL,RD,
11/1/18,8,All other larceny,,1,1.60E+21,"Residence, Home (Includes Apartment)",13900-13999,NITIDA,,
11/1/18,8,Simple assault,,1,1.50E+41,"Drug Store, Doctors Office, Hospital",2000-2099,HOLLY HALL,ST,
11/1/18,8,All other offenses,,1,1A50,"Parking Lot, Garage",3200-3299,MERCER,ST,
11/1/18,8,Intimidation,,1,9C40,"Residence, Home (Includes Apartment)",600-699,MAXEY,RD,
11/1/18,8,"Destruction, damage, vandalism",,1,1A10,"Parking Lot, Garage",800-899,PEASE,ST,
11/1/18,8,All other larceny,,1,14D50,"Other, Unknown",6000-6099,ALLISON,RD,
11/1/18,8,Intimidation,,1,8C50,"Other, Unknown",8400-8499,PARKER,RD,
11/1/18,8,"Credit card, ATM fraud",,1,18F30,"Residence, Home (Includes Apartment)",5800-5899,SAN FELIPE,ST,
11/1/18,8,Theft from motor vehicle,,1,14D10,"Parking Lot, Garage",7300-7399,CULLEN,BLVD,
11/1/18,8,All other larceny,,1,3B10,"Highway, Road, Street, Alley",6300-6399,43RD,ST,W
11/1/18,8,All other offenses,,1,4F30,"Other, Unknown",16700-16799,PARK ROW,DR,
11/1/18,8,Theft from building,,1,3B10,"Commercial, Office Building",3700-3799,MANGUM,RD,
11/1/18,8,Motor vehicle theft,,1,19G40,"Residence, Home (Includes Apartment)",12800-12899,CLUB,LN,
11/1/18,9,Theft of motor vehicle parts or accessory,,1,5F30,"Commercial, Office Building",14200-14299,NORTHWEST,FWY,
11/1/18,9,"Counterfeiting, forgery",,1,1A20,"Other, Unknown",3400-3499,AUDUBON,PL,
11/1/18,9,All other larceny,,1,1.70E+11,"Residence, Home (Includes Apartment)",6200-6299,RENWICK,DR,
11/1/18,9,All other offenses,,1,10H50,"Residence, Home (Includes Apartment)",4300-4399,COUGAR VILLAGE,DR,
11/1/18,9,Intimidation,,1,10H50,"Residence, Home (Includes Apartment)",4300-4399,COUGAR VILLAGE,DR,
11/1/18,9,All other offenses,,1,19G20,"Residence, Home (Includes Apartment)",6400-6499,BRIAR TERRACE,DR,
11/1/18,9,Embezzlement,,1,22B20,"Department, Discount Store",12300-12399,NORTH,FWY,
11/1/18,9,"Drug, narcotic violations",,1,6B10,"Hotel, Motel, ETC",5700-5799,WERNER,ST,
11/1/18,9,All other offenses,,1,6B10,"Hotel, Motel, ETC",5700-5799,WERNER,ST,
11/1/18,9,"Destruction, damage, vandalism",,1,19G30,"Residence, Home (Includes Apartment)",12700-12799,WISTERIA PARK,DR,
11/1/18,9,Motor vehicle theft,,1,14D20,"Highway, Road, Street, Alley",4300-4399,REED,RD,
11/1/18,9,"Destruction, damage, vandalism",,1,7C20,"Residence, Home (Includes Apartment)",3300-3399,CAPLIN,ST,
11/1/18,9,Intimidation,,2,7C20,"Residence, Home (Includes Apartment)",3300-3399,CAPLIN,ST,
11/1/18,9,Shoplifting,,1,3B50,"Department, Discount Store",4400-4499,NORTH,FWY,
11/1/18,9,All other offenses,,1,2A30,"Highway, Road, Street, Alley",3600-3699,KATY,FWY,
11/1/18,9,"Burglary, Breaking and Entering",,1,13D20,"Residence, Home (Includes Apartment)",8400-8499,BROADWAY,ST,
11/1/18,9,All other larceny,,1,22B40,"Other, Unknown",15800-15899,LEE,RD,
11/1/18,9,All other larceny,,1,11H10,"Other, Unknown",6900-6999,LAWNDALE,,
11/1/18,9,All other offenses,,1,22B30,"Other, Unknown",400-499,SAM HOUSTON,PKWY,N
11/1/18,9,Theft from motor vehicle,,1,20G70,"Parking Lot, Garage",13300-13399,ASHFORD POINT,DR,
11/1/18,9,Intimidation,,1,24C30,"Parking Lot, Garage",2900-2999,LAKE HOUSTON,PKWY,W
11/1/18,9,"Burglary, Breaking and Entering",,1,12D20,"Residence, Home (Includes Apartment)",10900-10999,TANNER PARK,CT,
11/1/18,9,Simple assault,,1,19G40,"Highway, Road, Street, Alley",12500-12599,NEWBROOK,DR,
11/1/18,9,"Burglary, Breaking and Entering",,1,3B50,"Residence, Home (Includes Apartment)",1300-1399,DUFF,LN,
11/1/18,9,Motor vehicle theft,,1,1.50E+31,"Residence, Home (Includes Apartment)",0-99,CHARLESTON PARK,DR,
11/1/18,9,Simple assault,,1,6B30,"Residence, Home (Includes Apartment)",5700-5799,THOUSAND OAKS,CIR,
11/1/18,9,Impersonation,,1,6B30,"Residence, Home (Includes Apartment)",10000-10099,HIBERNIA,DR,
11/1/18,9,Shoplifting,,1,5F30,"Grocery, Supermarket",13200-13299,NORTHWEST,FWY,
11/1/18,9,All other offenses,,1,20G30,"Residence, Home (Includes Apartment)",11300-11399,RICHMOND,AVE,
11/1/18,9,All other larceny,,1,14D40,"Residence, Home (Includes Apartment)",10800-10899,SEGREST,DR,
11/1/18,9,"Credit card, ATM fraud",,1,14D40,"Residence, Home (Includes Apartment)",10800-10899,SEGREST,DR,
11/1/18,9,Shoplifting,,1,20G80,"Department, Discount Store",2600-2699,SH 6,,S
11/1/18,9,Identify theft,,1,13D20,"Other, Unknown",6200-6299,WALTRIP,ST,
11/1/18,10,Identify theft,,1,19G30,"Other, Unknown",7500-7599,COOK,RD,
11/1/18,10,Identify theft,,1,3B50,"Residence, Home (Includes Apartment)",900-999,BENNINGTON,ST,
11/1/18,10,All other offenses,,1,8C60,"Other, Unknown",7200-7299,MARILYN,LN,
11/1/18,10,"False pretenses, swindle",,1,13D40,Auto Dealership New/Used,7600-7699,GREENSWARTH,LN,
11/1/18,10,Simple assault,,1,19G40,"Residence, Home (Includes Apartment)",12600-12699,BROOKGLADE,CIR,
11/1/18,10,"Destruction, damage, vandalism",,1,18F30,"Highway, Road, Street, Alley",6200-6299,INWOOD,DR,
11/1/18,10,"Credit card, ATM fraud",,1,20G10,"Service, Gas Station",10000-10099,BELLAIRE,BLVD,
11/1/18,10,Trespass of real property,,1,20G70,"Residence, Home (Includes Apartment)",13000-13099,WESTHEIMER,RD,
11/1/18,10,Robbery,,1,19G40,"Grocery, Supermarket",11700-11799,BEECHNUT,ST,
11/1/18,10,Robbery,,1,6B40,"Parking Lot, Garage",1400-1499,GULF BANK,RD,W
11/1/18,10,Robbery,,1,1.50E+31,"Bank, Savings & Loan",6800-6899,BUFFALO SPEEDWAY,,
11/1/18,10,Simple assault,,1,6B30,"Residence, Home (Includes Apartment)",5300-5399,GULF BANK,RD,W
11/1/18,10,Intimidation,,1,6B30,"Residence, Home (Includes Apartment)",5300-5399,GULF BANK,RD,W
11/1/18,10,Trespass of real property,,1,6B30,"Residence, Home (Includes Apartment)",5300-5399,GULF BANK,RD,W
11/1/18,10,All other offenses,,1,2A40,"Highway, Road, Street, Alley",900-999,HOUSTON,AVE,
11/1/18,10,All other offenses,,1,1A50,"Highway, Road, Street, Alley",3900-3999,RICHMOND,AVE,
11/1/18,10,All other offenses,,1,2A10,"Residence, Home (Includes Apartment)",100-199,AMUNDSEN,ST,
11/1/18,10,Intimidation,,1,14D10,"Residence, Home (Includes Apartment)",5600-5699,GRIGGS,RD,
11/1/18,10,Theft from motor vehicle,,1,20G20,"Other, Unknown",10900-10999,WESTHEIMER,RD,
11/1/18,10,Aggravated Assault,,1,3B10,"Residence, Home (Includes Apartment)",4500-4599,LIDO,LN,
11/1/18,10,All other larceny,,1,10H80,"Commercial, Office Building",2500-2599,DUNSTAN,RD,
11/1/18,10,Simple assault,,1,4F20,"Residence, Home (Includes Apartment)",10300-10399,SOMMERVILLE,AVE,
11/1/18,10,Intimidation,,1,4F20,"Residence, Home (Includes Apartment)",10300-10399,SOMMERVILLE,AVE,
11/1/18,10,"Burglary, Breaking and Entering",,1,3B30,"Residence, Home (Includes Apartment)",1700-1799,EBONY,LN,
11/1/18,10,Simple assault,,1,18F50,"Residence, Home (Includes Apartment)",3400-3499,OCEE,ST,
11/1/18,10,All other larceny,,1,1.60E+41,"Residence, Home (Includes Apartment)",5000-5099,SHADOWRIDGE,DR,
