Occurrence Date,Occurrence Hour,NIBRS Description,,Offense Count,Beat,Premise,Block Range,Street Name,Street Type,Suffix
12/1/18,0,Intimidation,,1,6B30,"Residence, Home (Includes Apartment)",9300-9399,DEANWOOD,ST,
12/1/18,0,Forcible fondling,,1,1.70E+11,"Residence, Home (Includes Apartment)",5700-5799,RAMPART,ST,
12/1/18,0,"False pretenses, swindle",,1,20G30,"Residence, Home (Includes Apartment)",2800-2899,HAYES,RD,
12/1/18,0,Theft from motor vehicle,,1,3B50,"Parking Lot, Garage",0-99,BURRESS,ST,
12/1/18,0,Motor vehicle theft,,1,3B50,"Parking Lot, Garage",0-99,BURRESS,ST,
12/1/18,0,Simple assault,,1,11H30,"Residence, Home (Includes Apartment)",8400-8499,PARK PLACE,BLVD,
12/1/18,0,Aggravated Assault,,1,13D10,"Residence, Home (Includes Apartment)",6300-6399,BROOK LEA,ST,
12/1/18,0,Weapon law violations,,1,10H20,"Highway, Road, Street, Alley",4400-4499,LEELAND,,
12/1/18,0,Driving under the influence,,1,10H20,"Highway, Road, Street, Alley",4400-4499,LEELAND,,
12/1/18,0,Drunkenness,,1,2A50,"Bar, Nightclub",5100-5199,WASHINGTON,AVE,
12/1/18,0,Driving under the influence,,1,18F50,"Highway, Road, Street, Alley",7700-7799,WESTPARK,DR,
12/1/18,0,Driving under the influence,,1,9C20,"Highway, Road, Street, Alley",2100-2199,WAYSIDE,DR,N
12/1/18,0,"Drug, narcotic violations",,1,5F30,"Highway, Road, Street, Alley",6600-6699,FAIRBANKS N HOUSTON,RD,
12/1/18,0,"Drug, narcotic violations",,1,13D20,"Residence, Home (Includes Apartment)",6800-6899,TELEPHONE,RD,
12/1/18,0,Drug equipment violations,,1,13D20,"Residence, Home (Includes Apartment)",6800-6899,TELEPHONE,RD,
12/1/18,0,Driving under the influence,,1,1.70E+41,"Highway, Road, Street, Alley",5900-5999,LUDINGTON,DR,
12/1/18,0,Robbery,,1,20G10,"Highway, Road, Street, Alley",5800-5899,PARKFRONT,DR,
12/1/18,0,Driving under the influence,,1,20G40,"Highway, Road, Street, Alley",11400-11499,WESTHEIMER,RD,
12/1/18,0,All other offenses,,1,4F10,"Highway, Road, Street, Alley",1400-1499,CONFEDERATE,RD,
12/1/18,0,Aggravated Assault,,1,9C10,"Residence, Home (Includes Apartment)",300-399,DELAWARE,ST,
12/1/18,0,Trespass of real property,,1,10H40,"Airplane, Bus,Train Terminal",2100-2199,MAIN,ST,
12/1/18,0,Simple assault,,1,1A20,"Bar, Nightclub",700-799,PACIFIC,,
12/1/18,0,Forcible rape,,1,18F60,"Residence, Home (Includes Apartment)",7800-7899,CORPORATE,DR,
12/1/18,0,"Burglary, Breaking and Entering",,1,18F60,"Residence, Home (Includes Apartment)",7800-7899,CORPORATE,DR,
12/1/18,0,Simple assault,,2,1.70E+11,"Residence, Home (Includes Apartment)",5500-5599,RICE,AVE,S
12/1/18,0,"Drug, narcotic violations",,1,1.70E+11,"Highway, Road, Street, Alley",6700-6799,US 59,FWY,S
12/1/18,0,Weapon law violations,,1,2A50,Restaurant,1400-1499,SHEPHERD,DR,
12/1/18,0,Aggravated Assault,,1,10H50,"Highway, Road, Street, Alley",3300-3399,TUAM,,
12/1/18,0,Disorderly conduct,,1,10H50,"Highway, Road, Street, Alley",3300-3399,TUAM,,
12/1/18,0,Theft from motor vehicle,,1,1.50E+41,"Parking Lot, Garage",2600-2699,MURWORTH,DR,
12/1/18,0,Theft from motor vehicle,,1,2A10,"Parking Lot, Garage",4300-4399,IRVINGTON,BLVD,
12/1/18,0,Theft of motor vehicle parts or accessory,,1,22B30,"Residence, Home (Includes Apartment)",100-199,ALDINE BENDER,RD,
12/1/18,0,All other larceny,,1,19G20,"Residence, Home (Includes Apartment)",12000-12099,SHARPCREST,ST,
12/1/18,0,Theft from motor vehicle,,1,20G10,"Parking Lot, Garage",10100-10199,WESTPARK,DR,
12/1/18,0,"Destruction, damage, vandalism",,1,3B10,"Residence, Home (Includes Apartment)",5000-5099,BIRCHMONT,DR,
12/1/18,0,Intimidation,,1,1.70E+31,"Residence, Home (Includes Apartment)",11500-11599,KEEGANS RIDGE,RD,
12/1/18,0,Robbery,,1,2A10,"Highway, Road, Street, Alley",4600-4699,FULTON,ST,
12/1/18,0,Theft from motor vehicle,,1,10H20,"Other, Unknown",1800-1899,CULLEN,BLVD,
12/1/18,0,Identify theft,,1,20G10,"Other, Unknown",10100-10199,MEADOWGLEN,LN,
12/1/18,0,"Burglary, Breaking and Entering",,1,22B40,"Parking Lot, Garage",15100-15199,VICKERY,DR,
12/1/18,0,Identify theft,,1,3B40,"Other, Unknown",300-399,NEYLAND,ST,
12/1/18,0,"Burglary, Breaking and Entering",,1,20G40,"Residence, Home (Includes Apartment)",11600-11699,TRAILMONT,DR,
12/1/18,0,"False pretenses, swindle",,1,13D10,"Other, Unknown",3800-3899,TELEPHONE,RD,
12/1/18,0,Intimidation,,2,8C20,"Residence, Home (Includes Apartment)",7600-7699,FAWNRIDGE,DR,
12/1/18,0,"Burglary, Breaking and Entering",,1,9C40,"Other, Unknown",1600-1699,MILES,,
12/1/18,0,Forcible rape,,1,1A20,"Parking Lot, Garage",700-799,COLQUITT,ST,
12/1/18,0,Motor vehicle theft,,1,6B40,"Highway, Road, Street, Alley",,MOUNT HOUSTON,RD,W
12/1/18,0,All other offenses,,1,1.70E+41,"Residence, Home (Includes Apartment)",8200-8299,BELLFORT,AVE,W
12/1/18,1,All other offenses,,1,1A10,"Highway, Road, Street, Alley",1600-1699,PEASE,ST,
12/1/18,1,Intimidation,,1,6B40,"Residence, Home (Includes Apartment)",1400-1499,GULF BANK,RD,W
12/1/18,1,Weapon law violations,,1,6B40,"Residence, Home (Includes Apartment)",1400-1499,GULF BANK,RD,W
12/1/18,1,"Burglary, Breaking and Entering",,1,20G20,"Residence, Home (Includes Apartment)",10400-10499,DEERWOOD,RD,
12/1/18,1,All other offenses,,1,10H40,"Bar, Nightclub",2600-2699,TRAVIS,ST,
12/1/18,1,Driving under the influence,,1,10H70,"Highway, Road, Street, Alley",4900-4999,SH 288,HWY,
12/1/18,1,Simple assault,,1,1.70E+41,"Residence, Home (Includes Apartment)",8100-8199,FURLONG,LN,
12/1/18,1,Robbery,,1,18F50,"Parking Lot, Garage",3700-3799,TANGLEWILDE,ST,
12/1/18,1,Aggravated Assault,,1,14D30,"Service, Gas Station",8600-8699,MARTIN LUTHER KING,BLVD,
12/1/18,1,Simple assault,,2,7C20,"Residence, Home (Includes Apartment)",3100-3199,VINTAGE,,
12/1/18,1,Driving under the influence,,1,1.50E+41,"Highway, Road, Street, Alley",3000-3099,LOOP,,S
12/1/18,1,Intimidation,,1,19G40,"Residence, Home (Includes Apartment)",11300-11399,RIDERWOOD,DR,
12/1/18,1,Driving under the influence,,1,4F10,"Highway, Road, Street, Alley",9700-9799,LARSTON,ST,
12/1/18,1,"Drug, narcotic violations",,1,8C30,Park/Playground,8800-8899,FELAND,,
12/1/18,1,Aggravated Assault,,1,14D20,"Hotel, Motel, ETC",2800-2899,REED,RD,
12/1/18,1,All other offenses,,1,2A50,"Bar, Nightclub",5300-5399,WASHINGTON,AVE,
12/1/18,1,"Drug, narcotic violations",,1,10H40,"Highway, Road, Street, Alley",2100-2199,SAN JACINTO,ST,
12/1/18,1,All other offenses,,1,10H40,"Highway, Road, Street, Alley",2100-2199,SAN JACINTO,ST,
12/1/18,1,Driving under the influence,,1,6B10,"Parking Lot, Garage",7000-7099,AIRLINE,DR,
12/1/18,1,Theft from motor vehicle,,1,1.50E+41,"Parking Lot, Garage",9800-9899,BUFFALO SPEEDWAY,,
12/1/18,1,Simple assault,,2,19G20,"Residence, Home (Includes Apartment)",6800-6899,COOK,RD,
12/1/18,1,Theft from motor vehicle,,1,1.50E+41,"Parking Lot, Garage",9000-9099,MAIN,ST,
12/1/18,1,Theft of motor vehicle parts or accessory,,1,11H30,"Residence, Home (Includes Apartment)",8400-8499,BARKLEY,DR,
12/1/18,1,Theft from motor vehicle,,1,1.50E+21,"Highway, Road, Street, Alley",5200-5299,ARBOLES,DR,
12/1/18,1,Theft from motor vehicle,,1,1.50E+21,"Highway, Road, Street, Alley",5200-5299,ARBOLES,DR,
12/1/18,1,"Burglary, Breaking and Entering",,1,1.50E+21,"Residence, Home (Includes Apartment)",5200-5299,GASMER,DR,
12/1/18,1,"Burglary, Breaking and Entering",,1,7C20,"Residence, Home (Includes Apartment)",5000-5099,CAVALCADE,ST,
12/1/18,1,All other larceny,,1,1.70E+41,"Residence, Home (Includes Apartment)",6600-6699,LUDINGTON,DR,
12/1/18,1,Theft from motor vehicle,,1,3B10,"Parking Lot, Garage",3500-3599,MANGUM,RD,
12/1/18,1,"Burglary, Breaking and Entering",,1,1.50E+21,"Residence, Home (Includes Apartment)",5200-5299,GASMER,DR,
12/1/18,1,All other larceny,,1,13D20,"Bar, Nightclub",7900-7999,MOSLEY,RD,
12/1/18,1,All other offenses,,1,5F30,"Highway, Road, Street, Alley",6400-6499,CLARA,RD,
12/1/18,1,Intimidation,,2,6B30,"Residence, Home (Includes Apartment)",5800-5899,PAR FOUR,DR,
12/1/18,1,Motor vehicle theft,,1,4F10,"Parking Lot, Garage",1100-1199,SHADOWDALE,DR,
12/1/18,1,Aggravated Assault,,1,1.70E+21,"Residence, Home (Includes Apartment)",6800-6899,MOBUD,DR,
12/1/18,2,Simple assault,,1,18F30,"Residence, Home (Includes Apartment)",6100-6199,WINSOME,LN,
12/1/18,2,All other offenses,,1,11H30,Park/Playground,3900-3999,RIVER,DR,
12/1/18,2,Driving under the influence,,1,1.70E+11,"Highway, Road, Street, Alley",7300-7399,MULLINS,DR,
12/1/18,2,"Burglary, Breaking and Entering",,1,1.60E+41,"Bank, Savings & Loan",15900-15999,POST OAK,RD,S
12/1/18,2,All other offenses,,1,,"Highway, Road, Street, Alley",6100-6199,SWALLOW,,
12/1/18,2,All other larceny,,1,14D30,"Highway, Road, Street, Alley",8600-8699,MARTIN LUTHER KING,BLVD,
12/1/18,2,"Destruction, damage, vandalism",,1,14D30,"Highway, Road, Street, Alley",8600-8699,MARTIN LUTHER KING,BLVD,
12/1/18,2,Robbery,,1,3B50,"Highway, Road, Street, Alley",4400-4499,NORTH,FWY,
12/1/18,2,Aggravated Assault,,1,11H10,"Residence, Home (Includes Apartment)",6500-6599,JAMAIL,DR,
12/1/18,2,"Destruction, damage, vandalism",,1,11H10,"Residence, Home (Includes Apartment)",6500-6599,JAMAIL,DR,
12/1/18,2,Aggravated Assault,,1,10H30,"Highway, Road, Street, Alley",1000-1099,ROBERTS,ST,
12/1/18,2,Simple assault,,1,7C20,"Residence, Home (Includes Apartment)",3800-3899,KING,ST,
12/1/18,2,All other offenses,,1,2A10,"Highway, Road, Street, Alley",1700-1799,COLLINGSWORTH,ST,
12/1/18,2,Robbery,,1,2A20,Restaurant,3600-3699,MAIN,ST,N
12/1/18,2,Driving under the influence,,1,12D70,"Highway, Road, Street, Alley",17000-17099,GULF,FWY,
12/1/18,2,All other offenses,,1,1.60E+21,"Highway, Road, Street, Alley",4300-4399,AIRPORT,BLVD,W
12/1/18,2,Simple assault,,1,10H60,"Residence, Home (Includes Apartment)",6200-6299,TIERWESTER,ST,
12/1/18,2,Robbery,,1,20G80,"Service, Gas Station",13900-13999,RICHMOND,AVE,
12/1/18,2,Forcible sodomy,,1,18F20,"Hotel, Motel, ETC",2400-2499,LOOP,,W
12/1/18,2,Simple assault,,1,18F50,"Bar, Nightclub",5900-5999,HILLCROFT,AVE,
12/1/18,2,Motor vehicle theft,,1,1A20,"Parking Lot, Garage",200-299,PIERCE,ST,
12/1/18,2,Theft from motor vehicle,,1,19G30,"Residence, Home (Includes Apartment)",12400-12499,BEAR VALLEY,DR,
12/1/18,2,Motor vehicle theft,,1,20G60,"Residence, Home (Includes Apartment)",14700-14799,BARRYKNOLL,LN,
12/1/18,2,All other larceny,,1,19G50,Restaurant,9700-9799,BISSONNET,ST,
12/1/18,2,"Destruction, damage, vandalism",,1,1.70E+31,"Residence, Home (Includes Apartment)",10600-10699,WESTBRAE,PKWY,
12/1/18,2,All other larceny,,1,10H40,"Bar, Nightclub",2400-2499,SAN JACINTO,ST,
12/1/18,2,Aggravated Assault,,1,10H30,"Highway, Road, Street, Alley",1000-1099,ROBERTS,ST,
12/1/18,2,Robbery,,1,20G10,"Parking Lot, Garage",5900-5999,RANCHESTER,DR,
12/1/18,2,Theft from building,,1,3B50,Rental Storage Facility,3900-3999,NORTH,FWY,
12/1/18,2,"Destruction, damage, vandalism",,1,24C20,"Other, Unknown",4000-4099,RUSTIC WOODS,DR,
12/1/18,2,Theft from building,,1,10H30,"Bar, Nightclub",1500-1599,SAINT EMANUEL,ST,
12/1/18,2,Forcible sodomy,,1,10H50,"Residence, Home (Includes Apartment)",2300-2399,TUAM,,
12/1/18,2,All other larceny,,1,10H50,"Residence, Home (Includes Apartment)",2300-2399,TUAM,,
12/1/18,3,"Destruction, damage, vandalism",,1,20G10,"Hotel, Motel, ETC",2900-2999,BRIARPARK,DR,
12/1/18,3,Aggravated Assault,,1,8C10,"Residence, Home (Includes Apartment)",4100-4199,CROSSTIMBERS,ST,E
12/1/18,3,Simple assault,,1,1A40,"Highway, Road, Street, Alley",2700-2799,WESTHEIMER,RD,
12/1/18,3,Simple assault,,2,6B10,"Highway, Road, Street, Alley",100-199,SOREN,LN,
12/1/18,3,Robbery,,1,1A50,"Bar, Nightclub",3300-3399,MERCER,ST,
12/1/18,3,"Destruction, damage, vandalism",,1,1A50,"Bar, Nightclub",3300-3399,MERCER,ST,
12/1/18,3,Simple assault,,1,3B10,"Residence, Home (Includes Apartment)",4600-4699,34TH,ST,W
12/1/18,3,Robbery,,1,1.60E+41,"Residence, Home (Includes Apartment)",4900-4999,RIDGECREEK,DR,E
12/1/18,3,Simple assault,,1,7C10,"Residence, Home (Includes Apartment)",3100-3199,NANCE,,
12/1/18,3,"Burglary, Breaking and Entering",,1,14D10,"Drug Store, Doctors Office, Hospital",5700-5799,BLYTHEWOOD,ST,
12/1/18,3,All other larceny,,1,6B40,"Residence, Home (Includes Apartment)",1900-1999,MARJORIE,ST,
12/1/18,3,All other offenses,,1,2A10,"Highway, Road, Street, Alley",1600-1699,COMMON,ST,
12/1/18,3,Simple assault,,1,13D20,"Residence, Home (Includes Apartment)",7900-7999,GLENSCOTT,,
12/1/18,3,Aggravated Assault,,1,1.70E+11,"Parking Lot, Garage",6400-6499,HILLCROFT,AVE,
12/1/18,3,"Burglary, Breaking and Entering",,1,3B10,"Commercial, Office Building",5900-5999,34TH,ST,W
12/1/18,3,Robbery,,1,1A20,"Highway, Road, Street, Alley",300-399,ALABAMA,ST,W
12/1/18,3,"Drug, narcotic violations",,1,3B10,"Highway, Road, Street, Alley",5300-5399,ANTOINE,DR,
12/1/18,3,Simple assault,,1,1.60E+21,"Residence, Home (Includes Apartment)",3900-3999,CURLY OAKS,DR,
12/1/18,3,"Burglary, Breaking and Entering",,1,6B30,Restaurant,5600-5699,LITTLE YORK,RD,W
12/1/18,3,Simple assault,,1,7C30,"Residence, Home (Includes Apartment)",3100-3199,TIDWELL,RD,
12/1/18,3,Motor vehicle theft,,1,6B10,"Highway, Road, Street, Alley",100-199,ECHO GLEN,DR,E
12/1/18,3,Robbery,,1,14D20,Convenience Store,4900-4999,ALVIN,ST,
12/1/18,3,"Burglary, Breaking and Entering",,1,20G30,Speciality Store,11200-11299,RICHMOND,AVE,
12/1/18,3,Simple assault,,1,9C40,"Parking Lot, Garage",12900-12999,EAST,FWY,
12/1/18,3,Theft from motor vehicle,,1,20G30,"Grocery, Supermarket",11000-11099,WESTHEIMER,RD,
12/1/18,3,"Destruction, damage, vandalism",,1,20G30,"Grocery, Supermarket",11000-11099,WESTHEIMER,RD,
12/1/18,3,"Burglary, Breaking and Entering",,1,1A20,"Commercial, Office Building",300-399,GRAY,ST,W
12/1/18,3,Robbery,,1,18F40,"Bar, Nightclub",8400-8499,WESTHEIMER,RD,
12/1/18,3,"Burglary, Breaking and Entering",,1,9C20,"Bar, Nightclub",6000-6099,WALLISVILLE,RD,
12/1/18,3,"Destruction, damage, vandalism",,1,22B10,"Parking Lot, Garage",12300-12399,GESSNER,RD,N
12/1/18,3,Theft from motor vehicle,,1,12D70,"Parking Lot, Garage",200-299,EL DORADO,BLVD,
12/1/18,3,"Burglary, Breaking and Entering",,1,7C20,"Bar, Nightclub",3600-3699,CRANE,ST,
12/1/18,3,Simple assault,,1,6B10,"Bar, Nightclub",1000-1099,MAJORCA,DR,
12/1/18,3,Motor vehicle theft,,1,1A50,"Parking Lot, Garage",3700-3799,WESTHEIMER,RD,
12/1/18,3,Theft from motor vehicle,,1,22B30,"Residence, Home (Includes Apartment)",300-399,CASA GRANDE,DR,
12/1/18,4,Driving under the influence,,1,3B50,"Highway, Road, Street, Alley",4500-4599,NORTH,FWY,
12/1/18,4,Simple assault,,1,8C10,"Parking Lot, Garage",9500-9599,CROFTON,ST,
12/1/18,4,"Destruction, damage, vandalism",,1,1.70E+31,"Residence, Home (Includes Apartment)",11500-11599,KEEGANS RIDGE,RD,
12/1/18,4,Simple assault,,2,6B30,"Residence, Home (Includes Apartment)",7600-7699,WHITE FIR,DR,
12/1/18,4,"Counterfeiting, forgery",,1,23J50,"Airplane, Bus,Train Terminal",7800-7899,AIRPORT,BLVD,
12/1/18,4,Aggravated Assault,,1,6B10,"Residence, Home (Includes Apartment)",100-199,SOREN,LN,
12/1/18,4,Simple assault,,1,11H20,"Residence, Home (Includes Apartment)",6900-6999,ILEX,ST,
12/1/18,4,Aggravated Assault,,1,1.70E+41,"Residence, Home (Includes Apartment)",6200-6299,AIRPORT,BLVD,W
12/1/18,4,Motor vehicle theft,,1,1.70E+41,"Parking Lot, Garage",12500-12599,DUNLAP,ST,
12/1/18,4,All other larceny,,1,1A30,"Residence, Home (Includes Apartment)",1500-1599,HAWTHORNE,,
12/1/18,4,All other larceny,,1,18F10,"Residence, Home (Includes Apartment)",900-999,SILBER,RD,
12/1/18,5,Simple assault,,1,1.60E+21,"Residence, Home (Includes Apartment)",4300-4399,OAKSIDE,DR,
12/1/18,5,Simple assault,,1,13D40,"Residence, Home (Includes Apartment)",10900-10999,TELEPHONE,RD,
12/1/18,5,Simple assault,,2,1.60E+21,"Residence, Home (Includes Apartment)",3500-3599,RIPPLEBROOK,DR,
12/1/18,5,"Burglary, Breaking and Entering",,1,1A40,Restaurant,2800-2899,WESTHEIMER,RD,
12/1/18,5,Motor vehicle theft,,1,14D20,"Residence, Home (Includes Apartment)",7400-7499,CULLEN,BLVD,
12/1/18,5,Drug equipment violations,,1,14D20,"Other, Unknown",7400-7499,CULLEN,BLVD,
12/1/18,5,Aggravated Assault,,1,10H50,"Residence, Home (Includes Apartment)",,2208.5 NAGLE,,
12/1/18,5,"Destruction, damage, vandalism",,1,1A10,"Highway, Road, Street, Alley",1900-1999,TRAVIS,ST,
12/1/18,5,"Burglary, Breaking and Entering",,1,9C40,"Bar, Nightclub",11900-11999,EAST,FWY,
12/1/18,5,"Destruction, damage, vandalism",,1,9C40,"Bar, Nightclub",11900-11999,EAST,FWY,
12/1/18,5,Simple assault,,1,10H70,"Drug Store, Doctors Office, Hospital",6700-6799,BERTNER,AVE,
12/1/18,6,All other larceny,,1,8C60,"Commercial, Office Building",8100-8199,LITTLE YORK,RD,
12/1/18,6,Theft from motor vehicle,,1,1.50E+41,"Parking Lot, Garage",2100-2199,EL PASEO,ST,
12/1/18,6,"Credit card, ATM fraud",,1,1.50E+41,"Other, Unknown",2100-2199,EL PASEO,ST,
12/1/18,6,Motor vehicle theft,,1,10H30,"Highway, Road, Street, Alley",2200-2299,BELL,ST,
12/1/18,6,Aggravated Assault,,1,8C10,"Residence, Home (Includes Apartment)",7800-7899,LAVENDER,ST,
12/1/18,6,"Burglary, Breaking and Entering",,1,12D40,"Commercial, Office Building",14900-14999,GULF,FWY,
12/1/18,6,Robbery,,1,13D20,"Highway, Road, Street, Alley",8600-8699,BROADWAY,ST,
12/1/18,6,All other larceny,,1,21I50,"Parking Lot, Garage",3500-3599,TERMINAL,RD,N
12/1/18,6,"Burglary, Breaking and Entering",,1,11H20,"Residence, Home (Includes Apartment)",9200-9299,WALLER,AVE,
12/1/18,6,Theft from motor vehicle,,1,10H10,"Government, Public Building",2800-2899,NAVIGATION,BLVD,
12/1/18,6,Motor vehicle theft,,1,19G40,"Parking Lot, Garage",9700-9799,LEAWOOD,BLVD,
12/1/18,7,Identify theft,,1,14D40,"Other, Unknown",10800-10899,CARLTON,DR,
12/1/18,7,Intimidation,,1,12D50,"Residence, Home (Includes Apartment)",4100-4199,OAK BLOSSOM,CT,
12/1/18,7,All other offenses,,1,12D50,"Residence, Home (Includes Apartment)",4100-4199,OAK BLOSSOM,CT,
12/1/18,7,"Destruction, damage, vandalism",,1,8C60,"Residence, Home (Includes Apartment)",11400-11499,LERA,,
12/1/18,7,"Burglary, Breaking and Entering",,1,1.50E+41,"Residence, Home (Includes Apartment)",2400-2499,LOOP,,S
12/1/18,7,"Burglary, Breaking and Entering",,1,1.50E+31,"Service, Gas Station",3800-3899,LOOP,,S
12/1/18,7,"Burglary, Breaking and Entering",,1,18F10,Rental Storage Facility,7700-7799,KATY,FWY,
12/1/18,7,Simple assault,,1,5F30,"Residence, Home (Includes Apartment)",8000-8099,TIDWELL,RD,W
12/1/18,7,Aggravated Assault,,1,3B40,"Highway, Road, Street, Alley",1200-1299,CROSSTIMBERS,ST,
12/1/18,7,Purchasing prostitution,,1,3B40,"Highway, Road, Street, Alley",1200-1299,CROSSTIMBERS,ST,
12/1/18,7,Theft from motor vehicle,,1,2A50,"Parking Lot, Garage",4500-4599,WOODWAY,DR,
12/1/18,7,Theft from motor vehicle,,1,1.50E+11,"Parking Lot, Garage",8600-8699,ENDICOTT,LN,
12/1/18,7,"Destruction, damage, vandalism",,1,5F20,"Commercial, Office Building",9400-9499,CLAY,RD,
12/1/18,7,All other larceny,,1,9C30,Convenience Store,4400-4499,MCCARTY,ST,N
12/1/18,7,"Destruction, damage, vandalism",,1,9C30,Convenience Store,4400-4499,MCCARTY,ST,N
12/1/18,7,All other larceny,,1,1.50E+41,"Drug Store, Doctors Office, Hospital",7600-7699,FANNIN,ST,
12/1/18,8,Theft of motor vehicle parts or accessory,,1,13D20,"Highway, Road, Street, Alley",7100-7199,ROOK,RD,
12/1/18,8,All other larceny,,1,2A60,"Other, Unknown",1200-1299,20TH,ST,W
12/1/18,8,Embezzlement,,1,1A50,"Grocery, Supermarket",3200-3299,SOUTHWEST,FWY,
12/1/18,8,Intimidation,,1,20G80,"Parking Lot, Garage",1400-1499,ELDRIDGE,PKWY,
12/1/18,8,All other offenses,,1,14D30,"Government, Public Building",8300-8399,MYKAWA,RD,
12/1/18,8,All other offenses,,1,10H20,"Residence, Home (Includes Apartment)",5100-5199,WALKER,ST,
12/1/18,8,Identify theft,,1,10H80,"Residence, Home (Includes Apartment)",2400-2499,NOTTINGHAM,,
12/1/18,8,All other offenses,,1,11H20,"Residence, Home (Includes Apartment)",1400-1499,HOTCHKISS,,
12/1/18,8,Embezzlement,,1,18F20,"Commercial, Office Building",5100-5199,SAN FELIPE,ST,
12/1/18,8,Theft from motor vehicle,,1,22B20,"Parking Lot, Garage",15800-15899,HARDY,RD,W
12/1/18,8,Intimidation,,1,8C50,"Residence, Home (Includes Apartment)",9500-9599,WAYSIDE,DR,N
12/1/18,8,"Burglary, Breaking and Entering",,1,5F20,Rental Storage Facility,2100-2199,BLALOCK,RD,
12/1/18,8,Aggravated Assault,,1,12D10,"Parking Lot, Garage",3900-3999,ARLINGTON SQUARE,DR,
12/1/18,8,Aggravated Assault,,1,1.60E+21,"Residence, Home (Includes Apartment)",5100-5199,RIPPLEBROOK,DR,
12/1/18,8,Intimidation,,1,8C30,"Parking Lot, Garage",9200-9299,WAYSIDE,DR,N
12/1/18,8,"Burglary, Breaking and Entering",,1,5F20,Rental Storage Facility,2100-2199,BLALOCK,RD,
12/1/18,8,Trespass of real property,,1,1.70E+11,"Commercial, Office Building",5900-5999,BELLAIRE,BLVD,
12/1/18,8,Theft from motor vehicle,,1,10H80,"Parking Lot, Garage",2500-2599,DUNSTAN,RD,
12/1/18,8,Theft from motor vehicle,,1,13D40,"Parking Lot, Garage",9700-9799,TELEPHONE,RD,
12/1/18,8,Theft from motor vehicle,,1,20G10,"Residence, Home (Includes Apartment)",9800-9899,MEADOWGLEN,LN,
12/1/18,8,Motor vehicle theft,,3,22B10,"Parking Lot, Garage",11700-11799,GESSNER,RD,N
12/1/18,8,All other larceny,,1,2A60,Daycare Facility,900-999,18TH,ST,W
12/1/18,9,All other offenses,,1,24C10,"Highway, Road, Street, Alley",1500-1599,GREEN OAK,PL,
12/1/18,9,"Destruction, damage, vandalism",,1,1.70E+31,"Bar, Nightclub",9600-9699,SOUTHWEST,FWY,
12/1/18,9,All other offenses,,1,10H40,"Highway, Road, Street, Alley",400-499,RICHMOND,AVE,
12/1/18,9,"Drug, narcotic violations",,1,14D20,"Residence, Home (Includes Apartment)",5000-5099,SUNFLOWER,ST,
12/1/18,9,Weapon law violations,,1,9C40,"Highway, Road, Street, Alley",12800-12899,EAST,FWY,
12/1/18,9,Aggravated Assault,,1,14D10,"Residence, Home (Includes Apartment)",5200-5299,NASSAU,RD,
12/1/18,9,Aggravated Assault,,1,22B30,"Residence, Home (Includes Apartment)",100-199,CASA GRANDE,DR,
12/1/18,9,Weapon law violations,,1,23J50,"Airplane, Bus,Train Terminal",7800-7899,AIRPORT,BLVD,
12/1/18,9,Robbery,,1,18F60,"Other, Unknown",8100-8199,SOUTHWEST,FWY,
12/1/18,9,Trespass of real property,,1,14D20,"Residence, Home (Includes Apartment)",8200-8299,LIVINGSTON,ST,
12/1/18,9,Aggravated Assault,,1,7C20,"Parking Lot, Garage",7000-7099,LOOP,,N
12/1/18,9,All other offenses,,1,24C20,"Government, Public Building",5700-5799,STRAIGHT,WAY,
12/1/18,9,"Burglary, Breaking and Entering",,1,19G40,"Residence, Home (Includes Apartment)",8600-8699,LEAMONT,DR,
12/1/18,9,Theft from motor vehicle,,1,18F30,"Parking Lot, Garage",5700-5799,WESTHEIMER,RD,
12/1/18,9,Motor vehicle theft,,1,14D40,"Other, Unknown",4100-4199,AIRPORT,BLVD,
12/1/18,9,All other larceny,,1,14D10,"Grocery, Supermarket",6100-6199,SCOTT,ST,
12/1/18,9,"Counterfeiting, forgery",,1,7C30,"Residence, Home (Includes Apartment)",7300-7399,CURRY,RD,
12/1/18,10,Motor vehicle theft,,1,3B40,"Highway, Road, Street, Alley",300-399,37TH,ST,E
12/1/18,10,Forcible fondling,,1,22B30,"Highway, Road, Street, Alley",400-499,SAM HOUSTON,PKWY,N
12/1/18,10,All other offenses,,1,19G30,"Residence, Home (Includes Apartment)",12800-12899,CORONA,LN,
12/1/18,10,Aggravated Assault,,1,6B20,"Residence, Home (Includes Apartment)",6500-6599,MORROW,ST,
12/1/18,10,All other offenses,,1,3B40,"Highway, Road, Street, Alley",600-699,GARDEN OAKS,BLVD,
12/1/18,10,Robbery,,1,9C20,"Department, Discount Store",5800-5899,LYONS,AVE,
12/1/18,10,Aggravated Assault,,1,1A10,"Highway, Road, Street, Alley",1000-1099,PRESTON,ST,
12/1/18,10,Simple assault,,1,1.70E+11,"Residence, Home (Includes Apartment)",5500-5599,RICE,AVE,S
12/1/18,10,Intimidation,,1,19G10,"Other, Unknown",10200-10299,CLUB CREEK,DR,
12/1/18,10,"False pretenses, swindle",,1,18F40,Restaurant,8400-8499,WESTHEIMER,RD,
12/1/18,10,All other offenses,,1,18F40,Restaurant,8400-8499,WESTHEIMER,RD,
