Latitude,Longitude
29.856284897959185,-95.25162830612244
29.66944225726196,-95.53262835232545
29.676494956905984,-95.26344950122187
29.707436610117348,-95.48575013163966
29.672524398096606,-95.3440337145399
29.732533090109193,-95.56373508028449
29.588749651908888,-95.51077832154154
NaN,NaN
29.71563288888889,-95.32175177777778
29.825890714285716,-95.27823342857143
NaN,NaN
29.724780484949836,-95.5292034013378
29.810301040816327,-95.27928628571428
29.7430857979798,-95.31982929292928
29.7803782,-95.2415903
29.674218,-95.568769
29.72907612244898,-95.53069167346938
29.648498666666665,-95.50392133333332
29.608616966435886,-95.48083861395233
30.2908453,-94.8467702
29.560019561797752,-95.12524359550561
29.6553136,-95.5638796
29.5660586,-95.1109395
29.7372691,-95.568692
29.66888339996516,-95.60649886503651
29.6879092,-95.419657
29.6487,-95.503109
29.731948189589545,-95.59946620881131
29.731948189589545,-95.59946620881131
29.704736054447125,-95.36691446595432
29.72529801010101,-95.54197651010101
NaN,NaN
29.842218992767332,-95.34715780265817
29.871187515151515,-95.47360703030303
29.83871893704282,-95.28216685142023
29.647176287027264,-95.22168971297273
29.647176287027264,-95.22168971297273
29.65375417171717,-95.30356533333332
29.819835432184842,-95.53073796856008
29.81076011054876,-95.36658607543227
29.6612887,-95.6074694
29.6930189,-95.3330385
29.6930189,-95.3330385
29.64533762394048,-95.21047144836588
29.659825121212123,-95.34140024242424
29.713705272727275,-95.53941577272728
29.71729067221895,-95.37044793350736
29.6695354,-95.5500233
29.862416157186622,-95.29486386396741
29.629218,-95.50357
NaN,NaN
29.70310484848485,-95.36632151515151
NaN,NaN
NaN,NaN
29.790979130019164,-95.57667599648597
29.790979130019164,-95.57667599648597
29.6637238,-95.2769813
NaN,NaN
29.723049,-95.477791
29.67892076923077,-95.55265615384616
29.7596844,-95.3640719
29.660999473219775,-95.33239065596185
NaN,NaN
NaN,NaN
29.7477,-95.369712
29.652766,-95.355559
29.614598416409855,-95.47998544268812
30.130035,-95.2264171
29.7214798,-95.48893340000001
29.8692603,-95.3004966
NaN,NaN
29.6684555,-95.532622
29.696692108050502,-95.26863609221162
NaN,NaN
29.847183461646164,-95.54094157865747
29.752250122448977,-95.37762946938776
29.7456259,-95.3719684
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
29.6256184,-95.5074302
29.740314428571427,-95.49848385714286
29.67227555795075,-95.28566058932596
29.734173856489644,-95.58062402496451
29.7498187,-95.3772533
40.2544929,-84.336892
29.700315542713568,-95.2897792562814
29.700315542713568,-95.2897792562814
29.73375,-95.47204179858402
29.85845699671199,-95.50510257285258
29.85845699671199,-95.50510257285258
29.85845699671199,-95.50510257285258
29.653261663316584,-95.56555192713569
29.653261663316584,-95.56555192713569
29.7663796,-95.369594
29.83506366722126,-95.36006400201252
NaN,NaN
29.675176571428572,-95.58791257142857
29.6177562,-95.4928804
29.6177562,-95.4928804
29.6177562,-95.4928804
31.363802464270652,-95.18549300074157
29.8520735,-95.3773772
29.8172812,-95.3710791
29.737879142857143,-95.49062385714286
30.0448554,-95.1828603
29.70117218367347,-95.36830291836735
29.63552658469124,-95.49815149503924
29.611335181818184,-95.22776036363636
29.86179859910017,-95.50555422962097
29.86179859910017,-95.50555422962097
29.8481793,-95.3442169
29.737974,-95.356987
29.772989434343433,-95.38364252525253
29.67656460903469,-95.26335238343106
29.72907612244898,-95.53069167346938
29.744261,-95.332169
29.732204,-95.543416
29.839696,-95.280324
29.8064826122449,-95.48907093877551
NaN,NaN
29.8946776,-95.5436183
29.747109611179162,-95.58571844471666
29.850052291666668,-95.51196837500001
29.619366,-95.5092476
29.737918786347013,-95.61788345529926
29.6553136,-95.5638796
29.675173469387754,-95.58786632653062
29.8172812,-95.3710791
29.9455647,-95.5274958
29.734307489795917,-95.29078412244898
29.800964515151513,-95.36376347474747
29.800964515151513,-95.36376347474747
29.679407974358973,-95.55609169230769
29.6879092,-95.419657
29.849885,-95.513286
29.705864499999997,-95.311066
29.771151163265305,-95.40231979591836
29.83071530612245,-95.39931365306121
29.83071530612245,-95.39931365306121
29.636438714285713,-95.243864
NaN,NaN
29.671004795918368,-95.50360014285714
29.890060142857145,-95.30620271428572
NaN,NaN
29.767486163265307,-95.33859512244898
29.68469316161616,-95.5627964949495
29.730669168234986,-95.64062874866457
29.730669168234986,-95.64062874866457
29.8172812,-95.3710791
29.802929,-95.495464
29.7345257,-95.3936823
NaN,NaN
NaN,NaN
29.801829,-95.255124
29.670256237409852,-95.26359323378654
29.692070066666666,-95.55194836666666
29.77079232653061,-95.40937953061224
29.77079232653061,-95.40937953061224
29.7534009,-95.3718294
29.9267185,-95.5188331
29.825021,-95.510174
29.713705272727275,-95.53941577272728
29.67313,-95.554872
29.6887243,-95.4894892
29.764461101010102,-95.40168661616161
29.778825571428573,-95.29444285714285
29.667380779661016,-95.50844349152543
29.65091,-95.481679
29.71545342105263,-95.50129510526317
29.759265,-95.366923
29.68702793808916,-95.55172708016543
29.68702793808916,-95.55172708016543
29.606307,-95.285893
29.7510485,-95.3241423
29.7356816,-95.6309349
29.748014540723226,-95.57106349308556
29.707141521739132,-95.48683776811595
29.925270272235366,-95.40297219839974
29.734941040816327,-95.51407581632652
NaN,NaN
NaN,NaN
