Census_Tract
422500
NaN
510900
431302
211900
980000
NaN
423401
453000
451002
421700
314001
433100
521100
NaN
421202
221200
510700
331400
433003
231400
451001
980000
531600
453602
NaN
311000
NaN
313000
432300
350601
NaN
433600
330200
233200
533300
431802
330301
NaN
522302
312300
980100
533300
210100
511301
510400
510600
240100
431101
331800
421700
410401
313500
532100
432200
531900
NaN
511200
511200
521800
521800
NaN
221600
530700
410600
423000
330500
330500
433502
520300
334003
334003
231600
431802
531800
334003
520500
431900
510100
230900
230900
511200
980000
422000
NaN
100000
422600
422600
532300
432200
NaN
452000
430700
410702
432701
222600
NaN
NaN
NaN
452100
421403
421300
231000
331100
310100
333500
453601
320100
531400
531400
222600
510200
421202
521600
433501
313100
980000
422200
422000
330800
510900
421101
452802
NaN
432200
420300
233600
233600
350500
431301
453502
NaN
NaN
220600
670200
670200
431900
231600
NaN
411501
430800
510600
411502
412900
541700
311200
331300
511200
313000
314300
333300
980100
232702
331200
530300
530500
521700
230500
453100
421300
421300
533400
341100
432500
433001
452202
421300
NaN
NaN
423302
551703
532300
332100
312900
312500
312500
421403
453502
NaN
331500
422200
422200
221300
433201
211700
331400
NaN
210500
333300
NaN
432300
432300
432701
452500
410300
550200
432001
552400
423401
423401
541700
431900
230300
452300
432802
331400
231600
231000
211200
453402
233200
330900
421800
421600
423401
431801
432400
312500
312900
422000
432901
NaN
431600
240502
312300
313500
431301
311700
423500
410701
NaN
332000
332000
453000
552700
231600
222600
333500
452100
432902
530100
313700
NaN
331800
522401
211000
NaN
422500
310100
511600
422301
333000
NaN
440100
510500
NaN
511302
980000
410500
NaN
410600
212500
220200
230400
452300
451300
423500
422302
410600
431900
310100
231000
NaN
411800
334100
451100
452300
543200
543200
330303
521100
510500
423401
313100
543200
NaN
530900
451100
522302
412200
211500
520300
NaN
410500
430700
330900
NaN
NaN
531900
240100
312200
333000
980000
313200
511400
420100
521500
334100
522202
221400
321401
550100
220400
420800
411502
423202
312300
531500
NaN
431802
521800
520400
433001
232000
510600
NaN
532900
541700
331200
232701
420300
332000
332600
332600
410200
NaN
210600
550100
313600
331100
510900
NaN
421500
221000
452400
530100
320200
320602
NaN
211700
100000
NaN
452801
452801
420700
312200
532300
314400
233600
423202
511100
421500
511302
522401
430700
NaN
450500
531400
431402
100000
332400
452100
452201
432801
311100
332200
433600
NaN
NaN
532300
453000
532700
410200
410300
312500
540100
421600
530900
422100
310200
452000
521600
532200
432702
233200
530100
210800
530700
331900
451300
NaN
313600
451500
410702
230200
NaN
521700
333600
330400
411100
411000
410200
421102
531600
211900
232702
232702
440100
NaN
NaN
233300
534001
511500
670200
670200
432901
NaN
533300
NaN
221400
520500
313100
453602
532300
231300
453000
432100
451300
420500
451100
430100
312800
NaN
NaN
333000
211500
100000
530100
NaN
232702
NaN
431502
530100
532100
422600
423302
433600
421202
NaN
421800
311800
100000
311700
NaN
211500
423500
410600
231300
222503
422200
312800
340700
NaN
NaN
453402
451601
522301
NaN
412200
331601
432002
454301
310900
421500
411300
530800
NaN
314300
NaN
423302
422600
311500
530400
312500
541700
541700
980100
331601
312500
433001
421800
312400
432500
NaN
313100
331500
314300
432500
452000
231900
231900
410701
980100
NaN
453700
NaN
432500
431600
431600
331700
543200
433501
233600
422900
533300
431501
533701
320601
453501
410600
313900
410600
310900
410702
NaN
333800
411600
530100
314002
421300
232200
232200
232200
230500
412000
NaN
423401
NaN
410401
230900
452202
412200
522402
NaN
510900
NaN
670101
670101
411800
230200
313800
511600
423202
221500
511500
231800
532300
410600
411300
530800
320100
410402
431900
431900
433202
451602
431802
410401
313900
222502
NaN
431501
331200
334100
211300
411800
332500
233600
452300
452300
NaN
431101
542000
220800
312700
450802
100000
332300
NaN
522500
100000
410600
211100
333800
NaN
451602
312600
452801
432002
240100
522401
NaN
431402
330600
NaN
313800
423202
431000
NaN
431301
313500
313500
NaN
333201
231500
452201
423100
410900
520500
432300
510600
432802
421402
432001
332000
NaN
510200
432200
670101
334100
431900
451602
531300
422200
331100
332500
421500
511500
422900
311200
230600
230600
431301
431301
530100
422401
511500
453100
431201
450300
331200
333901
453200
421500
NaN
411501
220500
241500
NaN
522202
453100
423100
423100
530100
331100
320200
423100
231000
231400
311200
221300
423402
232702
520100
NaN
222503
NaN
452000
420300
340100
550200
530400
311900
211600
211600
NaN
NaN
312200
NaN
221400
331400
423401
341100
670200
333201
421500
312700
410600
333202
430900
433600
510600
451001
312800
431900
520500
334003
221000
341301
320602
231300
233200
432701
230600
310900
432801
521100
NaN
NaN
453200
432702
532100
510700
232701
532200
334100
NaN
430700
431201
220400
521900
521900
452000
NaN
511500
422401
431202
314400
432801
NaN
433100
NaN
510200
333902
NaN
331601
431201
NaN
NaN
312500
521900
231300
410600
511100
531700
452400
423100
980100
331400
511001
450300
231200
411000
312600
310800
NaN
431000
211000
423301
423301
NaN
333500
240502
241500
450802
334003
432802
333202
421102
330200
330400
541700
450300
314300
313400
313400
311700
331300
530700
412900
453000
221200
421500
NaN
NaN
410800
NaN
312900
421201
421201
330800
330800
333201
332100
421500
421500
423202
433501
NaN
332100
432801
411501
440100
232701
410702
450300
450300
232701
332600
532100
433001
NaN
543200
333902
NaN
551500
NaN
313000
420800
312500
220900
NaN
314400
NaN
340100
410701
312600
NaN
NaN
413300
NaN
413201
421600
NaN
331200
231300
432500
NaN
333500
413300
NaN
431802
NaN
330900
NaN
980100
231000
520300
521700
433001
333300
451402
314300
522301
332900
NaN
NaN
333300
520602
333500
451002
341301
452100
432600
431802
510300
412200
333000
232701
221200
220700
431900
333600
NaN
NaN
NaN
522202
453602
NaN
211100
NaN
NaN
NaN
522201
411900
331900
412200
231500
232701
NaN
433100
211600
530100
210600
NaN
231900
320500
320500
411100
NaN
333500
413300
NaN
431900
313100
313800
451602
533100
422200
350500
552602
520200
432500
NaN
310300
NaN
432801
NaN
311700
530100
241500
670300
432702
411900
520500
423201
310300
431900
533300
533300
533300
211200
320900
221200
231600
231100
333800
552601
333100
NaN
432802
312500
453300
410600
210600
532001
334003
330200
450400
433502
453601
453200
532900
420800
NaN
421102
NaN
310900
232701
522201
410701
453402
332500
533200
333000
NaN
NaN
453402
452100
430800
432001
450802
332500
240100
450802
450802
452300
NaN
451601
431301
451001
510200
332100
411600
333300
313300
NaN
670101
980000
980100
310100
211500
431102
313600
670200
432001
231500
453100
453602
522302
980100
520500
320100
422402
312300
321000
510600
NaN
450802
331602
520200
452400
210900
532200
451601
410500
421102
313200
451001
NaN
NaN
212300
453700
NaN
510300
330800
NaN
NaN
NaN
432600
431502
330900
NaN
532400
333500
NaN
423100
431802
331500
530400
331500
NaN
433400
421401
313800
331500
331500
451901
230700
452000
NaN
211400
211400
332400
533400
221300
432200
231100
531500
NaN
432001
310900
311500
433100
423100
NaN
240502
510600
310700
450900
NaN
NaN
230100
452300
312600
452100
310700
520400
432801
453601
231200
NaN
221200
313800
311100
313200
421403
NaN
221300
550402
550402
NaN
531300
552700
312900
NaN
423302
423302
450300
332400
314002
311900
421102
NaN
520500
433600
311800
552601
520300
510600
433502
433502
543200
NaN
533200
NaN
222503
231200
310700
NaN
433003
313100
450802
432200
532900
333700
431202
220500
NaN
331200
533500
233200
230400
321100
312400
NaN
312500
421102
333901
550200
210400
230200
451800
433002
NaN
432002
NaN
330303
510300
310100
532900
NaN
511200
230300
222502
310400
313400
320900
320900
230600
670200
432200
433502
410600
313700
420300
451001
332900
511001
411502
420400
NaN
231200
551800
233600
432400
220900
312400
312400
312200
222503
411100
454301
220800
510100
431900
451001
332700
450802
533300
100000
451401
321000
330900
411502
312600
310900
310900
211700
452300
422701
423500
522402
432001
NaN
220700
220700
220700
431900
452500
321000
NaN
432400
432901
432901
432801
220400
NaN
221200
211000
511001
511100
511100
532300
451402
333600
433201
231400
220600
220600
NaN
230500
340700
421500
421500
522000
NaN
NaN
