Latitude,Longitude
29.81697514572864,-95.34611081407036
NaN,NaN
29.71902,-95.264381
29.60086697315436,-95.39789769127518
29.60086697315436,-95.39789769127518
29.8482052,-95.3428257
29.8027427,-95.482333175
29.8027427,-95.482333175
29.813803,-95.284237
29.6274655,-95.392387375
29.6274655,-95.392387375
29.7478480625,-95.5754798125
29.678382499999998,-95.4260014873581
29.772274,-95.613482
29.7546397,-95.6248604
30.049272223006657,-95.23687027516543
29.639630612244897,-95.34838389795918
29.952136,-95.310677
29.84882169387755,-95.51371502040817
29.733605502672056,-95.60768212574946
29.7589382,-95.3676974
29.67783898558139,-95.33423083774977
29.820457465126516,-95.27186784527362
29.803573755876666,-95.36923011874495
30.015711,-95.226981
29.728117,-95.433741
29.95211402684564,-95.29749108053691
29.712883,-95.311684
29.730197847424556,-95.31469471207048
29.6194484820347,-95.49812054493626
29.85486317570662,-95.54365346763802
29.764752630872483,-95.34141910738255
NaN,NaN
NaN,NaN
29.64295044897959,-95.33851018367346
NaN,NaN
29.712883,-95.311684
29.842801127102067,-95.51068974714234
30.0590373,-95.2550734
29.5724169,-95.1090871
29.686013,-95.244434
29.746641,-95.38736
29.645075723059414,-95.29127689876752
29.673288,-95.380649
29.971302448979593,-95.5463873877551
29.728358454545454,-95.36583060606061
29.647206602535274,-95.21899858463145
29.636439125,-95.23770143750001
29.74333004081633,-95.37452769387755
NaN,NaN
29.64467357827093,-95.24450546438715
29.641542,-95.401844
NaN,NaN
29.78068386701053,-95.48549198265941
29.7589382,-95.3676974
29.734378081632652,-95.37908167346939
29.830417,-95.333007
29.7433104,-95.45301990296323
NaN,NaN
29.8167482,-95.509612
29.8167482,-95.509612
NaN,NaN
29.729133,-95.464053
29.7356816,-95.6309349
29.73771,-95.510181
29.6855613,-95.5110218
29.6855613,-95.5110218
29.860954758283416,-95.303117
29.8181838,-95.4670123
29.824462329683048,-95.50496731864317
29.562495989898988,-95.11502331313132
29.648486666666667,-95.34044909090909
29.693508302800723,-95.3350937838608
