Latitude,Longitude
29.73797415,-95.46430859192307
29.756991760000002,-95.38903706
29.701128,-95.241809
29.889519,-95.372582
29.7872708,-95.6602143
29.741946795918366,-95.61571242857143
29.796271836734697,-95.36572842857143
29.97061426666667,-95.32644373333333
29.636377726786712,-95.42562205655592
29.85215414285714,-95.52050042857144
29.815813673469385,-95.21289910204081
29.7576387,-95.3605512
29.734224,-95.351339
29.6855613,-95.5110218
29.735304,-95.6342881
29.85215414285714,-95.52050042857144
29.85498363888889,-95.39522411111112
29.768375,-95.410483
29.6870652,-95.46247635651407
29.746448124999997,-95.3221271
29.7451233,-95.37397658428083
29.772711938775508,-95.41176514285715
29.84993,-95.477401
29.843843727272727,-95.259644
29.6851734375,-95.35536575
29.687827945054945,-95.41258664835165
29.7546397,-95.6248604
29.84971775,-95.310022375
29.690743191919193,-95.36794548484848
29.653508701238547,-95.34153895323723
29.678052529940157,-95.45505369494519
30.007047590909092,-95.31800236363637
30.2908453,-94.8467702
29.880262,-95.374732
29.752508224489798,-95.38049751020408
29.81066412244898,-95.47882314285714
29.922319050671984,-95.40725963760066
NaN,NaN
29.7356816,-95.6309349
29.8181838,-95.4670123
29.832366608591965,-95.32536277715211
29.731558775510205,-95.36924753061224
29.707051,-95.553581
29.7453104,-95.3456288
29.7356816,-95.6309349
29.692064,-95.283487
29.7855483,-95.4639472
29.685146922167732,-95.42077429183944
29.86306630752061,-95.41395567036668
29.794157246514924,-95.32200383079851
29.66873683167451,-95.55481187266214
29.7739585,-95.21471041666666
29.617314242424243,-95.43401686868687
29.922706973628955,-95.19199048963085
29.847341,-95.401579
29.750675,-95.283492
29.725199,-95.3888022
29.83527557148937,-95.37142710124493
NaN,NaN
NaN,NaN
29.87446031964817,-95.38180017332138
29.6943314,-95.3920208
29.6943314,-95.3920208
29.9516281,-95.5581258
29.6553136,-95.5638796
29.7234246,-95.4757717
29.825009,-95.478675
29.6762544,-95.5338647
29.79188437373737,-95.33696297979797
29.8481793,-95.3442169
29.557028576033744,-95.14832460676358
29.756771043478263,-95.47850152173912
29.712883,-95.311684
29.782536104483256,-95.42717790228053
29.7420619,-95.3818118
29.743306333333333,-95.4670975
29.802762,-95.477612
29.733205787878788,-95.4787126969697
29.55860490909091,-95.12369163636363
40.2464593,-80.2114472
29.74170024489796,-95.36695418367347
29.687827945054945,-95.41258664835165
29.7108765625,-95.506787375
29.803638,-95.516494
29.687827945054945,-95.41258664835165
29.77418876190476,-95.18665828571429
NaN,NaN
29.8181838,-95.4670123
29.7433104,-95.45301990296323
29.6553136,-95.5638796
29.595669534893574,-95.47944058667008
29.73265798403528,-95.54443561237478
29.73265798403528,-95.54443561237478
29.636377726786712,-95.42562205655592
29.6256184,-95.5074302
29.761256145663584,-95.384889311917
29.6256184,-95.5074302
29.823549,-95.522729
29.8946776,-95.5436183
29.66642269230769,-95.50470846153847
29.68538719607843,-95.39623953921568
29.683703,-95.4123167
29.855919530612244,-95.42946110204082
29.6875413,-95.4124422
29.626447319579214,-95.25963302428467
29.72636144007676,-95.48828416858781
NaN,NaN
29.799519307001432,-95.47401797246984
29.6637238,-95.2769813
29.846251804414763,-95.50623054582663
29.71108187634193,-95.39991745997067
29.6256184,-95.5074302
30.0199992,-95.4022909
30.0199992,-95.4022909
