Latitude,Longitude
29.729133,-95.464053
29.620827542146145,-95.43516282589977
29.797760434343434,-95.5017428080808
29.802827333360778,-95.24705691412645
29.6896934,-95.5044425
29.716340846938774,-95.48489931632653
29.675341666666668,-95.5461496969697
29.8697814,-95.4103306
29.810916,-95.261614
29.869085181818182,-95.37510757575757
29.636439125,-95.23770143750001
29.58641427272727,-95.46120618181818
29.9859949,-95.3433399
29.810709,-95.4787927
29.6887243,-95.4894892
29.78217024489796,-95.53182746938775
29.803043,-95.4950811
29.73385919924706,-95.25723319642896
NaN,NaN
29.844475666666668,-95.54806066666667
29.6879092,-95.419657
29.861854,-95.34303
29.6436697,-95.3872272
29.85989704081633,-95.39117897959183
29.7589382,-95.3676974
29.7345257,-95.3936823
29.7345257,-95.3936823
NaN,NaN
29.7547609,-95.6252001
29.953946120748526,-95.42277554825334
29.672380222222223,-95.28086477777778
29.8412969,-95.47329
29.84542,-95.473322
29.735450836734696,-95.48786269387755
29.692148734693877,-95.3578937755102
29.7750728,-95.45839266875547
29.96996469230769,-95.32625192307692
29.712678,-95.3163368
29.94195972833219,-95.43989882088482
29.703838189189188,-95.58523767567567
29.8685032,-95.2941468
29.711801,-95.5538571
29.749798282375725,-95.48507570367963
29.652986507537687,-95.56584478894473
29.743587836734694,-95.36634404081633
29.666270951984195,-95.33594501451978
29.766581,-95.395986
29.5142819,-95.3759478
NaN,NaN
29.84721284418972,-95.538542175098
29.61542775,-95.4214826875
29.6017045927622,-95.4936349860379
29.8946776,-95.5436183
29.64126215151515,-95.25809699999999
29.70689211111111,-95.59613011111111
29.7356816,-95.6309349
29.73614481499286,-95.49519909938844
29.7666506,-95.4551646
29.6553136,-95.5638796
29.877138939393937,-95.29527592929293
29.682825,-95.386907
30.2908453,-94.8467702
29.724267673469388,-95.28593851020408
30.2908453,-94.8467702
29.8239329,-95.54675437096117
29.7345257,-95.3936823
29.8393367,-95.4568672
29.835006696969696,-95.35334812121212
29.7347819,-95.3747602
29.640705363636364,-95.36102363636364
29.732107722603065,-95.54256010714626
29.775897,-95.337622
29.679315734693876,-95.55279595918367
29.705209283300984,-95.43130764384641
29.679786,-95.419098
29.6345422,-95.340645
29.66626251771996,-95.33637072782993
29.82796405,-95.38000169467747
29.7498187,-95.3772533
29.948239333333333,-95.393433
29.7815019,-95.3602778
29.7371215390625,-95.5348900234375
29.7371215390625,-95.5348900234375
29.731378425449964,-95.28532721475565
29.62779131778883,-95.35794115747723
29.7641789,-95.4094167
29.8753708,-95.3863217
29.801259232323233,-95.33493761616161
29.801259232323233,-95.33493761616161
29.6620219,-95.5690721
29.742665224489798,-95.31298444897959
29.720683146341464,-95.38298626829268
29.7356816,-95.6309349
29.724096,-95.356699
29.7878089,-95.53245492317902
29.760639,-95.354373
29.83727580335302,-95.30702655609971
29.67223232885906,-95.43687248322148
29.774878,-95.426211
29.664230595959598,-95.36022866666667
29.664230595959598,-95.36022866666667
29.6235007,-95.22765099152815
29.7048011,-95.4030974
29.803043,-95.4950811
29.6684398989899,-95.35925746464646
29.6684398989899,-95.35925746464646
29.803043,-95.4950811
29.803043,-95.4950811
29.778246,-95.227002
29.8451361,-95.37691925
29.678284,-95.264204
29.7411796,-95.46843373137588
29.7411796,-95.46843373137588
29.7035907,-95.590324
29.84374534228188,-95.31784203355706
29.621317,-95.4387064
29.952136,-95.310677
29.810709,-95.4787927
29.797503499999998,-95.36983708505801
29.74272214285714,-95.4708331632653
29.74272214285714,-95.4708331632653
29.651568,-95.36574723255814
29.7035907,-95.590324
29.872931,-95.42062
29.7641789,-95.4094167
29.817096,-95.376868
29.6879092,-95.419657
29.685453186169784,-95.49422142738206
NaN,NaN
NaN,NaN
29.8293364,-95.4053058
29.71336431671278,-95.3509322134809
29.74987,-95.355152
29.685237546615213,-95.4163437347209
29.82324209395973,-95.48864158389262
