Census_Tract
452100
413201
421401
543200
221000
210900
333300
NaN
333300
432801
420100
550100
550100
432400
540100
313800
432500
451300
420500
331300
432200
453402
NaN
311500
NaN
331400
NaN
422701
410702
350200
350500
321000
222000
511200
421102
411502
320900
411400
211000
211000
533500
533500
421102
NaN
432902
452500
433202
531300
411502
312200
451601
520500
432801
312600
331602
453800
432702
452802
320200
NaN
NaN
411502
452801
452801
420100
452202
NaN
NaN
431502
531300
333202
NaN
521400
422900
NaN
320700
NaN
410900
332700
670200
313500
313500
221100
453000
432001
432001
453403
413201
451901
451901
450500
530800
980100
211100
211500
432500
231500
452000
313600
453402
NaN
NaN
331200
240502
411502
330303
421300
313300
453700
510600
522202
333800
231400
NaN
311800
530700
531900
531900
410401
980000
522100
231800
331300
NaN
NaN
NaN
NaN
311100
NaN
670200
NaN
522401
332400
670200
321300
233200
211300
333202
333300
231600
312700
212500
220800
670200
432100
NaN
433600
NaN
453601
NaN
230900
230900
451800
422701
331900
NaN
520400
NaN
452100
453000
333202
453602
313100
330900
NaN
211400
330303
431201
541700
430900
NaN
314002
451300
321300
532001
420200
330400
NaN
452400
412200
423100
430800
232401
432200
431102
533300
NaN
NaN
313200
100000
NaN
321700
330100
520500
433600
450900
331700
432801
333100
431802
333902
NaN
453601
432001
210400
421201
230600
670200
NaN
453000
NaN
433501
433501
312200
221600
312200
331300
NaN
431900
431802
NaN
521600
NaN
NaN
321100
520400
230400
231600
222503
454301
452400
334100
220800
220800
670102
423302
451401
313000
432200
221400
NaN
NaN
312500
NaN
312500
NaN
231100
333902
334003
453300
532300
432100
231600
522301
312700
NaN
331500
452100
531800
532200
330900
220500
NaN
451300
451602
432901
520400
NaN
333901
421300
421300
432300
NaN
211700
313000
210600
420800
431900
431900
453601
431101
NaN
211400
433502
210500
670200
330800
532900
NaN
551500
211600
521100
433502
NaN
510100
NaN
312500
NaN
530400
450802
NaN
453402
550500
333500
531900
331400
331700
332000
433002
333800
333800
980100
211700
212300
231900
432802
NaN
522201
530200
451100
312500
212300
510600
311100
521300
423202
520100
221200
422600
521600
231000
NaN
333600
421300
453601
