Census_Tract
220100
532300
324200
330900
330900
220700
520300
520300
230900
330900
330900
451100
314300
NaN
NaN
NaN
331700
240100
521700
452000
NaN
332200
230900
511600
NaN
432400
241500
320100
310800
330303
521600
211400
511600
432100
331700
452201
311200
521700
NaN
341301
321800
410500
333700
331100
552700
312700
321300
333300
312500
331601
320900
334100
210400
430200
NaN
312500
230400
411300
221500
NaN
NaN
341301
431900
451602
431201
422800
422800
231600
530100
521400
341301
331800
313400
313400
522100
340500
231200
231200
530200
421102
421102
NaN
430700
423600
314001
221600
421700
453100
230600
332800
511500
221500
452900
313400
313400
430100
452000
410600
432200
341301
221300
530900
433300
313600
221300
332900
433501
433501
432701
314300
333300
543200
312600
451002
670200
670200
221300
313400
230400
NaN
521400
332600
332600
432002
532001
410600
310400
233200
330302
330302
520500
330500
340700
NaN
433600
532001
231800
311600
350300
331800
220100
311300
451001
331100
331100
411000
532900
451700
313100
312500
433003
330600
453601
340500
330302
221200
511600
NaN
221400
211000
432802
231500
521800
220500
211700
NaN
222501
452500
413300
334003
411300
410600
431802
NaN
313300
533500
NaN
451500
320100
320100
452100
452100
431302
511301
320700
311700
220500
340500
314300
312600
212400
320602
332000
NaN
332000
NaN
230700
230700
311000
431301
341301
422500
332200
451100
231000
451401
311300
411800
411000
550100
453602
222401
522302
411800
310800
310800
531000
312200
543200
422500
433502
433502
433502
230400
NaN
311900
312500
312500
211300
533200
211900
211900
231200
333202
331700
331500
530200
NaN
333202
331400
410200
540200
450802
212500
421403
312800
312800
521100
432002
432100
413300
NaN
453403
530800
453601
310600
314300
423000
333902
NaN
412000
221400
314300
550200
433501
432100
NaN
330302
440100
432300
NaN
100000
311100
530600
311800
222502
511100
432001
211100
432802
422200
511600
NaN
452202
232600
220100
NaN
240100
452000
433400
331200
331200
423302
531600
410401
211400
521700
430100
NaN
411000
331700
421600
220500
422600
NaN
331700
350500
211700
NaN
531200
NaN
221200
520500
311400
NaN
451402
522302
452500
412200
430700
520400
210400
510600
432701
311200
232000
410600
231100
NaN
333700
331100
221300
313200
232600
531100
431802
230700
231000
221200
221200
220500
222501
452500
313000
432701
432802
452400
430900
421101
451200
510200
532600
421101
334003
530100
NaN
430800
421101
NaN
440100
311400
453100
453100
331300
230900
212500
321000
521200
432300
423401
531300
421102
510600
432902
333902
432702
231300
531300
422701
331300
220500
233200
313900
221400
333902
220200
310700
NaN
314002
NaN
240502
222600
454301
422600
421300
452500
552700
552700
210600
333300
432001
532600
NaN
310200
232500
320700
453200
431301
220500
453601
313500
313500
NaN
350200
422600
422600
410600
532100
NaN
521700
432100
413300
330200
521700
333800
451601
330100
453403
452201
NaN
230800
510200
411000
420300
510600
330800
452201
522302
NaN
NaN
312200
230200
NaN
411501
431202
331400
532300
433003
433003
310500
310500
331500
690402
350500
340500
452802
452802
510300
220500
340500
421300
531300
331601
411000
530300
411502
510300
410500
422100
233200
432002
232500
331500
451403
421201
532001
NaN
NaN
333300
331900
331500
320500
313100
NaN
532100
NaN
310200
453200
NaN
310200
334003
334003
452201
521700
330900
311700
311700
432901
542000
312600
411000
211300
314001
313900
230900
522100
312500
520500
230200
321402
320700
320601
433002
211600
NaN
312600
330500
NaN
NaN
220500
433501
433501
240100
440100
411100
NaN
521200
313100
NaN
NaN
221100
NaN
NaN
211500
321100
533100
410900
333800
221400
422800
241500
312500
312500
220500
532400
333800
312200
321000
432701
531300
NaN
220900
220900
330800
312600
NaN
NaN
411300
311100
333902
NaN
220500
313700
420100
422900
532300
212300
532200
211600
330500
221700
410600
230100
334003
231100
454301
331300
340100
411900
541700
221200
222000
431900
220400
452202
331601
422301
532100
413300
423301
230200
431201
313800
324000
411501
220600
532001
221700
221700
451403
221200
NaN
NaN
331100
312400
452100
452100
333300
333902
240502
NaN
NaN
421101
421101
320900
211400
332900
321401
410900
410100
522201
411300
NaN
451902
531300
433501
521900
220500
432400
340500
313300
310800
530400
420600
450500
530700
432001
NaN
NaN
450500
NaN
332000
510700
222600
NaN
451402
451402
433501
432702
330200
NaN
533100
NaN
333201
333201
NaN
311500
210500
421700
511002
551500
423402
421800
411800
211300
230500
211100
331500
332500
210500
332200
451002
310600
313300
NaN
332400
334100
421500
NaN
451901
230700
212500
980100
420100
231400
350500
231800
432600
411300
550100
314002
422301
230400
321000
413300
350500
331300
NaN
NaN
431802
332800
314002
520500
520500
NaN
411501
451901
451901
310300
NaN
411000
NaN
410900
550700
221000
431801
453402
410401
451601
NaN
422600
333300
NaN
230700
422500
452100
450300
NaN
NaN
313500
231900
NaN
412900
453401
231500
533200
534100
311100
311100
520500
NaN
431201
331200
411502
NaN
410300
NaN
311600
222600
221200
520500
331700
230700
230700
452900
NaN
312900
211000
410701
230900
431900
453300
431102
NaN
231100
222503
432002
313600
511600
232600
312900
410600
410600
232702
510600
510600
521300
231300
333202
431802
421101
410200
231000
432802
433400
313300
232702
541700
511302
332600
432902
240100
211500
330200
521200
331200
314300
312400
333202
333202
451100
453501
210500
331200
333202
333202
411600
211300
312400
340500
530100
421800
313600
313600
431900
552700
320602
520500
670200
670200
331500
331500
521700
100000
520500
422701
421500
420100
452300
432100
421800
432100
432500
530100
530100
411501
331100
100000
NaN
330200
220800
220800
210600
340500
314300
550100
522402
NaN
221000
450700
NaN
421102
100000
NaN
221400
221400
313900
431900
432200
452100
431302
NaN
432200
452201
314002
411502
432600
NaN
432002
333100
231200
231200
311600
431102
522302
310200
231300
NaN
330400
432701
333300
530100
310700
312700
533200
453602
331800
NaN
552601
552601
552601
231300
230900
313800
233200
321100
430800
220200
420500
452100
313400
313400
451901
NaN
980100
313800
311100
332100
411800
410200
100000
432200
542000
542000
452000
310700
530900
211500
NaN
NaN
532700
421101
220900
543200
232701
NaN
433100
520500
100000
530600
413202
311100
231600
423302
410401
NaN
510600
210600
432002
432002
510200
532001
311300
330500
NaN
433202
433202
230900
531400
332800
453403
333700
211100
451901
313200
543200
431900
411501
551703
333202
333300
410100
410100
333202
520300
432702
451500
412900
NaN
432702
210800
521700
521700
221200
422800
422100
422100
NaN
NaN
NaN
331601
333202
453200
421401
450300
670102
431900
310200
520500
521200
423202
423202
422600
440100
432701
410100
521600
432200
432200
423302
313100
672001
530500
232701
423100
231300
231300
313900
330200
420600
332900
521800
310300
522401
533500
421300
521900
211400
451002
312200
421300
421300
232702
453601
320602
333202
211500
530500
453402
333300
453602
432901
313100
320900
NaN
340100
333100
NaN
421102
231900
521700
232000
320500
333100
510400
530800
333800
423500
221500
510400
431402
431102
310200
432400
NaN
533300
533300
532300
532300
310800
310900
323000
453601
522401
230500
320900
232000
312600
NaN
451002
533300
220100
331200
331200
313100
320100
452801
231100
451002
421300
550200
NaN
433400
222501
313800
313800
221600
313100
333202
310700
210500
421800
222600
451002
410600
221800
410702
412000
432600
410900
422200
452801
410702
232701
NaN
522202
452000
210800
210800
313600
331700
314300
332400
100000
532100
432002
422702
510900
420400
NaN
220500
312800
532200
331400
334100
431302
411300
530800
520200
313800
432400
432400
313600
NaN
410600
331400
432200
533300
331200
330301
NaN
431402
521700
521700
432702
421800
221200
333300
312300
311200
453700
432802
451901
211900
312600
231500
542000
332000
230700
510800
432802
232403
331500
333300
NaN
210400
510800
333902
511500
NaN
522402
233600
331200
331200
551703
411300
452300
421800
410200
421102
321402
NaN
530800
230700
423202
330800
521700
NaN
221600
431301
NaN
432702
521700
NaN
332900
432801
420400
421102
331300
211100
452300
331900
312500
431700
211500
410600
220600
350500
NaN
454301
454301
521700
550100
421300
350601
510200
211400
220500
432100
450802
451500
521700
320700
222600
672001
530400
670200
211300
432902
230200
230400
230400
452201
431802
421300
211700
211700
NaN
211700
532100
521700
422402
522402
410701
451401
320800
320800
310200
310200
321000
313100
333500
311800
311800
431101
510100
422100
320900
421403
320700
331400
333800
331900
331900
453300
453300
NaN
511500
NaN
310700
453100
453602
330900
230700
NaN
312500
312400
532100
211900
211900
450802
420300
530400
240100
NaN
312500
221200
233200
453501
453501
331500
333500
313300
333600
330200
433300
220300
334001
211700
452000
230200
432802
530700
551400
532300
310200
530800
232701
331700
100000
452802
314400
211300
211300
333600
431700
510300
210600
432001
432001
423000
330302
330302
231900
313500
530700
241500
440100
312700
433502
432002
310100
522100
450802
430100
430100
210800
212400
321000
510900
421300
452400
433600
510100
331800
334100
232702
232702
521600
453000
453000
240600
550200
311800
530800
432300
333300
232702
520500
520500
532502
333500
452400
340700
420300
453402
410100
331500
313000
422301
452100
421300
433600
NaN
331200
333202
232500
210800
531800
531800
531800
531800
510100
331700
232702
421800
333202
321000
330303
331601
522302
431201
421800
334100
231200
NaN
421800
NaN
521400
412000
433502
433502
NaN
451700
531100
453502
531900
220800
431201
230400
411800
NaN
331100
331100
NaN
320900
312400
NaN
531200
421101
551500
551500
410200
411000
440100
330800
432002
530800
520602
330100
433502
NaN
NaN
310100
530100
423000
423000
510200
453300
NaN
313700
340500
311800
321000
410200
520602
333202
520601
313200
550100
410100
211300
221700
431202
451002
332100
332300
100000
433502
521800
333902
521900
100000
312400
432300
432300
411600
212400
423301
423301
220600
432100
313200
521700
521700
433501
211300
NaN
511100
511100
232403
431101
520500
313500
332600
230600
312700
222000
670101
670101
240502
520400
532900
233200
333902
333300
432300
313400
NaN
452300
312300
312000
211500
230600
230600
432002
421403
NaN
341302
NaN
230900
313800
541700
411600
241500
552700
220100
334100
221400
433202
320602
332100
332100
312900
331800
530800
450300
211700
333800
432200
NaN
330900
552700
433002
552601
431900
NaN
410900
NaN
541800
531000
NaN
NaN
220500
231300
333100
430800
340100
221200
413202
333300
433003
NaN
333500
331900
222000
220100
NaN
422702
431401
100000
100000
333902
333201
212300
331800
331800
522100
221400
411000
520602
312500
320100
333300
422500
350500
310200
232702
530300
530300
230100
543200
412000
NaN
320602
321000
221400
332000
453200
413201
210500
210500
433502
232702
521700
211200
452100
532300
452201
341302
331400
313500
421500
NaN
313900
543200
NaN
NaN
314300
431102
320900
330200
313700
240502
221100
310100
411100
451403
312200
421800
432100
350500
NaN
100000
452201
421101
320900
240501
431600
NaN
522202
530200
530200
431202
431202
321800
NaN
222502
333500
421300
240502
240502
211400
NaN
NaN
423301
431700
410600
520500
453402
532001
532001
333500
NaN
100000
333000
533300
NaN
NaN
432701
313800
NaN
NaN
452100
334100
452000
453601
431302
420300
432100
221600
NaN
NaN
431301
520500
530700
421403
314002
232500
312600
452500
510400
531100
432702
NaN
421403
311300
NaN
230700
532300
331800
311000
311000
422500
241500
521100
221300
452802
421500
432300
421300
421202
530800
311700
331700
522302
422800
220700
530400
332000
311100
222600
432702
NaN
311500
231300
421300
210700
422301
410600
432002
531300
241500
422500
320800
341301
551500
411000
522201
230300
421401
421401
422200
NaN
330400
432702
230200
NaN
421102
210600
432400
521700
232702
453200
314002
451300
NaN
310300
422800
NaN
241500
240600
312500
550200
410600
332900
433600
543200
451001
230700
421800
422900
552601
310200
540200
313000
533701
333500
220800
521000
451300
451300
412000
431802
332300
221700
221300
NaN
452000
452000
222600
430800
NaN
451300
451300
410600
533300
421300
310300
333100
230500
331300
331900
522100
NaN
350500
312700
431700
450200
422301
410600
452202
432600
550402
453402
453501
333800
320500
423301
310100
230800
530800
333100
331200
NaN
310700
310700
333000
311000
310100
423202
510800
453200
321300
NaN
410600
520500
240502
423302
312500
511200
411300
411300
222401
670200
432701
540100
233300
320602
311100
313800
453300
411000
520601
432400
530100
211300
432001
230300
410600
332000
331800
211200
422100
312800
NaN
311300
321000
100000
431900
312800
240501
221200
431900
100000
432400
333902
NaN
NaN
NaN
432100
333202
432400
211100
520602
NaN
NaN
230700
330800
452000
314300
541800
534203
431900
522301
421101
532100
310900
450900
321100
211200
432400
432300
510200
510200
510200
331200
530100
422600
521700
420300
410600
100000
310800
NaN
440100
432801
NaN
432801
421800
332400
NaN
510600
230200
451403
220500
410600
NaN
530400
NaN
310200
231300
422200
231400
533701
510600
NaN
210600
313600
NaN
331200
530900
520500
453601
451300
NaN
NaN
451402
221000
211000
543200
551400
100000
314300
331500
230800
422100
312800
NaN
333300
531900
NaN
314300
314300
432802
NaN
451001
451001
230700
521800
521800
NaN
543200
543200
421300
232000
511301
331100
521500
521500
314300
314300
520500
453800
530100
432002
522100
510900
510900
100000
232401
510200
450900
521700
311500
431802
310400
NaN
230200
NaN
NaN
433300
521000
421401
100000
433400
230900
310900
230700
431900
551800
451402
NaN
232500
NaN
230200
212400
231200
332300
313200
220900
230600
521700
230600
312900
533200
533200
331900
522401
431201
521700
313600
NaN
